ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CITY-D,SELL_DUBL-T1,SELL_CITY-T1,BUY_CHUL-P,SELL_UOTB-D,SELL_CITY-D,SELL_CITY-T2,BUY_CITY-P,SELL_CITY-P,BUY_DUBL-T1,BUY_UOTB-D,BUY_CITY-T1,BUY_DUBL-P,SELL_LAVL-D,tick,timestamp
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-03 10:18:02.362019
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-03 10:18:03.402958
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-03 10:18:03.402958
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-03 10:18:03.402958
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-03 10:18:03.402958
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-03 10:18:03.402958
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-03 10:18:03.402958
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-03 10:18:03.402958
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-03 10:18:04.457737
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-03 10:18:04.457737
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-03 10:18:04.457737
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-03 10:18:04.457737
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-03 10:18:04.457737
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-03 10:18:04.457737
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-03 10:18:04.457737
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-03 10:18:05.572489
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-03 10:18:05.572489
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-03 10:18:05.572489
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-03 10:18:05.572489
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-03 10:18:05.572489
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-03 10:18:05.572489
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-03 10:18:05.572489
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-03 10:18:06.153631
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-03 10:18:06.153631
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-03 10:18:06.153631
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-03 10:18:06.153631
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-03 10:18:06.153631
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-03 10:18:06.153631
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-03 10:18:06.153631
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-03 10:18:07.199800
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-03 10:18:07.199800
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-03 10:18:07.199800
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-03 10:18:07.199800
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-03 10:18:07.199800
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-03 10:18:07.199800
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-03 10:18:07.199800
NG,2.03,2.01,2.05,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-03 10:18:08.243145
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-03 10:18:08.243145
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-03 10:18:08.243145
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-03 10:18:08.243145
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-03 10:18:08.243145
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-03 10:18:08.243145
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-03 10:18:08.243145
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 10:18:09.290053
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 10:18:09.290053
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 10:18:09.290053
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 10:18:09.290053
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 10:18:09.290053
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 10:18:09.290053
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 10:18:09.290053
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 10:18:10.332103
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 10:18:10.332103
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 10:18:10.332103
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 10:18:10.332103
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 10:18:10.332103
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 10:18:10.332103
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 10:18:10.332103
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 10:18:11.375879
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 10:18:11.375879
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 10:18:11.375879
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 10:18:11.375879
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 10:18:11.375879
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 10:18:11.375879
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 10:18:11.375879
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 10:18:12.419389
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 10:18:12.419389
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 10:18:12.419389
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 10:18:12.419389
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 10:18:12.419389
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 10:18:12.419389
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 10:18:12.419389
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 10:18:13.464844
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 10:18:13.464844
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 10:18:13.464844
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 10:18:13.464844
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 10:18:13.464844
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 10:18:13.464844
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 10:18:13.464844
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 10:18:14.509308
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 10:18:14.509308
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 10:18:14.509308
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 10:18:14.509308
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 10:18:14.509308
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 10:18:14.509308
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 10:18:14.509308
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 10:18:15.634406
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 10:18:15.634406
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 10:18:15.634406
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 10:18:15.634406
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 10:18:15.634406
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 10:18:15.634406
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 10:18:15.634406
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 10:18:16.253734
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 10:18:16.253734
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 10:18:16.253734
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 10:18:16.253734
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 10:18:16.253734
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 10:18:16.253734
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 10:18:16.253734
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 10:18:17.333567
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 10:18:17.333567
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 10:18:17.333567
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 10:18:17.333567
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 10:18:17.333567
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 10:18:17.333567
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 10:18:17.333567
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 10:18:18.408264
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 10:18:18.408264
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 10:18:18.408264
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 10:18:18.408264
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 10:18:18.408264
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 10:18:18.408264
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 10:18:18.408264
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 10:18:19.481544
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 10:18:19.481544
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 10:18:19.481544
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 10:18:19.481544
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 10:18:19.481544
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 10:18:19.481544
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 10:18:19.481544
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 10:18:20.529532
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 10:18:20.529532
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 10:18:20.529532
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 10:18:20.529532
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 10:18:20.529532
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 10:18:20.529532
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 10:18:20.529532
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 10:18:21.661218
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 10:18:21.661218
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 10:18:21.661218
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 10:18:21.661218
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 10:18:21.661218
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 10:18:21.661218
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 10:18:21.661218
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 10:18:22.287576
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 10:18:22.287576
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 10:18:22.287576
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 10:18:22.287576
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 10:18:22.287576
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 10:18:22.287576
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 10:18:22.287576
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 10:18:23.331128
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 10:18:23.331128
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 10:18:23.331128
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 10:18:23.331128
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 10:18:23.331128
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 10:18:23.331128
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 10:18:23.331128
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 10:18:24.379779
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 10:18:24.379779
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 10:18:24.379779
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 10:18:24.379779
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 10:18:24.379779
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 10:18:24.379779
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 10:18:24.379779
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 10:18:25.434879
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 10:18:25.434879
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 10:18:25.434879
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 10:18:25.434879
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 10:18:25.434879
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 10:18:25.434879
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 10:18:25.434879
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 10:18:26.489756
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 10:18:26.489756
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 10:18:26.489756
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 10:18:26.489756
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 10:18:26.489756
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 10:18:26.489756
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 10:18:26.489756
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 10:18:27.534432
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 10:18:27.534432
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 10:18:27.534432
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 10:18:27.534432
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 10:18:27.534432
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 10:18:27.534432
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 10:18:27.534432
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 10:18:28.576758
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 10:18:28.576758
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 10:18:28.576758
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 10:18:28.576758
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 10:18:28.576758
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 10:18:28.576758
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 10:18:28.576758
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 10:18:29.631552
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 10:18:29.631552
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 10:18:29.631552
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 10:18:29.631552
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 10:18:29.631552
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 10:18:29.631552
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 10:18:29.631552
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 10:18:30.207177
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 10:18:30.207177
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 10:18:30.207177
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 10:18:30.207177
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 10:18:30.207177
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 10:18:30.207177
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 10:18:30.207177
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 10:18:31.359803
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 10:18:31.359803
