ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_BABS-P,tick,timestamp
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,83,2026-02-04 16:21:56.943501
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:21:56.943501
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,83,2026-02-04 16:21:56.943501
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:21:56.943501
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:21:56.943501
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:21:56.943501
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:21:56.943501
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,84,2026-02-04 16:21:57.983370
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:21:57.983370
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,84,2026-02-04 16:21:57.983370
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:21:57.983370
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:21:57.983370
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:21:57.983370
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:21:57.983370
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,85,2026-02-04 16:21:59.018957
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:21:59.018957
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,85,2026-02-04 16:21:59.018957
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:21:59.018957
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:21:59.018957
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:21:59.018957
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:21:59.018957
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,86,2026-02-04 16:22:00.057450
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:22:00.057450
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,86,2026-02-04 16:22:00.057450
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:22:00.057450
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:22:00.057450
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:22:00.057450
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:22:00.057450
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,87,2026-02-04 16:22:01.140331
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:22:01.140331
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,87,2026-02-04 16:22:01.140331
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:22:01.140331
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:22:01.140331
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:22:01.140331
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:22:01.140331
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,88,2026-02-04 16:22:02.188992
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:22:02.188992
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,88,2026-02-04 16:22:02.188992
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:22:02.188992
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:22:02.188992
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:22:02.188992
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:22:02.188992
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,89,2026-02-04 16:22:03.255453
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:22:03.255453
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,89,2026-02-04 16:22:03.255453
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:22:03.255453
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:22:03.255453
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:22:03.255453
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:22:03.255453
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,90,2026-02-04 16:22:03.846373,15.0,3.0,89.0,,TEMPERATURE Forecast for DAY 4,The average temperature tomorrow is forecasted to be between 22 and 27 degrees Celsius.
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:22:03.846373,,,,,,
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,90,2026-02-04 16:22:03.846373,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:22:03.846373,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:22:03.846373,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:22:03.846373,,,,,,
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:22:03.846373,,,,,,
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,91,2026-02-04 16:22:05.017371
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:22:05.017371
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,91,2026-02-04 16:22:05.017371
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:22:05.017371
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:22:05.017371
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:22:05.017371
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:22:05.017371
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,92,2026-02-04 16:22:06.073752
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:22:06.073752
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,92,2026-02-04 16:22:06.073752
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:22:06.073752
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:22:06.073752
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:22:06.073752
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:22:06.073752
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,93,2026-02-04 16:22:07.132923
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:22:07.132923
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,93,2026-02-04 16:22:07.132923
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:22:07.132923
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:22:07.132923
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:22:07.132923
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:22:07.132923
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,94,2026-02-04 16:22:08.195700
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:22:08.195700
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,94,2026-02-04 16:22:08.195700
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:22:08.195700
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:22:08.195700
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:22:08.195700
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:22:08.195700
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,95,2026-02-04 16:22:09.246426
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:22:09.246426
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,95,2026-02-04 16:22:09.246426
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:22:09.246426
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:22:09.246426
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:22:09.246426
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:22:09.246426
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,96,2026-02-04 16:22:10.376971
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:22:10.376971
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,96,2026-02-04 16:22:10.376971
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:22:10.376971
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:22:10.376971
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:22:10.376971
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:22:10.376971
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,97,2026-02-04 16:22:10.982204
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:22:10.982204
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,97,2026-02-04 16:22:10.982204
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:22:10.982204
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:22:10.982204
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:22:10.982204
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:22:10.982204
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,98,2026-02-04 16:22:12.084388
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:22:12.084388
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,98,2026-02-04 16:22:12.084388
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:22:12.084388
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:22:12.084388
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:22:12.084388
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:22:12.084388
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,99,2026-02-04 16:22:13.171979
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:22:13.171979
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,99,2026-02-04 16:22:13.171979
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:22:13.171979
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:22:13.171979
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:22:13.171979
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:22:13.171979
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,100,2026-02-04 16:22:14.228415
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:22:14.228415
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,100,2026-02-04 16:22:14.228415
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:22:14.228415
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:22:14.228415
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:22:14.228415
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:22:14.228415
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,101,2026-02-04 16:22:15.280579
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:22:15.280579
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,101,2026-02-04 16:22:15.280579
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:22:15.280579
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:22:15.280579
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:22:15.280579
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:22:15.280579
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,102,2026-02-04 16:22:16.400001
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:22:16.400001
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,102,2026-02-04 16:22:16.400001
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:22:16.400001
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:22:16.400001
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:22:16.400001
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:22:16.400001
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,103,2026-02-04 16:22:17.029127
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:22:17.029127
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,103,2026-02-04 16:22:17.029127
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:22:17.029127
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:22:17.029127
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:22:17.029127
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:22:17.029127
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,104,2026-02-04 16:22:18.090557
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:22:18.090557
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,104,2026-02-04 16:22:18.090557
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:22:18.090557
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:22:18.090557
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:22:18.090557
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:22:18.090557
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,105,2026-02-04 16:22:19.144263
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:22:19.144263
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,105,2026-02-04 16:22:19.144263
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:22:19.144263
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:22:19.144263
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:22:19.144263
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:22:19.144263
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,106,2026-02-04 16:22:20.212583
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:22:20.212583
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,106,2026-02-04 16:22:20.212583
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:22:20.212583
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:22:20.212583
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:22:20.212583
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:22:20.212583
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,107,2026-02-04 16:22:21.260272
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:22:21.260272
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,107,2026-02-04 16:22:21.260272
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:22:21.260272
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:22:21.260272
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:22:21.260272
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:22:21.260272
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,108,2026-02-04 16:22:22.305440
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:22:22.305440
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,108,2026-02-04 16:22:22.305440
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:22:22.305440
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:22:22.305440
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:22:22.305440
ELEC-F,12.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:22:22.305440
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,109,2026-02-04 16:22:23.440379
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:22:23.440379
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,109,2026-02-04 16:22:23.440379
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:22:23.440379
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:22:23.440379
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:22:23.440379
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:22:23.440379
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,110,2026-02-04 16:22:24.103397
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:22:24.103397
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,110,2026-02-04 16:22:24.103397
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:22:24.103397
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:22:24.103397
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:22:24.103397
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:22:24.103397
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,111,2026-02-04 16:22:25.139380
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:22:25.139380
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,111,2026-02-04 16:22:25.139380
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:22:25.139380
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:22:25.139380
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:22:25.139380
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:22:25.139380
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,112,2026-02-04 16:22:26.170131
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:22:26.170131
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,112,2026-02-04 16:22:26.170131
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:22:26.170131
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:22:26.170131
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:22:26.170131
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:22:26.170131
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,113,2026-02-04 16:22:27.202375
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:22:27.202375
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,113,2026-02-04 16:22:27.202375
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:22:27.202375
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:22:27.202375
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:22:27.202375
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:22:27.202375
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,114,2026-02-04 16:22:28.230376
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:22:28.230376
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,114,2026-02-04 16:22:28.230376
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:22:28.230376
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:22:28.230376
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:22:28.230376
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:22:28.230376
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,115,2026-02-04 16:22:29.264703
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:22:29.264703
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,115,2026-02-04 16:22:29.264703
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:22:29.264703
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:22:29.264703
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:22:29.264703
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:22:29.264703
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,116,2026-02-04 16:22:30.300815
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:22:30.300815
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,116,2026-02-04 16:22:30.300815
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:22:30.300815
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:22:30.300815
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:22:30.300815
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:22:30.300815
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,117,2026-02-04 16:22:31.338627
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:22:31.338627
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,117,2026-02-04 16:22:31.338627
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:22:31.338627
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:22:31.338627
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:22:31.338627
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:22:31.338627
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,118,2026-02-04 16:22:32.382475
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:22:32.382475
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,118,2026-02-04 16:22:32.382475
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:22:32.382475
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:22:32.382475
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:22:32.382475
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:22:32.382475
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,119,2026-02-04 16:22:33.501324
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:22:33.501324
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,119,2026-02-04 16:22:33.501324
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:22:33.501324
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:22:33.501324
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:22:33.501324
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:22:33.501324
