ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_BABS-P,tick,timestamp
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:11:30.625649
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:11:30.625649
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:11:30.625649
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:11:30.625649
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:11:30.625649
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:11:30.625649
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:11:31.670449
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:11:31.670449
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:11:31.670449
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:11:31.670449
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:11:31.670449
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:11:31.670449
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:11:31.670449
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:11:32.715969
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:11:32.715969
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:11:32.715969
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:11:32.715969
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:11:32.715969
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:11:32.715969
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:11:32.715969
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:11:33.764672
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:11:33.764672
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:11:33.764672
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:11:33.764672
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:11:33.764672
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:11:33.764672
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:11:33.764672
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:11:34.873457
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:11:34.873457
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:11:34.873457
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:11:34.873457
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:11:34.873457
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:11:34.873457
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:11:34.873457
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:11:35.428942
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:11:35.428942
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:11:35.428942
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:11:35.428942
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:11:35.428942
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:11:35.428942
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:11:35.428942
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:11:36.596145
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:11:36.596145
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:11:36.596145
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:11:36.596145
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:11:36.596145
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:11:36.596145
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:11:36.596145
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:11:37.657840
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:11:37.657840
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:11:37.657840
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:11:37.657840
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:11:37.657840
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:11:37.657840
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:11:37.657840
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:11:38.700587
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:11:38.700587
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:11:38.700587
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:11:38.700587
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:11:38.700587
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:11:38.700587
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:11:38.700587
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,0,88,2026-02-04 17:11:39.753446
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,88,2026-02-04 17:11:39.753446
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,88,2026-02-04 17:11:39.753446
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,88,2026-02-04 17:11:39.753446
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,88,2026-02-04 17:11:39.753446
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,88,2026-02-04 17:11:39.753446
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,88,2026-02-04 17:11:39.753446
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:11:40.793035
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:11:40.793035
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:11:40.793035
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:11:40.793035
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:11:40.793035
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:11:40.793035
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:11:40.793035
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:11:41.935875,15.0,3.0,89.0,,TEMPERATURE Forecast for DAY 4,The average temperature tomorrow is forecasted to be between 22 and 27 degrees Celsius.
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:11:41.935875,,,,,,
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:11:41.935875,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:11:41.935875,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:11:41.935875,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:11:41.935875,,,,,,
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:11:41.935875,,,,,,
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,91,2026-02-04 17:11:42.503398
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,91,2026-02-04 17:11:42.503398
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,91,2026-02-04 17:11:42.503398
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,91,2026-02-04 17:11:42.503398
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,91,2026-02-04 17:11:42.503398
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,91,2026-02-04 17:11:42.503398
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,91,2026-02-04 17:11:42.503398
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,0,92,2026-02-04 17:11:43.554537
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,92,2026-02-04 17:11:43.554537
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,92,2026-02-04 17:11:43.554537
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,92,2026-02-04 17:11:43.554537
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,92,2026-02-04 17:11:43.554537
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,92,2026-02-04 17:11:43.554537
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,92,2026-02-04 17:11:43.554537
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,0,93,2026-02-04 17:11:44.599610
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,93,2026-02-04 17:11:44.599610
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,93,2026-02-04 17:11:44.599610
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,93,2026-02-04 17:11:44.599610
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,93,2026-02-04 17:11:44.599610
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,93,2026-02-04 17:11:44.599610
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,93,2026-02-04 17:11:44.599610
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,0,94,2026-02-04 17:11:45.643932
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,94,2026-02-04 17:11:45.643932
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,94,2026-02-04 17:11:45.643932
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,94,2026-02-04 17:11:45.643932
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,94,2026-02-04 17:11:45.643932
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,94,2026-02-04 17:11:45.643932
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,94,2026-02-04 17:11:45.643932
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,0,95,2026-02-04 17:11:46.681253
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,95,2026-02-04 17:11:46.681253
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,95,2026-02-04 17:11:46.681253
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,95,2026-02-04 17:11:46.681253
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,95,2026-02-04 17:11:46.681253
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,95,2026-02-04 17:11:46.681253
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,95,2026-02-04 17:11:46.681253
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,0,96,2026-02-04 17:11:47.727775
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,96,2026-02-04 17:11:47.727775
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,96,2026-02-04 17:11:47.727775
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,96,2026-02-04 17:11:47.727775
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,96,2026-02-04 17:11:47.727775
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,96,2026-02-04 17:11:47.727775
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,96,2026-02-04 17:11:47.727775
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,97,2026-02-04 17:11:48.788153
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,97,2026-02-04 17:11:48.788153
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,97,2026-02-04 17:11:48.788153
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,97,2026-02-04 17:11:48.788153
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,97,2026-02-04 17:11:48.788153
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,97,2026-02-04 17:11:48.788153
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,97,2026-02-04 17:11:48.788153
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,98,2026-02-04 17:11:49.842490
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,98,2026-02-04 17:11:49.842490
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,98,2026-02-04 17:11:49.842490
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,98,2026-02-04 17:11:49.842490
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,98,2026-02-04 17:11:49.842490
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,98,2026-02-04 17:11:49.842490
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,98,2026-02-04 17:11:49.842490
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,99,2026-02-04 17:11:50.890530
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,99,2026-02-04 17:11:50.890530
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,99,2026-02-04 17:11:50.890530
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,99,2026-02-04 17:11:50.890530
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,99,2026-02-04 17:11:50.890530
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,99,2026-02-04 17:11:50.890530
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,99,2026-02-04 17:11:50.890530
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,100,2026-02-04 17:11:51.998425
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,100,2026-02-04 17:11:51.998425
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,100,2026-02-04 17:11:51.998425
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,100,2026-02-04 17:11:51.998425
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,100,2026-02-04 17:11:51.998425
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,100,2026-02-04 17:11:51.998425
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,100,2026-02-04 17:11:51.998425
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,101,2026-02-04 17:11:52.575736
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,101,2026-02-04 17:11:52.575736
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,101,2026-02-04 17:11:52.575736
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,101,2026-02-04 17:11:52.575736
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,101,2026-02-04 17:11:52.575736
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,101,2026-02-04 17:11:52.575736
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,101,2026-02-04 17:11:52.575736
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,102,2026-02-04 17:11:53.648943
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,102,2026-02-04 17:11:53.648943
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,102,2026-02-04 17:11:53.648943
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,102,2026-02-04 17:11:53.648943
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,102,2026-02-04 17:11:53.648943
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,102,2026-02-04 17:11:53.648943
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,102,2026-02-04 17:11:53.648943
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,103,2026-02-04 17:11:54.688788
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,103,2026-02-04 17:11:54.688788
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,103,2026-02-04 17:11:54.688788
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,103,2026-02-04 17:11:54.688788
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,103,2026-02-04 17:11:54.688788
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,103,2026-02-04 17:11:54.688788
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,103,2026-02-04 17:11:54.688788
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,104,2026-02-04 17:11:55.744174
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,104,2026-02-04 17:11:55.744174
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,104,2026-02-04 17:11:55.744174
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,104,2026-02-04 17:11:55.744174
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,104,2026-02-04 17:11:55.744174
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,104,2026-02-04 17:11:55.744174
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,104,2026-02-04 17:11:55.744174
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,105,2026-02-04 17:11:56.789168
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,105,2026-02-04 17:11:56.789168
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,105,2026-02-04 17:11:56.789168
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,105,2026-02-04 17:11:56.789168
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,105,2026-02-04 17:11:56.789168
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,105,2026-02-04 17:11:56.789168
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,105,2026-02-04 17:11:56.789168
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,106,2026-02-04 17:11:57.828416
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,106,2026-02-04 17:11:57.828416
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,106,2026-02-04 17:11:57.828416
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,106,2026-02-04 17:11:57.828416
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,106,2026-02-04 17:11:57.828416
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,106,2026-02-04 17:11:57.828416
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,106,2026-02-04 17:11:57.828416
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,107,2026-02-04 17:11:58.862754
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,107,2026-02-04 17:11:58.862754
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,107,2026-02-04 17:11:58.862754
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,107,2026-02-04 17:11:58.862754
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,107,2026-02-04 17:11:58.862754
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,107,2026-02-04 17:11:58.862754
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,107,2026-02-04 17:11:58.862754
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,108,2026-02-04 17:11:59.902851
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,108,2026-02-04 17:11:59.902851
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,108,2026-02-04 17:11:59.902851
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,108,2026-02-04 17:11:59.902851
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,108,2026-02-04 17:11:59.902851
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,108,2026-02-04 17:11:59.902851
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,108,2026-02-04 17:11:59.902851
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,109,2026-02-04 17:12:00.950292
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,109,2026-02-04 17:12:00.950292
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,109,2026-02-04 17:12:00.950292
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,109,2026-02-04 17:12:00.950292
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,109,2026-02-04 17:12:00.950292
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,109,2026-02-04 17:12:00.950292
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,109,2026-02-04 17:12:00.950292
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,110,2026-02-04 17:12:02.058815
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,110,2026-02-04 17:12:02.058815
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,110,2026-02-04 17:12:02.058815
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,110,2026-02-04 17:12:02.058815
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,110,2026-02-04 17:12:02.058815
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,110,2026-02-04 17:12:02.058815
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,110,2026-02-04 17:12:02.058815
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,111,2026-02-04 17:12:02.611093
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,111,2026-02-04 17:12:02.611093
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,111,2026-02-04 17:12:02.611093
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,111,2026-02-04 17:12:02.611093
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,111,2026-02-04 17:12:02.611093
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,111,2026-02-04 17:12:02.611093
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,111,2026-02-04 17:12:02.611093
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,112,2026-02-04 17:12:03.730315
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,112,2026-02-04 17:12:03.730315
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,112,2026-02-04 17:12:03.730315
