ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CITY-D,SELL_DUBL-T1,SELL_CITY-T1,BUY_CHUL-P,SELL_UOTB-D,SELL_CITY-D,SELL_CITY-T2,BUY_CITY-P,SELL_CITY-P,BUY_DUBL-T1,BUY_UOTB-D,BUY_CITY-T1,SELL_LAVL-D,tick,timestamp
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-03 10:00:12.528434
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-03 10:00:12.528434
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-03 10:00:12.528434
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-03 10:00:12.528434
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-03 10:00:13.574003
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-03 10:00:13.574003
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-03 10:00:13.574003
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-03 10:00:13.574003
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-03 10:00:13.574003
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-03 10:00:13.574003
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-03 10:00:13.574003
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-03 10:00:14.616126,22.0,4.0,149.0,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $12.57 and $22.57.<br><br>There will be 576 contracts available in the entire ELEC market, 288 contracts for buying and 288 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-03 10:00:14.616126,21.0,4.0,149.0,,TEMPERATURE Forecast for DAY 5,The average temperature tomorrow will be 15 degrees Celsius.
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-03 10:00:14.616126,,,,,,
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-03 10:00:14.616126,,,,,,
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-03 10:00:14.616126,,,,,,
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-03 10:00:14.616126,,,,,,
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-03 10:00:14.616126,,,,,,
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-03 10:00:15.668688
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-03 10:00:15.668688
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-03 10:00:15.668688
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-03 10:00:15.668688
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-03 10:00:15.668688
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-03 10:00:15.668688
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-03 10:00:15.668688
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-03 10:00:16.705757
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-03 10:00:16.705757
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-03 10:00:16.705757
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-03 10:00:16.705757
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-03 10:00:16.705757
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-03 10:00:16.705757
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-03 10:00:16.705757
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-03 10:00:17.750539
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-03 10:00:17.750539
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-03 10:00:17.750539
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-03 10:00:17.750539
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-03 10:00:17.750539
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-03 10:00:17.750539
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-03 10:00:17.750539
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-03 10:00:18.790984
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-03 10:00:18.790984
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-03 10:00:18.790984
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-03 10:00:18.790984
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-03 10:00:18.790984
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-03 10:00:18.790984
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-03 10:00:18.790984
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-03 10:00:19.877946
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-03 10:00:19.877946
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-03 10:00:19.877946
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-03 10:00:19.877946
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-03 10:00:19.877946
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-03 10:00:19.877946
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-03 10:00:19.877946
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-03 10:00:20.499287
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-03 10:00:20.499287
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-03 10:00:20.499287
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-03 10:00:20.499287
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-03 10:00:20.499287
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-03 10:00:20.499287
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-03 10:00:20.499287
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 10:00:21.536625
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 10:00:21.536625
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 10:00:21.536625
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 10:00:21.536625
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 10:00:21.536625
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 10:00:21.536625
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 10:00:21.536625
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 10:00:22.573115
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 10:00:22.573115
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 10:00:22.573115
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 10:00:22.573115
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 10:00:22.573115
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 10:00:22.573115
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 10:00:22.573115
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 10:00:23.608583
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 10:00:23.608583
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 10:00:23.608583
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 10:00:23.608583
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 10:00:23.608583
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 10:00:23.608583
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 10:00:23.608583
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 10:00:24.646109
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 10:00:24.646109
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 10:00:24.646109
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 10:00:24.646109
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 10:00:24.646109
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 10:00:24.646109
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 10:00:24.646109
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 10:00:25.695712
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 10:00:25.695712
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 10:00:25.695712
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 10:00:25.695712
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 10:00:25.695712
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 10:00:25.695712
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 10:00:25.695712
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 10:00:26.732480
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 10:00:26.732480
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 10:00:26.732480
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 10:00:26.732480
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 10:00:26.732480
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 10:00:26.732480
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 10:00:26.732480
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 10:00:27.767370
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 10:00:27.767370
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 10:00:27.767370
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 10:00:27.767370
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 10:00:27.767370
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 10:00:27.767370
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 10:00:27.767370
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 10:00:28.810235
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 10:00:28.810235
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 10:00:28.810235
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 10:00:28.810235
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 10:00:28.810235
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 10:00:28.810235
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 10:00:28.810235
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 10:00:29.860762
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 10:00:29.860762
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 10:00:29.860762
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 10:00:29.860762
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 10:00:29.860762
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 10:00:29.860762
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 10:00:29.860762
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 10:00:30.469350
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 10:00:30.469350
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 10:00:30.469350
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 10:00:30.469350
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 10:00:30.469350
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 10:00:30.469350
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 10:00:30.469350
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 10:00:31.578869
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 10:00:31.578869
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 10:00:31.578869
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 10:00:31.578869
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 10:00:31.578869
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 10:00:31.578869
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 10:00:31.578869
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 10:00:32.643182
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 10:00:32.643182
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 10:00:32.643182
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 10:00:32.643182
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 10:00:32.643182
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 10:00:32.643182
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 10:00:32.643182
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 10:00:33.734352
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 10:00:33.734352
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 10:00:33.734352
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 10:00:33.734352
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 10:00:33.734352
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 10:00:33.734352
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 10:00:33.734352
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 10:00:34.813145
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 10:00:34.813145
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 10:00:34.813145
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 10:00:34.813145
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 10:00:34.813145
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 10:00:34.813145
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 10:00:34.813145
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 10:00:35.863964
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 10:00:35.863964
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 10:00:35.863964
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 10:00:35.863964
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 10:00:35.863964
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 10:00:35.863964
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 10:00:35.863964
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 10:00:36.911162
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 10:00:36.911162
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 10:00:36.911162
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 10:00:36.911162
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 10:00:36.911162
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 10:00:36.911162
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 10:00:36.911162
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 10:00:37.956025
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 10:00:37.956025
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 10:00:37.956025
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 10:00:37.956025
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 10:00:37.956025
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 10:00:37.956025
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 10:00:37.956025
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 10:00:39.054544
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 10:00:39.054544
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 10:00:39.054544
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 10:00:39.054544
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 10:00:39.054544
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 10:00:39.054544
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 10:00:39.054544
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 10:00:39.613523
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 10:00:39.613523
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 10:00:39.613523
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 10:00:39.613523
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 10:00:39.613523
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 10:00:39.613523
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 10:00:39.613523
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 10:00:40.653220
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 10:00:40.653220
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 10:00:40.653220
ELEC-day4,18.72,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 10:00:40.653220
