ticker,last_price,bid_price,ask_price,SELL_UOTB-P,BUY_ANON,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-D,SELL_BABS-P,SELL_ANON,BUY_UOTB-P,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:10:28.178270
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:10:28.178270
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:10:29.236175
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:10:29.236175
ELEC-day3,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:10:29.236175
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:10:29.236175
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:10:29.236175
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:10:29.236175
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:10:29.236175
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:10:30.285575
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:10:30.285575
ELEC-day3,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:10:30.285575
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:10:30.285575
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:10:30.285575
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:10:30.285575
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:10:30.285575
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:10:31.326827
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:10:31.326827
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:10:31.326827
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:10:31.326827
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:10:31.326827
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:10:31.326827
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:10:31.326827
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:10:32.361410
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:10:32.361410
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:10:32.361410
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:10:32.361410
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:10:32.361410
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:10:32.361410
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:10:32.361410
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:10:33.404966
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:10:33.404966
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:10:33.404966
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:10:33.404966
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:10:33.404966
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:10:33.404966
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:10:33.404966
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:10:34.441439
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:10:34.441439
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:10:34.441439
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:10:34.441439
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:10:34.441439
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:10:34.441439
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:10:34.441439
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:10:35.481302,10.0,3.0,23.0,,FACTORY TENDER REPORT,There is increased speculation of medium sized factory tenders to SELL electricity into the local market.
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:10:35.481302,,,,,,
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:10:35.481302,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:10:35.481302,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:10:35.481302,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:10:35.481302,,,,,,
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:10:35.481302,,,,,,
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:10:36.601244
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:10:36.601244
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:10:36.601244
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:10:36.601244
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:10:36.601244
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:10:36.601244
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:10:36.601244
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:10:37.221646
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:10:37.221646
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:10:37.221646
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:10:37.221646
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:10:37.221646
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:10:37.221646
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:10:37.221646
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:10:38.267451
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:10:38.267451
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:10:38.267451
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:10:38.267451
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:10:38.267451
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:10:38.267451
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:10:38.267451
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:10:39.306181
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:10:39.306181
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:10:39.306181
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:10:39.306181
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:10:39.306181
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:10:39.306181
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:10:39.306181
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:10:40.350102
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:10:40.350102
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:10:40.350102
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:10:40.350102
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:10:40.350102
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:10:40.350102
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:10:40.350102
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:10:41.394014
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:10:41.394014
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:10:41.394014
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:10:41.394014
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:10:41.394014
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:10:41.394014
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:10:41.394014
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:10:42.420612
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:10:42.420612
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:10:42.420612
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:10:42.420612
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:10:42.420612
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:10:42.420612
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:10:42.420612
NG,2.2,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:10:43.453588
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:10:43.453588
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:10:43.453588
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:10:43.453588
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:10:43.453588
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:10:43.453588
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:10:43.453588
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:10:44.485637
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:10:44.485637
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:10:44.485637
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:10:44.485637
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:10:44.485637
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:10:44.485637
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:10:44.485637
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:10:45.510752
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:10:45.510752
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:10:45.510752
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:10:45.510752
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:10:45.510752
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:10:45.510752
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:10:45.510752
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:10:46.550540
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:10:46.550540
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:10:46.550540
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:10:46.550540
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:10:46.550540
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:10:46.550540
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:10:46.550540
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:10:47.670771
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:10:47.670771
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:10:47.670771
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:10:47.670771
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:10:47.670771
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:10:47.670771
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:10:47.670771
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:10:48.325306
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:10:48.325306
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:10:48.325306
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:10:48.325306
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:10:48.325306
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:10:48.325306
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:10:48.325306
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:10:49.371308
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:10:49.371308
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:10:49.371308
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:10:49.371308
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:10:49.371308
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:10:49.371308
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:10:49.371308
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:10:50.417524
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:10:50.417524
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:10:50.417524
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:10:50.417524
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:10:50.417524
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:10:50.417524
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:10:50.417524
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:10:51.455571
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:10:51.455571
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:10:51.455571
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:10:51.455571
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:10:51.455571
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:10:51.455571
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:10:51.455571
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.500308
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.500308
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.500308
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.500308
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.500308
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.500308
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:10:52.500308
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.537979
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.537979
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.537979
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.537979
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.537979
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.537979
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:10:53.537979
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.592074
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.592074
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.592074
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.592074
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.592074
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.592074
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:10:54.592074
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.698052
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.698052
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.698052
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.698052
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.698052
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.698052
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:10:55.698052
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.256158
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.256158
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.256158
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.256158
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.256158
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.256158
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:10:56.256158
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.392998
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.392998
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.392998
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.392998
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.392998
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.392998
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:10:57.392998
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.442878
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.442878
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.442878
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.442878
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.442878
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.442878
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:10:58.442878
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.482446
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.482446
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.482446
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.482446
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.482446
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.482446
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:10:59.482446
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.522365
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.522365
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.522365
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.522365
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.522365
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.522365
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:11:00.522365
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.561137
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.561137
ELEC-day3,19.58,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.561137
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.561137
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.561137
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.561137
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:11:01.561137
