ticker,last_price,bid_price,ask_price,SELL_UOTB-P,BUY_ANON,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-D,SELL_BABS-P,SELL_ANON,BUY_UOTB-P,tick,timestamp
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,127,2026-02-04 16:58:47.012146
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,127,2026-02-04 16:58:47.012146
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,127,2026-02-04 16:58:47.012146
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,127,2026-02-04 16:58:47.012146
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,127,2026-02-04 16:58:47.012146
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,128,2026-02-04 16:58:47.649337
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:58:47.649337
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:58:47.649337
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,128,2026-02-04 16:58:47.649337
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:58:47.649337
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:58:47.649337
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,128,2026-02-04 16:58:47.649337
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,129,2026-02-04 16:58:48.711081
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:58:48.711081
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:58:48.711081
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,129,2026-02-04 16:58:48.711081
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:58:48.711081
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:58:48.711081
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,129,2026-02-04 16:58:48.711081
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,130,2026-02-04 16:58:49.756722
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:58:49.756722
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:58:49.756722
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,130,2026-02-04 16:58:49.756722
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:58:49.756722
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:58:49.756722
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,130,2026-02-04 16:58:49.756722
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,131,2026-02-04 16:58:50.809573
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:58:50.809573
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:58:50.809573
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,131,2026-02-04 16:58:50.809573
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:58:50.809573
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:58:50.809573
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:58:50.809573
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,132,2026-02-04 16:58:51.853407
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:58:51.853407
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:58:51.853407
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,132,2026-02-04 16:58:51.853407
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:58:51.853407
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:58:51.853407
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:58:51.853407
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,133,2026-02-04 16:58:52.895701
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:58:52.895701
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:58:52.895701
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,133,2026-02-04 16:58:52.895701
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:58:52.895701
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:58:52.895701
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:58:52.895701
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,134,2026-02-04 16:58:53.937149
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:58:53.937149
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:58:53.937149
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,134,2026-02-04 16:58:53.937149
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:58:53.937149
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:58:53.937149
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:58:53.937149
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,135,2026-02-04 16:58:55.075471
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:58:55.075471
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:58:55.075471
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,135,2026-02-04 16:58:55.075471
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:58:55.075471
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:58:55.075471
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:58:55.075471
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,136,2026-02-04 16:58:55.711431
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:58:55.711431
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:58:55.711431
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,136,2026-02-04 16:58:55.711431
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:58:55.711431
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:58:55.711431
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:58:55.711431
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,137,2026-02-04 16:58:56.771127
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.771127
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.771127
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,137,2026-02-04 16:58:56.771127
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.771127
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.771127
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.771127
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,138,2026-02-04 16:58:57.813559
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.813559
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.813559
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,138,2026-02-04 16:58:57.813559
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.813559
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.813559
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.813559
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,139,2026-02-04 16:58:58.858001
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.858001
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.858001
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,139,2026-02-04 16:58:58.858001
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.858001
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.858001
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.858001
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,140,2026-02-04 16:58:59.899635
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:58:59.899635
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:58:59.899635
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,140,2026-02-04 16:58:59.899635
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:58:59.899635
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:58:59.899635
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:58:59.899635
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,141,2026-02-04 16:59:00.942066
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.942066
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.942066
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,141,2026-02-04 16:59:00.942066
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.942066
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.942066
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.942066
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,142,2026-02-04 16:59:01.983116
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.983116
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.983116
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,142,2026-02-04 16:59:01.983116
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.983116
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.983116
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.983116
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,143,2026-02-04 16:59:03.110248
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:03.110248
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:03.110248
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,143,2026-02-04 16:59:03.110248
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:03.110248
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:03.110248
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:03.110248
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,144,2026-02-04 16:59:03.689582
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.689582
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.689582
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,144,2026-02-04 16:59:03.689582
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.689582
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.689582
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.689582
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,145,2026-02-04 16:59:04.736965
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.736965
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.736965
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,145,2026-02-04 16:59:04.736965
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.736965
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.736965
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.736965
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,146,2026-02-04 16:59:05.772637
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.772637
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.772637
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,146,2026-02-04 16:59:05.772637
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.772637
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.772637
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.772637
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,147,2026-02-04 16:59:06.819888
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.819888
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.819888
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,147,2026-02-04 16:59:06.819888
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.819888
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.819888
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.819888
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,148,2026-02-04 16:59:07.856500
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.856500
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.856500
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,148,2026-02-04 16:59:07.856500
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.856500
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.856500
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.856500
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,149,2026-02-04 16:59:08.888085
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.888085
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.888085
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,149,2026-02-04 16:59:08.888085
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.888085
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.888085
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.888085
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,150,2026-02-04 16:59:09.920182,14.0,4.0,149.0,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $12.57 and $22.57.<br><br>There will be 576 contracts available in the entire ELEC market, 288 contracts for buying and 288 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.920182,,,,,,
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.920182,,,,,,
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,150,2026-02-04 16:59:09.920182,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.920182,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.920182,,,,,,
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.920182,,,,,,
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,151,2026-02-04 16:59:10.954803
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.954803
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.954803
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,151,2026-02-04 16:59:10.954803
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.954803
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.954803
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.954803
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,152,2026-02-04 16:59:11.603658
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.603658
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.603658
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,152,2026-02-04 16:59:11.603658
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.603658
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.603658
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.603658
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,153,2026-02-04 16:59:12.766140
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.766140
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.766140
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,153,2026-02-04 16:59:12.766140
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.766140
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.766140
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.766140
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,154,2026-02-04 16:59:13.822094
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.822094
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.822094
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,154,2026-02-04 16:59:13.822094
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.822094
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.822094
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.822094
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,155,2026-02-04 16:59:14.874098
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:14.874098
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:14.874098
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,155,2026-02-04 16:59:14.874098
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:14.874098
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:14.874098
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:14.874098
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,156,2026-02-04 16:59:15.916813
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.916813
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.916813
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,156,2026-02-04 16:59:15.916813
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.916813
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.916813
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.916813
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,157,2026-02-04 16:59:16.959534
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.959534
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.959534
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,157,2026-02-04 16:59:16.959534
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.959534
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.959534
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.959534
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,158,2026-02-04 16:59:17.996825
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.996825
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.996825
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,158,2026-02-04 16:59:17.996825
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.996825
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.996825
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.996825
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,159,2026-02-04 16:59:19.039505
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:19.039505
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:19.039505
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,159,2026-02-04 16:59:19.039505
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:19.039505
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:19.039505
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:19.039505
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,160,2026-02-04 16:59:20.175365
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:20.175365
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:20.175365
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,160,2026-02-04 16:59:20.175365
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:20.175365
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:20.175365
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:20.175365
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,161,2026-02-04 16:59:20.773877
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.773877
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.773877
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,161,2026-02-04 16:59:20.773877
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.773877
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.773877
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.773877
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,162,2026-02-04 16:59:21.827788
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:21.827788
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:21.827788
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,162,2026-02-04 16:59:21.827788
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:21.827788
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:21.827788
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:21.827788
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,163,2026-02-04 16:59:22.870482
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:22.870482
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:22.870482
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,163,2026-02-04 16:59:22.870482
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:22.870482
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:22.870482
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:22.870482
