news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-T1,BUY_LUIS-T1
,,,,,,29,2026-02-01 04:53:32.903215,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 04:53:32.903215,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,30,2026-02-01 04:53:33.934503,NG,2.13,2.11,2.15,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,30,2026-02-01 04:53:33.934503,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",30,2026-02-01 04:53:33.934503,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,30,2026-02-01 04:53:33.934503,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 04:53:33.934503,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 04:53:33.934503,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 04:53:33.934503,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,31,2026-02-01 04:53:34.967704,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,31,2026-02-01 04:53:34.967704,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",31,2026-02-01 04:53:34.967704,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,31,2026-02-01 04:53:34.967704,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 04:53:34.967704,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 04:53:34.967704,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 04:53:34.967704,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,32,2026-02-01 04:53:35.993901,NG,2.13,2.11,2.15,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,32,2026-02-01 04:53:35.993901,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",32,2026-02-01 04:53:35.993901,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,32,2026-02-01 04:53:35.993901,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,32,2026-02-01 04:53:35.993901,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,32,2026-02-01 04:53:35.993901,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,32,2026-02-01 04:53:35.993901,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,33,2026-02-01 04:53:37.028490,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,33,2026-02-01 04:53:37.028490,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",33,2026-02-01 04:53:37.028490,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,33,2026-02-01 04:53:37.028490,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,33,2026-02-01 04:53:37.028490,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,33,2026-02-01 04:53:37.028490,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,33,2026-02-01 04:53:37.028490,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,34,2026-02-01 04:53:38.066794,NG,2.13,2.11,2.15,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,34,2026-02-01 04:53:38.066794,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",34,2026-02-01 04:53:38.066794,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,34,2026-02-01 04:53:38.066794,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,34,2026-02-01 04:53:38.066794,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,34,2026-02-01 04:53:38.066794,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,34,2026-02-01 04:53:38.066794,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,35,2026-02-01 04:53:39.104804,NG,2.13,2.11,2.15,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,35,2026-02-01 04:53:39.104804,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",35,2026-02-01 04:53:39.104804,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,35,2026-02-01 04:53:39.104804,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,35,2026-02-01 04:53:39.104804,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,35,2026-02-01 04:53:39.104804,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,35,2026-02-01 04:53:39.104804,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,36,2026-02-01 04:53:40.134912,NG,2.13,2.11,2.15,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,36,2026-02-01 04:53:40.134912,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",36,2026-02-01 04:53:40.134912,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,36,2026-02-01 04:53:40.134912,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,36,2026-02-01 04:53:40.134912,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,36,2026-02-01 04:53:40.134912,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,36,2026-02-01 04:53:40.134912,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,37,2026-02-01 04:53:41.171011,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,37,2026-02-01 04:53:41.171011,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",37,2026-02-01 04:53:41.171011,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,37,2026-02-01 04:53:41.171011,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,37,2026-02-01 04:53:41.171011,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,37,2026-02-01 04:53:41.171011,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,37,2026-02-01 04:53:41.171011,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,38,2026-02-01 04:53:42.202721,NG,2.13,2.11,2.15,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,38,2026-02-01 04:53:42.202721,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",38,2026-02-01 04:53:42.202721,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,38,2026-02-01 04:53:42.202721,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,38,2026-02-01 04:53:42.202721,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,38,2026-02-01 04:53:42.202721,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,38,2026-02-01 04:53:42.202721,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,39,2026-02-01 04:53:43.232340,NG,2.12,2.1,2.14,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,39,2026-02-01 04:53:43.232340,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",39,2026-02-01 04:53:43.232340,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,39,2026-02-01 04:53:43.232340,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,39,2026-02-01 04:53:43.232340,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,39,2026-02-01 04:53:43.232340,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,39,2026-02-01 04:53:43.232340,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,40,2026-02-01 04:53:44.259853,NG,2.13,2.11,2.15,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,40,2026-02-01 04:53:44.259853,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",40,2026-02-01 04:53:44.259853,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,40,2026-02-01 04:53:44.259853,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,40,2026-02-01 04:53:44.259853,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,40,2026-02-01 04:53:44.259853,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,40,2026-02-01 04:53:44.259853,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,41,2026-02-01 04:53:45.299077,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,41,2026-02-01 04:53:45.299077,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",41,2026-02-01 04:53:45.299077,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,41,2026-02-01 04:53:45.299077,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,41,2026-02-01 04:53:45.299077,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,41,2026-02-01 04:53:45.299077,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,41,2026-02-01 04:53:45.299077,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,42,2026-02-01 04:53:46.331431,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,42,2026-02-01 04:53:46.331431,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",42,2026-02-01 04:53:46.331431,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,42,2026-02-01 04:53:46.331431,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,42,2026-02-01 04:53:46.331431,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,42,2026-02-01 04:53:46.331431,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,42,2026-02-01 04:53:46.331431,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,43,2026-02-01 04:53:47.376777,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,43,2026-02-01 04:53:47.376777,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",43,2026-02-01 04:53:47.376777,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,43,2026-02-01 04:53:47.376777,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,43,2026-02-01 04:53:47.376777,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,43,2026-02-01 04:53:47.376777,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,43,2026-02-01 04:53:47.376777,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,44,2026-02-01 04:53:48.423032,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,44,2026-02-01 04:53:48.423032,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",44,2026-02-01 04:53:48.423032,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,44,2026-02-01 04:53:48.423032,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,44,2026-02-01 04:53:48.423032,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,44,2026-02-01 04:53:48.423032,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,44,2026-02-01 04:53:48.423032,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,45,2026-02-01 04:53:49.454581,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,45,2026-02-01 04:53:49.454581,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",45,2026-02-01 04:53:49.454581,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,45,2026-02-01 04:53:49.454581,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,45,2026-02-01 04:53:49.454581,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,45,2026-02-01 04:53:49.454581,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,45,2026-02-01 04:53:49.454581,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,46,2026-02-01 04:53:50.498851,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,46,2026-02-01 04:53:50.498851,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",46,2026-02-01 04:53:50.498851,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,46,2026-02-01 04:53:50.498851,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,46,2026-02-01 04:53:50.498851,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,46,2026-02-01 04:53:50.498851,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,46,2026-02-01 04:53:50.498851,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,47,2026-02-01 04:53:51.537663,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,47,2026-02-01 04:53:51.537663,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",47,2026-02-01 04:53:51.537663,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,47,2026-02-01 04:53:51.537663,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,47,2026-02-01 04:53:51.537663,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,47,2026-02-01 04:53:51.537663,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,47,2026-02-01 04:53:51.537663,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,48,2026-02-01 04:53:52.570773,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,48,2026-02-01 04:53:52.570773,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",48,2026-02-01 04:53:52.570773,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,48,2026-02-01 04:53:52.570773,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,48,2026-02-01 04:53:52.570773,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,48,2026-02-01 04:53:52.570773,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,48,2026-02-01 04:53:52.570773,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,49,2026-02-01 04:53:53.609903,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,49,2026-02-01 04:53:53.609903,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",49,2026-02-01 04:53:53.609903,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,49,2026-02-01 04:53:53.609903,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,49,2026-02-01 04:53:53.609903,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,49,2026-02-01 04:53:53.609903,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,49,2026-02-01 04:53:53.609903,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,50,2026-02-01 04:53:54.637274,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,50,2026-02-01 04:53:54.637274,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",50,2026-02-01 04:53:54.637274,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,50,2026-02-01 04:53:54.637274,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,50,2026-02-01 04:53:54.637274,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,50,2026-02-01 04:53:54.637274,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,50,2026-02-01 04:53:54.637274,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,51,2026-02-01 04:53:55.669079,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,51,2026-02-01 04:53:55.669079,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",51,2026-02-01 04:53:55.669079,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,51,2026-02-01 04:53:55.669079,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,51,2026-02-01 04:53:55.669079,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,51,2026-02-01 04:53:55.669079,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,51,2026-02-01 04:53:55.669079,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,52,2026-02-01 04:53:56.701137,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,52,2026-02-01 04:53:56.701137,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",52,2026-02-01 04:53:56.701137,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,52,2026-02-01 04:53:56.701137,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,52,2026-02-01 04:53:56.701137,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,52,2026-02-01 04:53:56.701137,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,52,2026-02-01 04:53:56.701137,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,53,2026-02-01 04:53:57.732969,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,53,2026-02-01 04:53:57.732969,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",53,2026-02-01 04:53:57.732969,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,53,2026-02-01 04:53:57.732969,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,53,2026-02-01 04:53:57.732969,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,53,2026-02-01 04:53:57.732969,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,53,2026-02-01 04:53:57.732969,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,54,2026-02-01 04:53:58.763867,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,54,2026-02-01 04:53:58.763867,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",54,2026-02-01 04:53:58.763867,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,54,2026-02-01 04:53:58.763867,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,54,2026-02-01 04:53:58.763867,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,54,2026-02-01 04:53:58.763867,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,54,2026-02-01 04:53:58.763867,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,55,2026-02-01 04:53:59.810612,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,55,2026-02-01 04:53:59.810612,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",55,2026-02-01 04:53:59.810612,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,55,2026-02-01 04:53:59.810612,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,55,2026-02-01 04:53:59.810612,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,55,2026-02-01 04:53:59.810612,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,55,2026-02-01 04:53:59.810612,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,56,2026-02-01 04:54:00.852814,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,56,2026-02-01 04:54:00.852814,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",56,2026-02-01 04:54:00.852814,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,56,2026-02-01 04:54:00.852814,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,56,2026-02-01 04:54:00.852814,ELEC-day5,0.0,0.0,0.0,,,0,0
