ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_GIOT-2,BUY_GIOT-2,tick,timestamp
RITC,10.28,10.27,10.28,196700.0,94700.0,0,0,288,2026-02-02 23:04:25.491091
COMP,26.13,26.11,26.13,141900.0,130700.0,0,0,288,2026-02-02 23:04:25.491091
RITC,10.28,10.28,10.29,196800.0,96600.0,0,0,289,2026-02-02 23:04:26.530496
COMP,26.11,26.11,26.13,141900.0,130700.0,0,0,289,2026-02-02 23:04:26.530496
RITC,10.29,10.29,10.3,197700.0,96000.0,0,0,290,2026-02-02 23:04:27.564154
COMP,26.08,26.07,26.12,143300.0,128600.0,0,0,290,2026-02-02 23:04:27.564154
RITC,10.3,10.29,10.3,197800.0,96000.0,0,0,291,2026-02-02 23:04:28.592568
COMP,26.08,26.09,26.12,144400.0,130300.0,0,0,291,2026-02-02 23:04:28.592568
RITC,10.3,10.29,10.3,197800.0,96000.0,0,0,292,2026-02-02 23:04:29.624446
COMP,26.08,26.09,26.12,144400.0,130500.0,0,0,292,2026-02-02 23:04:29.624446
RITC,10.32,10.29,10.32,197800.0,94700.0,0,0,293,2026-02-02 23:04:30.150125
COMP,26.09,26.09,26.12,144400.0,130500.0,0,0,293,2026-02-02 23:04:30.150125
RITC,10.33,10.29,10.33,197800.0,93300.0,0,0,294,2026-02-02 23:04:31.188793
COMP,26.06,26.06,26.12,143200.0,130500.0,0,0,294,2026-02-02 23:04:31.188793
RITC,10.33,10.33,10.37,196700.0,96600.0,0,0,295,2026-02-02 23:04:32.248501
COMP,26.06,26.09,26.12,143300.0,130500.0,0,0,295,2026-02-02 23:04:32.248501
RITC,10.33,10.33,10.37,197700.0,96600.0,0,0,296,2026-02-02 23:04:33.307404
COMP,26.06,26.06,26.12,143500.0,130500.0,0,0,296,2026-02-02 23:04:33.307404
RITC,10.33,10.33,10.36,197900.0,113800.0,0,0,297,2026-02-02 23:04:34.368742
COMP,26.05,26.05,26.13,141700.0,130800.0,0,0,297,2026-02-02 23:04:34.368742
RITC,10.36,10.33,10.36,197900.0,117200.0,0,0,298,2026-02-02 23:04:35.431190
COMP,26.05,26.05,26.13,143100.0,132200.0,0,0,298,2026-02-02 23:04:35.431190
RITC,10.33,10.33,10.36,197600.0,117200.0,0,0,299,2026-02-02 23:04:36.472976
COMP,26.05,26.05,26.13,142500.0,132200.0,0,0,299,2026-02-02 23:04:36.472976
RITC,10.33,10.33,10.35,197400.0,126500.0,0,0,300,2026-02-02 23:04:37.530816
COMP,26.13,26.13,26.15,143700.0,132100.0,0,0,300,2026-02-02 23:04:37.530816
RITC,10.36,10.33,10.36,197400.0,117200.0,0,0,301,2026-02-02 23:04:38.568087
COMP,26.15,26.13,26.15,144900.0,132100.0,0,0,301,2026-02-02 23:04:38.568087
RITC,10.36,10.33,10.36,194000.0,117200.0,0,0,302,2026-02-02 23:04:39.624402
COMP,26.15,26.13,26.15,144900.0,133200.0,0,0,302,2026-02-02 23:04:39.624402
RITC,10.36,10.36,10.37,192500.0,106000.0,0,0,303,2026-02-02 23:04:40.666310
COMP,26.15,26.13,26.15,144900.0,133200.0,0,0,303,2026-02-02 23:04:40.666310
RITC,10.36,10.36,10.37,192800.0,106000.0,0,0,304,2026-02-02 23:04:41.208394
COMP,26.15,26.13,26.15,144900.0,134300.0,0,0,304,2026-02-02 23:04:41.208394
RITC,10.37,10.36,10.37,193000.0,106000.0,0,0,305,2026-02-02 23:04:42.270811
COMP,26.18,26.13,26.18,144900.0,133600.0,0,0,305,2026-02-02 23:04:42.270811
RITC,10.37,10.36,10.37,195000.0,96300.0,0,0,306,2026-02-02 23:04:43.320109
COMP,26.18,26.13,26.18,144200.0,133600.0,0,0,306,2026-02-02 23:04:43.320109
RITC,10.37,10.38,10.4,195200.0,97100.0,0,0,307,2026-02-02 23:04:44.357277
COMP,26.18,26.16,26.18,145100.0,133600.0,0,0,307,2026-02-02 23:04:44.357277
RITC,10.4,10.38,10.4,194800.0,97100.0,0,0,308,2026-02-02 23:04:45.435438
COMP,26.19,26.16,26.19,145100.0,132600.0,0,0,308,2026-02-02 23:04:45.435438
RITC,10.4,10.38,10.39,191700.0,107600.0,0,0,309,2026-02-02 23:04:46.533819
COMP,26.22,26.19,26.22,143500.0,131700.0,0,0,309,2026-02-02 23:04:46.533819
RITC,10.41,10.38,10.41,191700.0,95000.0,0,0,310,2026-02-02 23:04:47.561854
COMP,26.24,26.19,26.24,143500.0,118500.0,0,0,310,2026-02-02 23:04:47.561854
RITC,10.41,10.39,10.41,193700.0,95000.0,0,0,311,2026-02-02 23:04:48.598949
COMP,26.19,26.19,26.27,143500.0,111300.0,0,0,311,2026-02-02 23:04:48.598949
RITC,10.41,10.41,10.45,191100.0,94400.0,0,0,312,2026-02-02 23:04:49.632719
COMP,26.19,26.19,26.27,143500.0,117200.0,0,0,312,2026-02-02 23:04:49.632719
RITC,10.45,10.42,10.45,188900.0,94600.0,0,0,313,2026-02-02 23:04:50.657120
COMP,26.19,26.19,26.26,143500.0,122900.0,0,0,313,2026-02-02 23:04:50.657120
RITC,10.45,10.43,10.45,188900.0,97700.0,0,0,314,2026-02-02 23:04:51.685398
COMP,26.16,26.13,26.16,143700.0,130800.0,0,0,314,2026-02-02 23:04:51.685398
RITC,10.45,10.43,10.45,189100.0,97700.0,0,0,315,2026-02-02 23:04:52.712329
COMP,26.16,26.2,26.26,143600.0,122900.0,0,0,315,2026-02-02 23:04:52.712329
RITC,10.45,10.46,10.5,188300.0,96000.0,0,0,316,2026-02-02 23:04:53.737783
COMP,26.27,26.2,26.23,143600.0,123700.0,0,0,316,2026-02-02 23:04:53.737783
RITC,10.45,10.46,10.5,188800.0,96000.0,0,0,317,2026-02-02 23:04:54.259995
COMP,26.27,26.2,26.23,143000.0,123700.0,0,0,317,2026-02-02 23:04:54.259995
RITC,10.5,10.5,10.52,187900.0,96800.0,0,0,318,2026-02-02 23:04:55.299964
COMP,26.23,26.25,26.27,141700.0,117200.0,0,0,318,2026-02-02 23:04:55.299964
RITC,10.57,10.5,10.55,187900.0,97200.0,0,0,319,2026-02-02 23:04:56.328678
COMP,26.27,26.25,26.27,141700.0,111200.0,0,0,319,2026-02-02 23:04:56.328678
RITC,10.55,10.52,10.55,187200.0,97200.0,0,0,320,2026-02-02 23:04:57.368666
COMP,26.27,26.26,26.27,142000.0,111200.0,0,0,320,2026-02-02 23:04:57.368666
RITC,10.59,10.54,10.59,190500.0,100100.0,0,0,321,2026-02-02 23:04:58.447681
COMP,26.26,26.26,26.27,142000.0,117200.0,0,0,321,2026-02-02 23:04:58.447681
RITC,10.59,10.58,10.59,192100.0,100100.0,0,0,322,2026-02-02 23:04:59.509896
COMP,26.25,26.21,26.25,141300.0,123400.0,0,0,322,2026-02-02 23:04:59.509896
RITC,10.59,10.59,10.6,192600.0,101100.0,0,0,323,2026-02-02 23:05:00.571832
COMP,26.25,26.21,26.23,141300.0,128900.0,0,0,323,2026-02-02 23:05:00.571832
RITC,10.59,10.58,10.59,192100.0,109300.0,0,0,324,2026-02-02 23:05:01.620310
COMP,26.21,26.21,26.23,141300.0,128400.0,0,0,324,2026-02-02 23:05:01.620310
RITC,10.6,10.58,10.6,192100.0,110900.0,0,0,325,2026-02-02 23:05:02.675750
COMP,26.25,26.21,26.25,141300.0,129400.0,0,0,325,2026-02-02 23:05:02.675750
RITC,10.62,10.6,10.62,194100.0,102200.0,0,0,326,2026-02-02 23:05:03.707135
COMP,26.25,26.21,26.23,141300.0,129900.0,0,0,326,2026-02-02 23:05:03.707135
RITC,10.62,10.6,10.62,192800.0,98700.0,0,0,327,2026-02-02 23:05:04.739660
COMP,26.23,26.21,26.23,141300.0,129900.0,0,0,327,2026-02-02 23:05:04.739660
RITC,10.62,10.62,10.63,193600.0,104900.0,0,0,328,2026-02-02 23:05:05.773887
COMP,26.23,26.21,26.22,141300.0,130000.0,0,0,328,2026-02-02 23:05:05.773887
RITC,10.62,10.62,10.63,193600.0,112500.0,0,0,329,2026-02-02 23:05:06.304928
COMP,26.23,26.21,26.22,141700.0,130000.0,0,0,329,2026-02-02 23:05:06.304928
RITC,10.6,10.59,10.6,190200.0,123100.0,0,0,330,2026-02-02 23:05:07.349968
COMP,26.25,26.21,26.25,140300.0,130600.0,0,0,330,2026-02-02 23:05:07.349968
RITC,10.6,10.59,10.6,190200.0,134000.0,0,0,331,2026-02-02 23:05:08.382112
COMP,26.25,26.24,26.25,141500.0,130600.0,0,0,331,2026-02-02 23:05:08.382112
RITC,10.58,10.59,10.6,191100.0,134000.0,0,0,332,2026-02-02 23:05:09.441722
COMP,26.21,26.2,26.21,140200.0,128400.0,0,0,332,2026-02-02 23:05:09.441722
RITC,10.59,10.59,10.6,191100.0,134000.0,0,0,333,2026-02-02 23:05:10.552511
COMP,26.2,26.2,26.21,140200.0,128400.0,0,0,333,2026-02-02 23:05:10.552511
RITC,10.59,10.59,10.6,191100.0,149900.0,0,0,334,2026-02-02 23:05:11.618729
COMP,26.2,26.16,26.17,140200.0,130000.0,0,0,334,2026-02-02 23:05:11.618729
RITC,10.59,10.58,10.59,189900.0,172000.0,0,0,335,2026-02-02 23:05:12.654750
COMP,26.16,26.16,26.17,140200.0,130000.0,0,0,335,2026-02-02 23:05:12.654750
RITC,10.58,10.58,10.59,191300.0,179500.0,0,0,336,2026-02-02 23:05:13.699433
COMP,26.15,26.15,26.17,140300.0,131700.0,0,0,336,2026-02-02 23:05:13.699433
RITC,10.58,10.58,10.59,191300.0,186300.0,0,0,337,2026-02-02 23:05:14.738883
COMP,26.15,26.15,26.17,141500.0,131700.0,0,0,337,2026-02-02 23:05:14.738883
RITC,10.58,10.58,10.59,191300.0,189800.0,0,0,338,2026-02-02 23:05:15.780941
COMP,26.17,26.17,26.18,140900.0,130000.0,0,0,338,2026-02-02 23:05:15.780941
RITC,10.57,10.56,10.57,190800.0,192000.0,0,0,339,2026-02-02 23:05:16.801227
COMP,26.14,26.14,26.18,142900.0,130000.0,0,0,339,2026-02-02 23:05:16.801227
RITC,10.57,10.56,10.57,190800.0,193200.0,0,0,340,2026-02-02 23:05:17.332858
COMP,26.13,26.13,26.18,143700.0,130000.0,0,0,340,2026-02-02 23:05:17.332858
RITC,10.57,10.56,10.57,192900.0,191300.0,0,0,341,2026-02-02 23:05:18.409875
COMP,26.12,26.12,26.18,142900.0,130000.0,0,0,341,2026-02-02 23:05:18.409875
RITC,10.57,10.56,10.57,192900.0,189100.0,0,0,342,2026-02-02 23:05:19.469657
COMP,26.12,26.12,26.18,142900.0,131000.0,0,0,342,2026-02-02 23:05:19.469657
RITC,10.56,10.56,10.57,192900.0,188200.0,0,0,343,2026-02-02 23:05:20.508202
COMP,26.08,26.08,26.18,143300.0,131000.0,0,0,343,2026-02-02 23:05:20.508202
RITC,10.54,10.54,10.57,190500.0,186600.0,0,0,344,2026-02-02 23:05:21.548572
COMP,26.07,26.07,26.18,143800.0,131000.0,0,0,344,2026-02-02 23:05:21.548572
RITC,10.53,10.53,10.56,187900.0,187600.0,0,0,345,2026-02-02 23:05:22.584837
COMP,26.07,26.07,26.14,143800.0,128400.0,0,0,345,2026-02-02 23:05:22.584837
RITC,10.53,10.53,10.54,187900.0,190900.0,0,0,346,2026-02-02 23:05:23.623491
COMP,26.07,26.07,26.1,143800.0,126700.0,0,0,346,2026-02-02 23:05:23.623491
RITC,10.5,10.5,10.53,184900.0,192400.0,0,0,347,2026-02-02 23:05:24.671823
COMP,26.07,26.08,26.1,143700.0,126700.0,0,0,347,2026-02-02 23:05:24.671823
RITC,10.45,10.45,10.51,187300.0,190800.0,0,0,348,2026-02-02 23:05:25.712337
COMP,26.07,26.08,26.1,143700.0,127300.0,0,0,348,2026-02-02 23:05:25.712337
RITC,10.45,10.45,10.49,187300.0,194700.0,0,0,349,2026-02-02 23:05:26.753628
COMP,26.14,26.1,26.14,144700.0,129900.0,0,0,349,2026-02-02 23:05:26.753628
RITC,10.45,10.45,10.47,187300.0,197400.0,0,0,350,2026-02-02 23:05:27.797572
COMP,26.08,26.08,26.14,143700.0,129900.0,0,0,350,2026-02-02 23:05:27.797572
RITC,10.45,10.45,10.46,187300.0,202700.0,0,0,351,2026-02-02 23:05:28.835033
COMP,26.18,26.08,26.18,145100.0,130300.0,0,0,351,2026-02-02 23:05:28.835033
RITC,10.45,10.45,10.46,188400.0,200500.0,0,0,352,2026-02-02 23:05:29.863583
COMP,26.18,26.08,26.16,145100.0,128300.0,0,0,352,2026-02-02 23:05:29.863583
RITC,10.45,10.45,10.46,188400.0,202600.0,0,0,353,2026-02-02 23:05:30.451683
COMP,26.18,26.08,26.14,145100.0,128300.0,0,0,353,2026-02-02 23:05:30.451683
RITC,10.45,10.43,10.45,186800.0,202300.0,0,0,354,2026-02-02 23:05:31.514643
COMP,26.14,26.08,26.16,145200.0,129300.0,0,0,354,2026-02-02 23:05:31.514643
RITC,10.42,10.42,10.45,188000.0,201500.0,0,0,355,2026-02-02 23:05:32.550903
COMP,26.14,26.08,26.16,145100.0,129300.0,0,0,355,2026-02-02 23:05:32.550903
RITC,10.42,10.42,10.43,188000.0,201400.0,0,0,356,2026-02-02 23:05:33.590216
COMP,26.14,26.08,26.16,145100.0,127500.0,0,0,356,2026-02-02 23:05:33.590216
RITC,10.41,10.41,10.43,191200.0,201400.0,0,0,357,2026-02-02 23:05:34.623052
COMP,26.18,26.08,26.18,145100.0,128400.0,0,0,357,2026-02-02 23:05:34.623052
RITC,10.39,10.39,10.43,190600.0,202200.0,0,0,358,2026-02-02 23:05:35.664787
COMP,26.08,26.08,26.1,145600.0,127200.0,0,0,358,2026-02-02 23:05:35.664787
RITC,10.39,10.39,10.43,191000.0,202200.0,0,0,359,2026-02-02 23:05:36.707980
COMP,26.08,26.08,26.1,144500.0,127200.0,0,0,359,2026-02-02 23:05:36.707980
RITC,10.39,10.4,10.43,189700.0,202200.0,0,0,360,2026-02-02 23:05:37.760332
COMP,26.18,26.08,26.18,144300.0,128400.0,0,0,360,2026-02-02 23:05:37.760332
RITC,10.45,10.4,10.45,187900.0,203500.0,0,0,361,2026-02-02 23:05:38.796624
COMP,26.18,26.08,26.18,143600.0,128500.0,0,0,361,2026-02-02 23:05:38.796624
RITC,10.4,10.39,10.4,190500.0,202300.0,0,0,362,2026-02-02 23:05:39.841072
COMP,26.19,26.08,26.19,143600.0,129300.0,0,0,362,2026-02-02 23:05:39.841072
RITC,10.4,10.42,10.45,192000.0,203500.0,0,0,363,2026-02-02 23:05:40.879878
COMP,26.19,26.08,26.16,143600.0,126800.0,0,0,363,2026-02-02 23:05:40.879878
RITC,10.4,10.42,10.45,191300.0,203500.0,0,0,364,2026-02-02 23:05:41.906324
COMP,26.19,26.08,26.14,143600.0,126600.0,0,0,364,2026-02-02 23:05:41.906324
RITC,10.45,10.44,10.45,192500.0,203500.0,0,0,365,2026-02-02 23:05:42.932627
COMP,26.05,26.05,26.14,145800.0,126600.0,0,0,365,2026-02-02 23:05:42.932627
RITC,10.45,10.44,10.45,192500.0,203600.0,0,0,366,2026-02-02 23:05:43.485305
COMP,26.05,26.05,26.14,145800.0,126000.0,0,0,366,2026-02-02 23:05:43.485305
RITC,10.45,10.44,10.45,192500.0,206700.0,0,0,367,2026-02-02 23:05:44.535359
COMP,26.04,26.04,26.06,145000.0,125800.0,0,0,367,2026-02-02 23:05:44.535359
RITC,10.4,10.4,10.45,191700.0,206700.0,0,0,368,2026-02-02 23:05:45.577076
COMP,26.04,26.04,26.06,145000.0,127100.0,0,0,368,2026-02-02 23:05:45.577076
RITC,10.4,10.4,10.45,191700.0,206700.0,0,0,369,2026-02-02 23:05:46.627516
COMP,26.04,26.04,26.06,143400.0,126800.0,0,0,369,2026-02-02 23:05:46.627516
RITC,10.4,10.4,10.42,190700.0,205100.0,0,0,370,2026-02-02 23:05:47.687404
COMP,26.04,26.03,26.04,141800.0,127800.0,0,0,370,2026-02-02 23:05:47.687404
RITC,10.4,10.41,10.42,188900.0,205100.0,0,0,371,2026-02-02 23:05:48.734925
COMP,26.04,26.03,26.04,141800.0,128400.0,0,0,371,2026-02-02 23:05:48.734925
RITC,10.42,10.41,10.42,187400.0,205100.0,,0,372,2026-02-02 23:05:49.768406
COMP,26.21,26.03,26.04,136100.0,128400.0,15000.0,0,372,2026-02-02 23:05:49.768406
RITC,10.41,10.41,10.44,187400.0,207000.0,,0,373,2026-02-02 23:05:50.800202
COMP,26.21,26.03,26.04,133800.0,129100.0,15000.0,0,373,2026-02-02 23:05:50.800202
RITC,10.41,10.41,10.43,185400.0,204700.0,,0,374,2026-02-02 23:05:51.828024
COMP,26.21,26.03,26.04,133800.0,131200.0,15000.0,0,374,2026-02-02 23:05:51.828024
RITC,10.41,10.42,10.43,189100.0,204700.0,,0,375,2026-02-02 23:05:52.868129
COMP,26.21,26.03,26.04,133800.0,130400.0,15000.0,0,375,2026-02-02 23:05:52.868129
RITC,10.41,10.42,10.43,188200.0,204700.0,,0,376,2026-02-02 23:05:53.940646
COMP,26.03,26.03,26.04,133800.0,128600.0,15000.0,0,376,2026-02-02 23:05:53.940646
RITC,10.43,10.42,10.43,188500.0,204700.0,,0,377,2026-02-02 23:05:54.977160
COMP,26.03,26.03,26.04,136200.0,128600.0,15000.0,0,377,2026-02-02 23:05:54.977160
RITC,10.44,10.42,10.44,187700.0,207000.0,,0,378,2026-02-02 23:05:56.013641
COMP,26.03,26.03,26.04,136200.0,128600.0,15000.0,0,378,2026-02-02 23:05:56.013641
RITC,10.42,10.42,10.44,186000.0,207000.0,0,0,379,2026-02-02 23:05:57.041579
COMP,26.02,26.02,26.04,142400.0,128600.0,0,0,379,2026-02-02 23:05:57.041579
RITC,10.45,10.42,10.45,186000.0,204600.0,,0,380,2026-02-02 23:05:57.581502
COMP,26.02,26.02,26.04,136200.0,128600.0,15000.0,0,380,2026-02-02 23:05:57.581502
RITC,10.45,10.42,10.45,183200.0,203800.0,,0,381,2026-02-02 23:05:58.613690
COMP,26.02,26.02,26.04,136200.0,128500.0,15000.0,0,381,2026-02-02 23:05:58.613690
RITC,10.45,10.42,10.45,182600.0,203800.0,,0,382,2026-02-02 23:05:59.646760
COMP,26.02,26.02,26.03,135300.0,128500.0,15000.0,0,382,2026-02-02 23:05:59.646760
RITC,10.46,10.42,10.46,183700.0,203700.0,,0,383,2026-02-02 23:06:00.685708
COMP,26.02,26.02,26.03,135300.0,129500.0,15000.0,0,383,2026-02-02 23:06:00.685708
RITC,10.46,10.43,10.46,183800.0,200700.0,,0,384,2026-02-02 23:06:01.721255
COMP,26.02,26.02,26.03,134900.0,129500.0,15000.0,0,384,2026-02-02 23:06:01.721255
RITC,10.46,10.44,10.46,184600.0,200700.0,,0,385,2026-02-02 23:06:02.751331
COMP,26.02,26.02,26.03,134500.0,129500.0,15000.0,0,385,2026-02-02 23:06:02.751331
RITC,10.46,10.44,10.46,184600.0,200600.0,,0,386,2026-02-02 23:06:03.794620
COMP,26.02,26.02,26.03,134500.0,129600.0,15000.0,0,386,2026-02-02 23:06:03.794620
RITC,10.47,10.44,10.47,184600.0,197800.0,,0,387,2026-02-02 23:06:04.847631
COMP,26.02,26.02,26.03,134500.0,129600.0,15000.0,0,387,2026-02-02 23:06:04.847631
RITC,10.47,10.44,10.45,186200.0,197100.0,,0,388,2026-02-02 23:06:05.884717
COMP,26.02,26.02,26.03,132800.0,132000.0,15000.0,0,388,2026-02-02 23:06:05.884717
RITC,10.47,10.44,10.45,186800.0,197100.0,,0,389,2026-02-02 23:06:06.929603
COMP,26.02,26.02,26.03,132800.0,132000.0,15000.0,0,389,2026-02-02 23:06:06.929603
RITC,10.47,10.44,10.47,186800.0,197800.0,,0,390,2026-02-02 23:06:07.974593
COMP,26.02,26.02,26.03,132800.0,133600.0,15000.0,0,390,2026-02-02 23:06:07.974593
RITC,10.47,10.45,10.47,187100.0,197800.0,,0,391,2026-02-02 23:06:09.002128
COMP,26.02,26.02,26.03,132800.0,133600.0,15000.0,0,391,2026-02-02 23:06:09.002128
RITC,10.47,10.45,10.47,187700.0,197800.0,,0,392,2026-02-02 23:06:09.676261
COMP,26.02,26.02,26.03,132800.0,133600.0,15000.0,0,392,2026-02-02 23:06:09.676261
RITC,10.47,10.45,10.47,188300.0,197800.0,,0,393,2026-02-02 23:06:10.845330
COMP,26.02,26.02,26.03,132800.0,134600.0,15000.0,0,393,2026-02-02 23:06:10.845330
RITC,10.47,10.45,10.47,190400.0,197800.0,,0,394,2026-02-02 23:06:11.884339
COMP,26.01,26.01,26.03,132200.0,134600.0,15000.0,0,394,2026-02-02 23:06:11.884339
RITC,10.47,10.45,10.47,190400.0,195600.0,,0,395,2026-02-02 23:06:12.940108
COMP,26.01,26.01,26.03,132200.0,134600.0,15000.0,0,395,2026-02-02 23:06:12.940108
RITC,10.48,10.45,10.48,190400.0,195300.0,,0,396,2026-02-02 23:06:14.056436
COMP,26.01,26.01,26.03,132300.0,134600.0,15000.0,0,396,2026-02-02 23:06:14.056436
RITC,10.48,10.47,10.48,189900.0,195300.0,,0,397,2026-02-02 23:06:15.081831
COMP,25.99,25.99,26.03,132300.0,134600.0,15000.0,0,397,2026-02-02 23:06:15.081831
RITC,10.48,10.47,10.48,190500.0,195300.0,,0,398,2026-02-02 23:06:16.111755
COMP,25.99,25.99,26.03,132300.0,136800.0,15000.0,0,398,2026-02-02 23:06:16.111755
RITC,10.49,10.47,10.49,190500.0,195100.0,,0,399,2026-02-02 23:06:16.644127
COMP,25.99,25.99,26.02,132300.0,136800.0,15000.0,0,399,2026-02-02 23:06:16.644127
RITC,10.49,10.47,10.49,188600.0,195100.0,,0,400,2026-02-02 23:06:17.688305
COMP,25.99,25.99,26.02,131600.0,136800.0,15000.0,0,400,2026-02-02 23:06:17.688305
RITC,10.49,10.47,10.49,190800.0,196100.0,,0,401,2026-02-02 23:06:18.728148
COMP,25.99,25.99,26.02,131700.0,136800.0,15000.0,0,401,2026-02-02 23:06:18.728148
RITC,10.52,10.47,10.52,190900.0,193300.0,,0,402,2026-02-02 23:06:19.769949
COMP,25.99,25.99,26.02,131700.0,136800.0,15000.0,0,402,2026-02-02 23:06:19.769949
RITC,10.52,10.48,10.52,191600.0,193300.0,,0,403,2026-02-02 23:06:20.807688
COMP,25.99,25.99,26.01,131700.0,134400.0,15000.0,0,403,2026-02-02 23:06:20.807688
RITC,10.52,10.48,10.52,190200.0,193300.0,,0,404,2026-02-02 23:06:21.843423
COMP,25.99,25.99,26.01,131700.0,135900.0,15000.0,0,404,2026-02-02 23:06:21.843423
RITC,10.52,10.51,10.52,191300.0,193300.0,,0,405,2026-02-02 23:06:22.883061
COMP,25.99,25.99,26.01,131700.0,135600.0,15000.0,0,405,2026-02-02 23:06:22.883061
RITC,10.54,10.53,10.54,193400.0,188900.0,,0,406,2026-02-02 23:06:23.923123
COMP,25.99,25.99,26.01,131700.0,135800.0,15000.0,0,406,2026-02-02 23:06:23.923123
RITC,10.54,10.55,10.56,194700.0,189000.0,,0,407,2026-02-02 23:06:24.959377
COMP,25.98,25.98,26.01,131700.0,135800.0,9000.0,0,407,2026-02-02 23:06:24.959377
RITC,10.57,10.55,10.57,194700.0,184100.0,,0,408,2026-02-02 23:06:25.992710
COMP,25.98,25.98,26.01,132300.0,135800.0,9000.0,0,408,2026-02-02 23:06:25.992710
RITC,10.57,10.55,10.57,194200.0,185000.0,0,0,409,2026-02-02 23:06:27.042270
COMP,25.97,25.97,26.01,140100.0,135800.0,0,0,409,2026-02-02 23:06:27.042270
RITC,10.57,10.57,10.59,193900.0,186600.0,0,0,410,2026-02-02 23:06:28.080755
COMP,25.97,25.97,25.99,140100.0,136600.0,0,0,410,2026-02-02 23:06:28.080755
RITC,10.59,10.58,10.59,193300.0,186500.0,0,0,411,2026-02-02 23:06:29.127388
COMP,25.97,25.97,25.99,140100.0,135600.0,0,0,411,2026-02-02 23:06:29.127388
RITC,10.59,10.58,10.59,193300.0,189100.0,0,0,412,2026-02-02 23:06:30.167977
COMP,25.97,25.93,25.95,140100.0,135700.0,0,0,412,2026-02-02 23:06:30.167977
RITC,10.59,10.58,10.59,193300.0,188700.0,0,0,413,2026-02-02 23:06:30.707991
COMP,25.93,25.93,25.95,140100.0,135700.0,0,0,413,2026-02-02 23:06:30.707991
RITC,10.59,10.58,10.59,193300.0,190000.0,0,0,414,2026-02-02 23:06:31.753026
COMP,25.91,25.91,25.95,141300.0,135700.0,0,0,414,2026-02-02 23:06:31.753026
RITC,10.59,10.58,10.59,193200.0,190000.0,0,0,415,2026-02-02 23:06:32.797553
COMP,25.95,25.97,25.99,141300.0,135600.0,0,0,415,2026-02-02 23:06:32.797553
RITC,10.59,10.59,10.6,192700.0,191100.0,0,0,416,2026-02-02 23:06:33.835567
COMP,25.95,25.97,25.99,141300.0,134500.0,0,0,416,2026-02-02 23:06:33.835567
RITC,10.59,10.59,10.6,191000.0,191100.0,0,0,417,2026-02-02 23:06:34.869623
COMP,25.91,25.91,25.99,141300.0,134500.0,0,0,417,2026-02-02 23:06:34.869623
RITC,10.59,10.59,10.6,192400.0,191100.0,0,0,418,2026-02-02 23:06:35.912156
COMP,25.91,25.91,25.95,141300.0,135000.0,0,0,418,2026-02-02 23:06:35.912156
RITC,10.59,10.59,10.6,192200.0,191100.0,0,0,419,2026-02-02 23:06:36.949587
COMP,25.91,25.91,25.95,140400.0,135000.0,0,0,419,2026-02-02 23:06:36.949587
RITC,10.59,10.59,10.6,192700.0,191100.0,0,0,420,2026-02-02 23:06:37.978740
COMP,25.91,25.91,25.93,140400.0,134800.0,0,0,420,2026-02-02 23:06:37.978740
RITC,10.59,10.59,10.6,192600.0,191100.0,0,0,421,2026-02-02 23:06:39.008595
COMP,25.91,25.92,25.93,140400.0,133000.0,0,0,421,2026-02-02 23:06:39.008595
RITC,10.6,10.59,10.6,193100.0,190600.0,0,0,422,2026-02-02 23:06:40.039878
COMP,25.92,25.92,25.93,140400.0,133000.0,0,0,422,2026-02-02 23:06:40.039878
RITC,10.6,10.59,10.6,192800.0,193300.0,0,0,423,2026-02-02 23:06:41.067399
COMP,25.92,25.92,25.93,138200.0,134300.0,0,0,423,2026-02-02 23:06:41.067399
RITC,10.59,10.59,10.6,194700.0,193300.0,0,0,424,2026-02-02 23:06:42.101124
COMP,25.93,25.92,25.93,138200.0,134300.0,0,0,424,2026-02-02 23:06:42.101124
RITC,10.59,10.59,10.6,195500.0,193300.0,0,0,425,2026-02-02 23:06:43.131377
COMP,25.93,25.94,25.95,135500.0,133900.0,0,0,425,2026-02-02 23:06:43.131377
RITC,10.6,10.59,10.6,195500.0,193300.0,0,0,426,2026-02-02 23:06:44.157038
COMP,25.93,25.94,25.95,133300.0,135700.0,0,0,426,2026-02-02 23:06:44.157038
RITC,10.61,10.62,10.63,193700.0,188300.0,0,0,427,2026-02-02 23:06:45.183499
COMP,25.93,25.94,25.95,131800.0,135700.0,0,0,427,2026-02-02 23:06:45.183499
RITC,10.65,10.62,10.65,193400.0,190000.0,0,0,428,2026-02-02 23:06:46.218445
COMP,25.95,25.94,25.95,131800.0,135200.0,0,0,428,2026-02-02 23:06:46.218445
RITC,10.65,10.64,10.65,194300.0,178900.0,0,0,429,2026-02-02 23:06:47.251354
COMP,25.93,25.93,25.95,133200.0,135200.0,0,0,429,2026-02-02 23:06:47.251354
RITC,10.65,10.64,10.65,196500.0,178900.0,0,0,430,2026-02-02 23:06:48.280683
COMP,25.97,25.93,25.97,132400.0,135600.0,0,0,430,2026-02-02 23:06:48.280683
RITC,10.65,10.64,10.65,196500.0,171300.0,0,0,431,2026-02-02 23:06:48.815734
COMP,25.97,25.93,25.97,132400.0,135600.0,0,0,431,2026-02-02 23:06:48.815734
