ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,SELL_GIOT-2,BUY_GIOT-3,BUY_GIOT-2,SELL_UEBR-1,SELL_GIOT-1,SELL_GIOT-3,tick,timestamp
RITC,10.05,10.03,10.05,197500.0,189700.0,0,0,0,0,0,0,0,0,349,2026-02-03 11:18:20.786453
COMP,24.38,24.35,24.38,118000.0,144100.0,0,0,0,0,0,0,0,0,349,2026-02-03 11:18:20.786453
RITC,10.03,10.03,10.05,195700.0,188600.0,0,0,0,0,0,0,0,0,350,2026-02-03 11:18:21.857969
COMP,24.38,24.37,24.38,124800.0,144100.0,0,0,0,0,0,0,0,0,350,2026-02-03 11:18:21.857969
RITC,10.06,10.03,10.06,195700.0,188100.0,0,0,0,0,0,0,0,0,351,2026-02-03 11:18:22.885060
COMP,24.37,24.35,24.36,118000.0,145400.0,0,0,0,0,0,0,0,0,351,2026-02-03 11:18:22.885060
RITC,10.06,10.03,10.06,196300.0,188100.0,0,0,0,0,0,0,0,0,352,2026-02-03 11:18:23.918205
COMP,24.37,24.35,24.36,118000.0,145900.0,0,0,0,0,0,0,0,0,352,2026-02-03 11:18:23.918205
RITC,10.06,10.03,10.06,198400.0,188100.0,0,0,0,0,0,0,0,0,353,2026-02-03 11:18:24.966144
COMP,24.32,24.32,24.36,108800.0,145900.0,0,0,0,0,0,0,0,0,353,2026-02-03 11:18:24.966144
RITC,10.06,10.03,10.06,198400.0,188100.0,0,0,0,0,0,0,0,0,354,2026-02-03 11:18:25.502743
COMP,24.32,24.32,24.36,117000.0,145900.0,0,0,0,0,0,0,0,0,354,2026-02-03 11:18:25.502743
RITC,10.05,10.05,10.06,198700.0,188100.0,0,0,0,0,0,0,0,0,355,2026-02-03 11:18:26.580059
COMP,24.31,24.31,24.36,110700.0,145900.0,0,0,0,0,0,0,0,0,355,2026-02-03 11:18:26.580059
RITC,10.06,10.05,10.06,198700.0,187900.0,0,0,0,0,0,0,0,0,356,2026-02-03 11:18:27.612986
COMP,24.31,24.31,24.36,117600.0,146300.0,0,0,0,0,0,0,0,0,356,2026-02-03 11:18:27.612986
RITC,10.06,10.05,10.06,199400.0,187500.0,0,0,0,0,0,0,0,0,357,2026-02-03 11:18:28.658017
COMP,24.31,24.32,24.36,130900.0,146300.0,0,0,0,0,0,0,0,0,357,2026-02-03 11:18:28.658017
RITC,10.06,10.05,10.06,196400.0,188600.0,0,0,0,0,0,0,0,0,358,2026-02-03 11:18:29.686151
COMP,24.31,24.31,24.36,123500.0,146300.0,0,0,0,0,0,0,0,0,358,2026-02-03 11:18:29.686151
RITC,10.06,10.05,10.06,196400.0,190500.0,0,0,0,0,0,0,0,0,359,2026-02-03 11:18:30.722167
COMP,24.31,24.31,24.36,131200.0,146300.0,0,0,0,0,0,0,0,0,359,2026-02-03 11:18:30.722167
RITC,10.05,10.05,10.06,196100.0,189000.0,0,0,0,0,0,0,0,0,360,2026-02-03 11:18:31.758901
COMP,24.39,24.31,24.39,137400.0,144600.0,0,0,0,0,0,0,0,0,360,2026-02-03 11:18:31.758901
RITC,10.06,10.05,10.06,194800.0,189000.0,0,0,0,0,0,0,0,0,361,2026-02-03 11:18:32.792345
COMP,24.41,24.37,24.41,145100.0,144300.0,0,0,0,0,0,0,0,0,361,2026-02-03 11:18:32.792345
RITC,10.07,10.05,10.07,193600.0,193400.0,0,0,0,0,0,0,0,0,362,2026-02-03 11:18:33.830542
COMP,24.41,24.37,24.39,145100.0,147300.0,0,0,0,0,0,0,0,0,362,2026-02-03 11:18:33.830542
RITC,10.07,10.05,10.07,196200.0,193200.0,0,0,0,0,0,0,0,0,363,2026-02-03 11:18:34.869560
COMP,24.39,24.37,24.39,145100.0,147300.0,0,0,0,0,0,0,0,0,363,2026-02-03 11:18:34.869560
RITC,10.08,10.05,10.08,196200.0,196900.0,0,0,0,0,0,0,0,0,364,2026-02-03 11:18:35.908537
COMP,24.42,24.37,24.42,145100.0,146300.0,0,0,0,0,0,0,0,0,364,2026-02-03 11:18:35.908537
RITC,10.08,10.05,10.08,193900.0,197800.0,0,0,0,0,0,0,0,0,365,2026-02-03 11:18:36.949241
COMP,24.42,24.37,24.42,145100.0,145100.0,0,0,0,0,0,0,0,0,365,2026-02-03 11:18:36.949241
RITC,10.08,10.07,10.08,192500.0,197800.0,0,0,0,0,0,0,0,0,366,2026-02-03 11:18:37.980701
COMP,24.37,24.32,24.42,143300.0,145100.0,0,0,0,0,0,0,0,0,366,2026-02-03 11:18:37.980701
RITC,10.09,10.07,10.09,194800.0,197500.0,0,0,0,0,0,0,0,0,367,2026-02-03 11:18:39.018791
COMP,24.46,24.32,24.46,143300.0,144600.0,0,0,0,0,0,0,0,0,367,2026-02-03 11:18:39.018791
RITC,10.09,10.07,10.09,196000.0,197300.0,0,0,0,0,0,0,0,0,368,2026-02-03 11:18:40.059049
COMP,24.43,24.44,24.46,143000.0,144600.0,0,0,0,0,0,0,0,0,368,2026-02-03 11:18:40.059049
RITC,10.09,10.07,10.09,196000.0,192600.0,0,0,0,0,0,0,0,0,369,2026-02-03 11:18:40.656597
COMP,24.43,24.44,24.46,143000.0,144800.0,0,0,0,0,0,0,0,0,369,2026-02-03 11:18:40.656597
RITC,10.09,10.08,10.09,200000.0,192600.0,0,0,0,0,0,0,0,0,370,2026-02-03 11:18:41.779625
COMP,24.43,24.44,24.46,143000.0,145200.0,0,0,0,0,0,0,0,0,370,2026-02-03 11:18:41.779625
RITC,10.09,10.08,10.09,201200.0,192500.0,0,0,0,0,0,0,0,0,371,2026-02-03 11:18:42.806542
COMP,24.44,24.32,24.39,143300.0,144300.0,0,0,0,0,0,0,0,0,371,2026-02-03 11:18:42.806542
RITC,10.1,10.08,10.1,202100.0,193800.0,0,0,0,0,0,0,0,0,372,2026-02-03 11:18:43.836968
COMP,24.31,24.31,24.39,137400.0,144300.0,0,0,0,0,0,0,0,0,372,2026-02-03 11:18:43.836968
RITC,10.1,10.08,10.1,202100.0,196000.0,0,0,0,0,0,0,0,0,373,2026-02-03 11:18:44.874589
COMP,24.31,24.31,24.37,130400.0,145100.0,0,0,0,0,0,0,0,0,373,2026-02-03 11:18:44.874589
RITC,10.1,10.08,10.1,204200.0,196000.0,0,0,0,0,0,0,0,0,374,2026-02-03 11:18:45.912057
COMP,24.31,24.32,24.36,137300.0,147400.0,0,0,0,0,0,0,0,0,374,2026-02-03 11:18:45.912057
RITC,10.1,10.09,10.1,207700.0,196000.0,0,0,0,0,0,0,0,0,375,2026-02-03 11:18:46.945111
COMP,24.31,24.31,24.36,130400.0,147400.0,0,0,0,0,0,0,0,0,375,2026-02-03 11:18:46.945111
RITC,10.1,10.09,10.1,204500.0,196000.0,0,0,0,0,0,0,0,0,376,2026-02-03 11:18:47.973179
COMP,24.31,24.31,24.34,130400.0,149500.0,0,0,0,0,0,0,0,0,376,2026-02-03 11:18:47.973179
RITC,10.1,10.09,10.1,202800.0,196000.0,0,0,0,0,0,0,0,0,377,2026-02-03 11:18:48.997172
COMP,24.31,24.31,24.34,137600.0,149500.0,0,0,0,0,0,0,0,0,377,2026-02-03 11:18:48.997172
RITC,10.1,10.09,10.1,203000.0,196000.0,0,0,0,0,0,0,0,0,378,2026-02-03 11:18:50.024797
COMP,24.34,24.31,24.34,137600.0,148600.0,0,0,0,0,0,0,0,0,378,2026-02-03 11:18:50.024797
RITC,10.1,10.09,10.1,207000.0,196000.0,0,0,0,0,0,0,0,0,379,2026-02-03 11:18:51.054073
COMP,24.34,24.33,24.34,145800.0,148600.0,0,0,0,0,0,0,0,0,379,2026-02-03 11:18:51.054073
RITC,10.1,10.09,10.1,205700.0,198200.0,0,0,0,0,0,0,0,0,380,2026-02-03 11:18:52.083675
COMP,24.34,24.33,24.34,145800.0,147600.0,0,0,0,0,0,0,0,0,380,2026-02-03 11:18:52.083675
RITC,10.11,10.09,10.11,205700.0,198700.0,0,0,0,0,0,0,0,0,381,2026-02-03 11:18:53.114329
COMP,24.35,24.33,24.35,145800.0,146800.0,0,0,0,0,0,0,0,0,381,2026-02-03 11:18:53.114329
RITC,10.11,10.09,10.11,204100.0,198700.0,0,0,0,0,0,0,0,0,382,2026-02-03 11:18:54.141311
COMP,24.31,24.29,24.3,125000.0,147700.0,0,0,0,0,0,0,0,0,382,2026-02-03 11:18:54.141311
RITC,10.11,10.09,10.11,204100.0,198700.0,0,0,0,0,0,0,0,0,383,2026-02-03 11:18:54.673211
COMP,24.29,24.29,24.3,117900.0,147700.0,0,0,0,0,0,0,0,0,383,2026-02-03 11:18:54.673211
RITC,10.12,10.09,10.12,204100.0,199000.0,0,0,0,0,0,0,0,0,384,2026-02-03 11:18:55.716641
COMP,24.29,24.29,24.3,117900.0,147700.0,0,0,0,0,0,0,0,0,384,2026-02-03 11:18:55.716641
RITC,10.13,10.09,10.13,204100.0,196500.0,0,0,0,0,0,0,0,0,385,2026-02-03 11:18:56.750901
COMP,24.29,24.29,24.3,117900.0,148500.0,0,0,0,0,0,0,0,0,385,2026-02-03 11:18:56.750901
RITC,10.13,10.11,10.13,199600.0,196500.0,0,0,0,0,0,0,0,0,386,2026-02-03 11:18:57.776938
COMP,24.29,24.29,24.3,110300.0,148700.0,0,0,0,0,0,0,0,0,386,2026-02-03 11:18:57.776938
RITC,10.13,10.11,10.13,199800.0,196500.0,0,0,0,0,0,0,0,0,387,2026-02-03 11:18:58.807198
COMP,24.28,24.28,24.3,102600.0,148700.0,0,0,0,0,0,0,0,0,387,2026-02-03 11:18:58.807198
RITC,10.13,10.11,10.13,199900.0,195400.0,0,0,0,0,0,0,0,0,388,2026-02-03 11:18:59.839107
COMP,24.28,24.28,24.3,102600.0,148700.0,0,0,0,0,0,0,0,0,388,2026-02-03 11:18:59.839107
RITC,10.14,10.11,10.14,199900.0,194500.0,0,0,0,0,0,0,0,0,389,2026-02-03 11:19:00.874284
COMP,24.28,24.25,24.28,100500.0,147700.0,0,0,0,0,0,0,0,0,389,2026-02-03 11:19:00.874284
RITC,10.14,10.13,10.14,198300.0,194500.0,0,0,0,0,0,0,0,0,390,2026-02-03 11:19:01.909167
COMP,24.25,24.25,24.26,100500.0,148000.0,0,0,0,0,0,0,0,0,390,2026-02-03 11:19:01.909167
RITC,10.04,10.14,10.15,195200.0,193600.0,0,0,0,0,0,0,0,0,391,2026-02-03 11:19:02.947700
COMP,24.25,24.25,24.26,100500.0,148600.0,0,0,0,0,0,0,0,0,391,2026-02-03 11:19:02.947700
RITC,10.15,10.15,10.16,195700.0,194800.0,0,0,0,0,0,0,0,0,392,2026-02-03 11:19:03.973156
COMP,24.48,24.21,24.22,86500.0,147500.0,0,0,0,0,0,0,0,0,392,2026-02-03 11:19:03.973156
RITC,10.17,10.17,10.18,197500.0,194100.0,0,0,0,0,0,0,0,0,393,2026-02-03 11:19:05.010319
COMP,24.21,24.07,24.16,80600.0,146600.0,0,0,0,0,0,0,0,0,393,2026-02-03 11:19:05.010319
RITC,10.18,10.17,10.18,200700.0,196600.0,0,0,0,0,0,0,0,0,394,2026-02-03 11:19:06.043904
COMP,24.21,24.07,24.11,80600.0,147700.0,0,0,0,0,0,0,0,0,394,2026-02-03 11:19:06.043904
RITC,10.18,10.17,10.18,203800.0,196600.0,0,0,0,0,0,0,0,0,395,2026-02-03 11:19:07.075951
COMP,24.11,24.07,24.11,80600.0,147700.0,0,0,0,0,0,0,0,0,395,2026-02-03 11:19:07.075951
RITC,10.18,10.17,10.18,203800.0,200000.0,0,0,0,0,0,0,0,0,396,2026-02-03 11:19:08.107806
COMP,24.11,24.07,24.11,80600.0,147700.0,0,0,0,0,0,0,0,0,396,2026-02-03 11:19:08.107806
RITC,10.18,10.17,10.18,203200.0,200000.0,0,0,0,0,0,0,0,0,397,2026-02-03 11:19:09.133581
COMP,24.11,24.07,24.11,80600.0,145900.0,0,0,0,0,0,0,0,0,397,2026-02-03 11:19:09.133581
RITC,10.18,10.18,10.19,200300.0,197000.0,0,0,0,0,0,0,0,0,398,2026-02-03 11:19:10.163247
COMP,24.02,24.02,24.11,73400.0,145900.0,0,0,0,0,0,0,0,0,398,2026-02-03 11:19:10.163247
RITC,10.19,10.18,10.19,200300.0,198200.0,0,0,0,0,0,0,0,0,399,2026-02-03 11:19:11.201522
COMP,24.02,24.02,24.07,73400.0,146300.0,0,0,0,0,0,0,0,0,399,2026-02-03 11:19:11.201522
RITC,10.21,10.2,10.21,202700.0,199000.0,0,0,0,0,0,0,0,0,400,2026-02-03 11:19:12.229793
COMP,24.01,24.01,24.07,73200.0,146300.0,0,0,0,0,0,0,0,0,400,2026-02-03 11:19:12.229793
RITC,10.21,10.2,10.21,202700.0,196900.0,0,0,0,0,0,0,0,0,401,2026-02-03 11:19:13.263291
COMP,24.01,24.01,24.04,81000.0,148000.0,0,0,0,0,0,0,0,0,401,2026-02-03 11:19:13.263291
RITC,10.21,10.2,10.21,202700.0,196000.0,0,0,0,0,0,0,0,0,402,2026-02-03 11:19:13.789144
COMP,24.01,24.01,24.04,81000.0,148000.0,0,0,0,0,0,0,0,0,402,2026-02-03 11:19:13.789144
RITC,10.22,10.2,10.23,202700.0,195800.0,0,0,0,0,0,0,0,0,403,2026-02-03 11:19:14.820234
COMP,23.99,23.99,24.02,72400.0,148500.0,0,0,0,0,0,0,0,0,403,2026-02-03 11:19:14.820234
RITC,10.23,10.2,10.23,205300.0,195800.0,0,0,0,0,0,0,0,0,404,2026-02-03 11:19:15.849423
COMP,23.99,23.99,24.02,72400.0,147100.0,0,0,0,0,0,0,0,0,404,2026-02-03 11:19:15.849423
RITC,10.23,10.2,10.23,202500.0,195800.0,0,0,0,0,0,0,0,0,405,2026-02-03 11:19:16.881830
COMP,23.99,23.99,24.02,80500.0,147100.0,0,0,0,0,0,0,0,0,405,2026-02-03 11:19:16.881830
RITC,10.24,10.21,10.24,199600.0,174900.0,0,0,0,0,0,0,0,0,406,2026-02-03 11:19:17.911351
COMP,23.99,23.99,24.02,72200.0,145500.0,0,0,0,0,0,0,0,0,406,2026-02-03 11:19:17.911351
RITC,10.21,10.21,10.24,202100.0,174900.0,0,0,0,0,0,0,0,0,407,2026-02-03 11:19:18.939188
COMP,23.99,23.99,24.0,72200.0,144900.0,0,0,0,0,0,0,0,0,407,2026-02-03 11:19:18.939188
RITC,10.25,10.22,10.25,202500.0,165900.0,0,0,0,0,0,0,0,0,408,2026-02-03 11:19:19.970370
COMP,23.99,23.99,24.0,72200.0,145000.0,0,0,0,0,0,0,0,0,408,2026-02-03 11:19:19.970370
RITC,10.2,10.21,10.25,199800.0,165900.0,0,0,0,0,0,0,0,0,409,2026-02-03 11:19:20.995362
COMP,23.99,23.99,24.0,72200.0,143100.0,0,0,0,0,0,0,0,0,409,2026-02-03 11:19:20.995362
RITC,10.26,10.21,10.26,198700.0,156500.0,0,0,0,0,0,0,0,0,410,2026-02-03 11:19:22.021664
COMP,23.98,23.98,24.0,71900.0,143100.0,0,0,0,0,0,0,0,0,410,2026-02-03 11:19:22.021664
RITC,10.25,10.25,10.26,198800.0,156500.0,0,0,0,0,0,0,0,0,411,2026-02-03 11:19:23.050402
COMP,23.98,23.95,23.97,72500.0,142600.0,0,0,0,0,0,0,0,0,411,2026-02-03 11:19:23.050402
RITC,10.27,10.25,10.27,198800.0,147300.0,0,0,0,0,0,0,0,0,412,2026-02-03 11:19:24.084369
COMP,23.98,23.95,23.97,72500.0,142700.0,0,0,0,0,0,0,0,0,412,2026-02-03 11:19:24.084369
RITC,10.27,10.26,10.27,197500.0,147300.0,0,0,0,0,0,0,0,0,413,2026-02-03 11:19:25.116340
COMP,23.95,23.9,23.94,71100.0,144000.0,0,0,0,0,0,0,0,0,413,2026-02-03 11:19:25.116340
RITC,10.27,10.27,10.29,199700.0,136700.0,0,0,0,0,0,0,0,0,414,2026-02-03 11:19:26.156208
COMP,23.88,23.88,23.94,73100.0,144000.0,0,0,0,0,0,0,0,0,414,2026-02-03 11:19:26.156208
RITC,10.3,10.27,10.3,202400.0,127700.0,0,0,0,0,0,0,0,0,415,2026-02-03 11:19:27.198501
COMP,23.88,23.8,23.87,70500.0,144900.0,0,0,0,0,0,0,0,0,415,2026-02-03 11:19:27.198501
RITC,10.3,10.29,10.3,202700.0,127700.0,0,0,0,0,0,0,0,0,416,2026-02-03 11:19:28.232155
COMP,23.88,23.84,23.87,77900.0,144900.0,0,0,0,0,0,0,0,0,416,2026-02-03 11:19:28.232155
RITC,10.3,10.31,10.32,205800.0,109100.0,0,0,0,0,0,0,0,0,417,2026-02-03 11:19:29.262147
COMP,23.88,23.84,23.87,94200.0,144000.0,0,0,0,0,0,0,0,0,417,2026-02-03 11:19:29.262147
RITC,10.3,10.31,10.32,202800.0,109100.0,0,0,0,0,0,0,0,0,418,2026-02-03 11:19:30.294215
COMP,23.94,23.84,23.94,102000.0,144000.0,0,0,0,0,0,0,0,0,418,2026-02-03 11:19:30.294215
RITC,10.32,10.31,10.32,205000.0,101000.0,0,0,0,0,0,0,0,0,419,2026-02-03 11:19:31.326245
COMP,24.0,23.84,23.86,102000.0,144300.0,0,0,0,0,0,0,0,0,419,2026-02-03 11:19:31.326245
RITC,10.33,10.31,10.33,206300.0,100200.0,0,0,0,0,0,0,0,0,420,2026-02-03 11:19:32.368357
COMP,23.84,23.84,23.86,102000.0,143500.0,0,0,0,0,0,0,0,0,420,2026-02-03 11:19:32.368357
RITC,10.33,10.31,10.33,207000.0,100200.0,0,0,0,0,0,0,0,0,421,2026-02-03 11:19:32.902426
COMP,23.9,23.84,23.9,102000.0,142200.0,0,0,0,0,0,0,0,0,421,2026-02-03 11:19:32.902426
RITC,10.36,10.32,10.36,208600.0,98700.0,0,0,0,0,0,0,0,0,422,2026-02-03 11:19:33.947886
COMP,23.9,23.96,24.0,108500.0,144300.0,0,0,0,0,0,0,0,0,422,2026-02-03 11:19:33.947886
RITC,10.36,10.36,10.37,210700.0,98400.0,0,0,0,0,0,0,0,0,423,2026-02-03 11:19:34.975680
COMP,23.9,23.96,23.97,108500.0,144100.0,0,0,0,0,0,0,0,0,423,2026-02-03 11:19:34.975680
RITC,10.38,10.35,10.38,207900.0,95700.0,0,0,0,0,0,0,0,0,424,2026-02-03 11:19:36.007877
COMP,23.97,23.98,24.0,116500.0,143100.0,0,0,0,0,0,0,0,0,424,2026-02-03 11:19:36.007877
RITC,10.39,10.38,10.39,208500.0,93200.0,0,0,0,0,0,0,0,0,425,2026-02-03 11:19:37.044531
COMP,24.01,23.98,24.01,116500.0,144900.0,0,0,0,0,0,0,0,0,425,2026-02-03 11:19:37.044531
RITC,10.39,10.39,10.41,207500.0,92900.0,0,0,0,0,0,0,0,0,426,2026-02-03 11:19:38.088342
COMP,24.01,23.98,24.0,116500.0,146100.0,0,0,0,0,0,0,0,0,426,2026-02-03 11:19:38.088342
RITC,10.37,10.37,10.41,208400.0,92900.0,0,0,0,0,0,0,0,0,427,2026-02-03 11:19:39.119610
COMP,23.96,23.84,23.9,102000.0,145400.0,0,0,0,0,0,0,0,0,427,2026-02-03 11:19:39.119610
RITC,10.41,10.4,10.41,209100.0,92900.0,0,0,0,0,0,0,0,0,428,2026-02-03 11:19:40.160615
COMP,24.0,23.94,24.0,110400.0,146100.0,0,0,0,0,0,0,0,0,428,2026-02-03 11:19:40.160615
RITC,10.41,10.4,10.41,208800.0,93100.0,0,0,0,0,0,0,0,0,429,2026-02-03 11:19:41.211360
COMP,24.0,23.94,24.0,110400.0,149400.0,0,0,0,0,0,0,0,0,429,2026-02-03 11:19:41.211360
RITC,10.38,10.4,10.41,208900.0,93100.0,0,0,0,0,0,0,0,0,430,2026-02-03 11:19:42.252780
COMP,24.0,23.94,24.0,116500.0,149400.0,0,0,0,0,0,0,0,0,430,2026-02-03 11:19:42.252780
RITC,10.41,10.42,10.43,203600.0,91000.0,0,0,0,0,0,0,0,0,431,2026-02-03 11:19:43.284566
COMP,24.01,23.94,23.99,116500.0,146600.0,0,0,0,0,0,0,0,0,431,2026-02-03 11:19:43.284566
RITC,10.46,10.47,10.49,206100.0,91400.0,0,0,0,0,0,0,0,0,432,2026-02-03 11:19:44.322769
COMP,24.01,23.94,24.01,116500.0,146700.0,0,0,0,0,0,0,0,0,432,2026-02-03 11:19:44.322769
RITC,10.51,10.42,10.51,206500.0,92800.0,0,0,0,0,0,0,0,0,433,2026-02-03 11:19:45.350956
COMP,23.82,23.82,24.01,94600.0,146700.0,0,0,0,0,0,0,0,0,433,2026-02-03 11:19:45.350956
RITC,10.51,10.51,10.53,203300.0,91900.0,0,0,0,0,0,0,0,0,434,2026-02-03 11:19:46.380727
COMP,24.01,23.82,24.01,94600.0,146700.0,0,0,0,0,0,0,0,0,434,2026-02-03 11:19:46.380727
RITC,10.51,10.52,10.53,200800.0,91900.0,0,0,0,0,0,0,0,0,435,2026-02-03 11:19:47.408397
COMP,24.01,23.82,23.93,94600.0,146500.0,0,0,0,0,0,0,0,0,435,2026-02-03 11:19:47.408397
RITC,10.57,10.54,10.57,200400.0,92400.0,0,0,0,0,0,0,0,0,436,2026-02-03 11:19:48.437462
COMP,24.01,23.82,23.88,94600.0,147800.0,0,0,0,0,0,0,0,0,436,2026-02-03 11:19:48.437462
RITC,10.57,10.54,10.57,200400.0,92400.0,0,0,0,0,0,0,0,0,437,2026-02-03 11:19:49.462912
COMP,23.88,23.82,23.88,94600.0,147800.0,0,0,0,0,0,0,0,0,437,2026-02-03 11:19:49.462912
RITC,10.57,10.55,10.57,198300.0,92400.0,0,0,0,0,0,0,0,0,438,2026-02-03 11:19:50.022868
COMP,23.88,23.82,23.88,94600.0,147800.0,0,0,0,0,0,0,0,0,438,2026-02-03 11:19:50.022868
RITC,10.57,10.55,10.57,195800.0,92400.0,0,0,0,0,0,0,0,0,439,2026-02-03 11:19:51.115949
COMP,23.82,23.8,23.81,86800.0,149300.0,0,0,0,0,0,0,0,0,439,2026-02-03 11:19:51.115949
RITC,10.57,10.57,10.6,191700.0,92400.0,0,0,0,0,0,0,0,0,440,2026-02-03 11:19:52.144822
COMP,23.8,23.8,23.81,86800.0,147500.0,0,0,0,0,0,0,0,0,440,2026-02-03 11:19:52.144822
RITC,10.57,10.57,10.6,188300.0,92400.0,0,0,0,0,0,0,0,0,441,2026-02-03 11:19:53.180234
COMP,23.8,23.8,23.81,86800.0,148700.0,0,0,0,0,0,0,0,0,441,2026-02-03 11:19:53.180234
RITC,10.57,10.57,10.6,186800.0,92400.0,0,0,0,0,0,0,0,0,442,2026-02-03 11:19:54.221532
COMP,23.81,23.8,23.81,86800.0,149600.0,0,0,0,0,0,0,0,0,442,2026-02-03 11:19:54.221532
RITC,10.6,10.59,10.6,188800.0,92400.0,0,0,0,0,0,0,0,0,443,2026-02-03 11:19:55.274548
COMP,23.77,23.73,23.76,71200.0,149800.0,0,0,0,0,0,0,0,0,443,2026-02-03 11:19:55.274548
RITC,10.6,10.59,10.6,186700.0,91300.0,0,0,0,0,0,0,0,0,444,2026-02-03 11:19:56.310896
COMP,23.77,23.73,23.76,71200.0,148500.0,0,0,0,0,0,0,0,0,444,2026-02-03 11:19:56.310896
RITC,10.63,10.63,10.64,187300.0,92700.0,0,0,0,0,0,0,0,0,445,2026-02-03 11:19:57.342311
COMP,23.73,23.63,23.76,73100.0,148500.0,0,0,0,0,0,0,0,0,445,2026-02-03 11:19:57.342311
RITC,10.64,10.65,10.68,188700.0,91700.0,0,0,0,0,0,0,0,0,446,2026-02-03 11:19:58.367387
COMP,23.73,23.63,23.65,73100.0,147200.0,0,0,0,0,0,0,0,0,446,2026-02-03 11:19:58.367387
RITC,10.68,10.67,10.68,189900.0,91700.0,0,0,0,0,0,0,0,0,447,2026-02-03 11:19:59.394500
COMP,23.62,23.62,23.65,73400.0,147200.0,0,0,0,0,0,0,0,0,447,2026-02-03 11:19:59.394500
RITC,10.68,10.67,10.68,189600.0,91700.0,0,0,0,0,0,0,0,0,448,2026-02-03 11:20:00.418629
COMP,23.62,23.62,23.65,73400.0,146300.0,0,0,0,0,0,0,0,0,448,2026-02-03 11:20:00.418629
RITC,10.68,10.68,10.7,188100.0,91800.0,0,0,0,0,0,0,0,0,449,2026-02-03 11:20:01.443024
COMP,23.62,23.62,23.65,73400.0,144900.0,0,0,0,0,0,0,0,0,449,2026-02-03 11:20:01.443024
RITC,10.71,10.7,10.71,189400.0,90500.0,0,0,0,0,0,0,0,0,450,2026-02-03 11:20:02.472723
COMP,23.62,23.62,23.65,73400.0,146800.0,0,0,0,0,0,0,0,0,450,2026-02-03 11:20:02.472723
RITC,10.71,10.72,10.73,189500.0,90500.0,0,0,0,0,0,0,0,0,451,2026-02-03 11:20:03.508190
COMP,23.62,23.62,23.65,71100.0,146800.0,0,0,0,0,0,0,0,0,451,2026-02-03 11:20:03.508190
RITC,10.76,10.72,10.76,189500.0,89300.0,0,0,0,0,0,0,0,0,452,2026-02-03 11:20:04.571069
COMP,23.58,23.58,23.63,71900.0,147100.0,0,0,0,0,0,0,0,0,452,2026-02-03 11:20:04.571069
RITC,10.76,10.76,10.78,189000.0,90500.0,0,0,0,0,0,0,0,0,453,2026-02-03 11:20:05.113282
COMP,23.58,23.58,23.59,71900.0,146600.0,0,0,0,0,0,0,0,0,453,2026-02-03 11:20:05.113282
RITC,10.76,10.76,10.78,188800.0,90500.0,0,0,0,0,0,0,0,0,454,2026-02-03 11:20:06.153647
COMP,23.58,23.58,23.59,71900.0,146600.0,0,0,0,0,0,0,0,0,454,2026-02-03 11:20:06.153647
RITC,10.78,10.79,10.81,190500.0,91300.0,0,0,0,0,0,0,0,0,455,2026-02-03 11:20:07.197416
COMP,23.58,23.55,23.58,76700.0,147200.0,0,0,0,0,0,0,0,0,455,2026-02-03 11:20:07.197416
RITC,10.81,10.79,10.82,189900.0,91400.0,0,0,0,0,0,0,0,0,456,2026-02-03 11:20:08.261199
COMP,23.58,23.55,23.58,76700.0,147200.0,0,0,0,0,0,0,0,0,456,2026-02-03 11:20:08.261199
RITC,10.83,10.82,10.83,191300.0,91600.0,0,0,0,0,0,0,0,0,457,2026-02-03 11:20:09.307493
COMP,23.58,23.55,23.58,76700.0,147900.0,0,0,0,0,0,0,0,0,457,2026-02-03 11:20:09.307493
RITC,10.83,10.83,10.84,192200.0,92900.0,0,0,0,0,0,0,0,0,458,2026-02-03 11:20:10.351510
COMP,23.58,23.55,23.58,76700.0,145800.0,0,0,0,0,0,0,0,0,458,2026-02-03 11:20:10.351510
RITC,10.86,10.83,10.86,192200.0,90500.0,0,0,0,0,0,0,0,0,459,2026-02-03 11:20:11.388468
COMP,23.58,23.55,23.58,84600.0,145800.0,0,0,0,0,0,0,0,0,459,2026-02-03 11:20:11.388468
RITC,10.86,10.83,10.86,190400.0,90500.0,0,0,0,0,0,0,0,0,460,2026-02-03 11:20:12.416195
COMP,23.54,23.54,23.58,78500.0,145800.0,0,0,0,0,0,0,0,0,460,2026-02-03 11:20:12.416195
RITC,10.4,10.85,10.86,189000.0,90500.0,0,0,0,0,0,0,0,0,461,2026-02-03 11:20:13.445886
COMP,23.54,23.54,23.58,91700.0,145800.0,0,0,0,0,0,0,0,0,461,2026-02-03 11:20:13.445886
RITC,10.4,10.85,10.86,188100.0,90500.0,0,0,0,0,0,0,0,0,462,2026-02-03 11:20:14.473670
COMP,23.54,23.57,23.58,98600.0,145800.0,0,0,0,0,0,0,0,0,462,2026-02-03 11:20:14.473670
RITC,10.4,10.85,10.86,191500.0,90500.0,0,0,0,0,0,0,0,0,463,2026-02-03 11:20:15.495819
COMP,23.54,23.57,23.58,114300.0,145800.0,0,0,0,0,0,0,0,0,463,2026-02-03 11:20:15.495819
RITC,10.86,10.85,10.86,192400.0,89700.0,0,0,0,0,0,0,0,0,464,2026-02-03 11:20:16.525383
