ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_ZUAI-5,BUY_ZUAI-2,SELL_ZUAI-5,SELL_WRSW-6,BUY_OTWA-1,BUY_WRSW-6,tick,timestamp
BYL,48.04,48.03,48.05,50000000.0,50000000.0,0,0,0,0,0,0,359,2026-02-03 23:37:51.587856
CLD,83.27,83.26,83.28,50000000.0,50000000.0,0,0,0,0,0,0,359,2026-02-03 23:37:51.587856
GGD,31.75,31.74,31.76,50000000.0,50000000.0,0,0,0,0,0,0,359,2026-02-03 23:37:51.587856
PNR,64.1,64.09,64.11,50000000.0,50000000.0,0,0,0,0,0,0,359,2026-02-03 23:37:51.587856
FSR,31.91,31.9,31.92,50000000.0,50000000.0,0,0,0,0,0,0,359,2026-02-03 23:37:51.587856
ATB,67.01,67.0,67.02,50000000.0,50000000.0,0,0,0,0,0,0,359,2026-02-03 23:37:51.587856
SPK,55.97,55.96,55.98,50000000.0,50000000.0,0,0,0,0,0,0,359,2026-02-03 23:37:51.587856
EEC,51.96,51.95,51.97,50000000.0,50000000.0,0,0,0,0,0,0,359,2026-02-03 23:37:51.587856
TGX,42.82,42.81,42.83,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
PHR,45.25,45.24,45.26,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
BYL,47.94,47.93,47.95,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
CLD,83.19,83.18,83.2,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
GGD,31.75,31.74,31.76,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
PNR,64.13,64.12,64.14,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
FSR,31.89,31.88,31.9,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
ATB,67.17,67.16,67.18,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
SPK,56.06,56.05,56.07,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
EEC,52.19,52.18,52.2,50000000.0,50000000.0,0,0,0,0,0,0,360,2026-02-03 23:37:52.647271
TGX,42.81,42.8,42.82,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
PHR,45.18,45.17,45.19,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
BYL,48.09,48.08,48.1,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
CLD,83.5,83.49,83.51,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
GGD,31.79,31.78,31.8,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
PNR,64.45,64.44,64.46,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
FSR,32.02,32.01,32.03,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
ATB,67.34,67.33,67.35,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
SPK,56.16,56.15,56.17,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
EEC,52.34,52.33,52.35,50000000.0,50000000.0,0,0,0,0,0,0,361,2026-02-03 23:37:53.690244
TGX,42.72,42.71,42.73,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
PHR,45.21,45.2,45.22,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
BYL,47.97,47.96,47.98,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
CLD,83.31,83.3,83.32,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
GGD,31.74,31.73,31.75,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
PNR,64.17,64.16,64.18,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
FSR,32.02,32.01,32.03,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
ATB,67.39,67.38,67.4,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
SPK,56.14,56.13,56.15,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
EEC,52.4,52.39,52.41,50000000.0,50000000.0,0,0,0,0,0,0,362,2026-02-03 23:37:54.738408
TGX,42.68,42.67,42.69,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,36.0,1.0,362.0,D1-TGX/PHR,Bank Syndicate Expands,"The financing syndicate expands from 5 to 8 banks with strong over-subscription, demonstrating robust capital markets support for the transaction."
PHR,45.06,45.05,45.07,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,,,,,,
BYL,48.02,48.01,48.03,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,,,,,,
CLD,83.55,83.54,83.56,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,,,,,,
GGD,31.77,31.76,31.78,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,,,,,,
PNR,64.12,64.11,64.13,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,,,,,,
FSR,32.1,32.09,32.11,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,,,,,,
ATB,67.51,67.5,67.52,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,,,,,,
SPK,56.15,56.14,56.16,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,,,,,,
EEC,52.47,52.46,52.48,50000000.0,50000000.0,0,0,0,0,0,0,363,2026-02-03 23:37:55.788739,,,,,,
TGX,42.71,42.7,42.72,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
PHR,44.92,44.91,44.93,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
BYL,48.03,48.02,48.04,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
CLD,83.74,83.73,83.75,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
GGD,31.77,31.76,31.78,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
PNR,64.24,64.23,64.25,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
FSR,32.12,32.11,32.13,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
ATB,67.52,67.51,67.53,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
SPK,56.31,56.3,56.32,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
EEC,52.76,52.75,52.77,50000000.0,50000000.0,0,0,0,0,0,0,364,2026-02-03 23:37:56.836851
TGX,42.67,42.66,42.68,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
PHR,45.05,45.04,45.06,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
BYL,48.24,48.23,48.25,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
CLD,84.33,84.32,84.34,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
GGD,31.8,31.79,31.81,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
PNR,64.38,64.37,64.39,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
FSR,32.1,32.09,32.11,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
ATB,67.26,67.25,67.27,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
SPK,56.19,56.18,56.2,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
EEC,52.61,52.6,52.62,50000000.0,50000000.0,0,0,0,0,0,0,365,2026-02-03 23:37:57.395701
TGX,42.74,42.73,42.75,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
PHR,45.13,45.12,45.14,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
BYL,48.41,48.4,48.42,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
CLD,84.67,84.66,84.68,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
GGD,33.92,33.91,33.93,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
PNR,64.45,64.44,64.46,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
FSR,32.15,32.14,32.16,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
ATB,67.51,67.5,67.52,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
SPK,56.29,56.28,56.3,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
EEC,52.81,52.8,52.82,50000000.0,50000000.0,0,0,0,0,0,0,366,2026-02-03 23:37:58.450126
TGX,42.75,42.74,42.76,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
PHR,45.22,45.21,45.23,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
BYL,48.36,48.35,48.37,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
CLD,84.48,84.47,84.49,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
GGD,33.94,33.93,33.95,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
PNR,64.73,64.72,64.74,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
FSR,32.17,32.16,32.18,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
ATB,67.65,67.64,67.66,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
SPK,56.37,56.36,56.38,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
EEC,52.94,52.93,52.95,50000000.0,50000000.0,0,0,0,0,0,0,367,2026-02-03 23:37:59.510596
TGX,42.8,42.79,42.81,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
PHR,45.32,45.31,45.33,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
BYL,48.22,48.21,48.23,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
CLD,84.26,84.25,84.27,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
GGD,33.92,33.91,33.93,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
PNR,64.56,64.55,64.57,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
FSR,32.22,32.21,32.23,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
ATB,67.68,67.67,67.69,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
SPK,56.33,56.32,56.34,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
EEC,52.82,52.81,52.83,50000000.0,50000000.0,0,0,0,0,0,0,368,2026-02-03 23:38:00.580803
TGX,42.81,42.8,42.82,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
PHR,45.39,45.38,45.4,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
BYL,48.24,48.23,48.25,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
CLD,84.29,84.28,84.3,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
GGD,33.92,33.91,33.93,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
PNR,64.61,64.6,64.62,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
FSR,32.31,32.3,32.32,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
ATB,67.58,67.57,67.59,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
SPK,56.35,56.34,56.36,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
EEC,52.91,52.9,52.92,50000000.0,50000000.0,0,0,0,0,0,0,369,2026-02-03 23:38:01.627767
TGX,42.81,42.8,42.82,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
PHR,45.33,45.32,45.34,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
BYL,47.86,47.85,47.87,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
CLD,83.47,83.46,83.48,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
GGD,33.91,33.9,33.92,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
PNR,64.46,64.45,64.47,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
FSR,32.29,32.28,32.3,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
ATB,67.73,67.72,67.74,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
SPK,56.27,56.26,56.28,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
EEC,52.88,52.87,52.89,50000000.0,50000000.0,0,0,0,0,0,0,370,2026-02-03 23:38:02.671622
TGX,42.75,42.74,42.76,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
PHR,45.21,45.2,45.22,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
BYL,48.06,48.05,48.07,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
CLD,83.79,83.78,83.8,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
GGD,33.94,33.93,33.95,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
PNR,64.57,64.56,64.58,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
FSR,32.26,32.25,32.27,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
ATB,67.72,67.71,67.73,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
SPK,56.24,56.23,56.25,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
EEC,52.83,52.82,52.84,50000000.0,50000000.0,0,0,0,0,0,0,371,2026-02-03 23:38:03.724952
TGX,42.76,42.75,42.77,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
PHR,45.08,45.07,45.09,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
BYL,48.08,48.07,48.09,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
CLD,84.0,83.99,84.01,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
GGD,33.9,33.89,33.91,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
PNR,64.26,64.25,64.27,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
FSR,33.33,33.32,33.34,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
ATB,67.89,67.88,67.9,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
SPK,56.2,56.19,56.21,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
EEC,52.82,52.81,52.83,50000000.0,50000000.0,0,0,0,0,0,0,372,2026-02-03 23:38:04.771848
TGX,42.74,42.73,42.75,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
PHR,45.03,45.02,45.04,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
BYL,47.6,47.59,47.61,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
CLD,83.01,83.0,83.02,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
GGD,33.93,33.92,33.94,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
PNR,64.41,64.4,64.42,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
FSR,33.28,33.27,33.29,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
ATB,67.91,67.9,67.92,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
SPK,56.88,56.87,56.89,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
EEC,52.99,52.98,53.0,50000000.0,50000000.0,0,0,0,0,0,0,373,2026-02-03 23:38:05.834562
TGX,42.73,42.72,42.74,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
PHR,44.85,44.84,44.86,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
BYL,47.55,47.54,47.56,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
CLD,83.04,83.03,83.05,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
GGD,33.94,33.93,33.95,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
PNR,64.43,64.42,64.44,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
FSR,33.27,33.26,33.28,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
ATB,68.19,68.18,68.2,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
SPK,57.57,57.56,57.58,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
EEC,53.09,53.08,53.1,50000000.0,50000000.0,0,0,0,0,0,0,374,2026-02-03 23:38:06.882801
TGX,42.18,42.17,42.19,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
PHR,44.81,44.8,44.82,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
BYL,47.57,47.56,47.58,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
CLD,83.02,83.01,83.03,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
GGD,33.93,33.92,33.94,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
PNR,64.37,64.36,64.38,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
FSR,33.29,33.28,33.3,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
ATB,68.2,68.19,68.21,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
SPK,57.59,57.58,57.6,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
EEC,53.04,53.03,53.05,50000000.0,50000000.0,0,0,0,0,0,0,375,2026-02-03 23:38:07.943062
TGX,42.21,42.2,42.22,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
PHR,44.79,44.78,44.8,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
BYL,47.73,47.72,47.74,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
CLD,83.37,83.36,83.38,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
GGD,33.92,33.91,33.93,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
PNR,64.38,64.37,64.39,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
FSR,33.32,33.31,33.33,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
ATB,68.3,68.29,68.31,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
SPK,57.56,57.55,57.57,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
EEC,52.95,52.94,52.96,50000000.0,50000000.0,0,0,0,0,0,0,376,2026-02-03 23:38:08.548651
TGX,42.19,42.18,42.2,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
PHR,44.78,44.77,44.79,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
BYL,47.72,47.71,47.73,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
CLD,83.28,83.27,83.29,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
GGD,33.9,33.89,33.91,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
PNR,64.31,64.3,64.32,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
FSR,33.28,33.27,33.29,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
ATB,68.23,68.22,68.24,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
SPK,57.55,57.54,57.56,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
EEC,52.91,52.9,52.92,50000000.0,50000000.0,0,0,0,0,0,0,377,2026-02-03 23:38:09.670911
TGX,42.79,42.78,42.8,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
PHR,44.89,44.88,44.9,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
BYL,47.61,47.6,47.62,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
CLD,83.02,83.01,83.03,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
GGD,33.91,33.9,33.92,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
PNR,64.49,64.48,64.5,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
FSR,33.25,33.24,33.26,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
ATB,68.17,68.16,68.18,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
SPK,57.71,57.7,57.72,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
EEC,53.13,53.12,53.14,50000000.0,50000000.0,0,0,0,0,0,0,378,2026-02-03 23:38:10.725285
TGX,42.75,42.74,42.76,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
PHR,45.09,45.08,45.1,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
BYL,47.76,47.75,47.77,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
CLD,83.18,83.17,83.19,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
GGD,33.92,33.91,33.93,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
PNR,64.4,64.39,64.41,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
FSR,33.2,33.19,33.21,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
ATB,68.42,68.41,68.43,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
SPK,57.76,57.75,57.77,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
EEC,53.12,53.11,53.13,50000000.0,50000000.0,0,0,0,0,0,0,379,2026-02-03 23:38:11.777501
TGX,42.74,42.73,42.75,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
PHR,45.05,45.04,45.06,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
BYL,47.43,47.42,47.44,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
CLD,82.48,82.47,82.49,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
GGD,33.94,33.93,33.95,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
PNR,64.49,64.48,64.5,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
FSR,33.17,33.16,33.18,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
ATB,68.56,68.55,68.57,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
SPK,58.24,58.23,58.25,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
EEC,52.93,52.92,52.94,50000000.0,50000000.0,0,0,0,0,0,0,380,2026-02-03 23:38:12.824875
TGX,42.72,42.71,42.73,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
PHR,45.09,45.08,45.1,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
BYL,47.64,47.63,47.65,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
CLD,82.76,82.75,82.77,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
GGD,33.91,33.9,33.92,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
PNR,64.35,64.34,64.36,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
FSR,34.15,34.14,34.16,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
ATB,68.29,68.28,68.3,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
SPK,58.29,58.28,58.3,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
EEC,53.02,53.01,53.03,50000000.0,50000000.0,0,0,0,0,0,0,381,2026-02-03 23:38:13.871383
TGX,42.68,42.67,42.69,50000000.0,50000000.0,0,0,0,0,0,0,382,2026-02-03 23:38:14.917020
PHR,44.9,44.89,44.91,50000000.0,50000000.0,0,0,0,0,0,0,382,2026-02-03 23:38:14.917020
BYL,47.87,47.86,47.88,50000000.0,50000000.0,0,0,0,0,0,0,382,2026-02-03 23:38:14.917020
CLD,83.18,83.17,83.19,50000000.0,50000000.0,0,0,0,0,0,0,382,2026-02-03 23:38:14.917020
GGD,33.9,33.89,33.91,50000000.0,50000000.0,0,0,0,0,0,0,382,2026-02-03 23:38:14.917020
PNR,64.46,64.45,64.47,50000000.0,50000000.0,0,0,0,0,0,0,382,2026-02-03 23:38:14.917020
FSR,34.11,34.1,34.12,50000000.0,50000000.0,0,0,0,0,0,0,382,2026-02-03 23:38:14.917020
ATB,68.14,68.13,68.15,50000000.0,50000000.0,0,0,0,0,0,0,382,2026-02-03 23:38:14.917020
SPK,58.24,58.23,58.25,50000000.0,50000000.0,0,0,0,0,0,0,382,2026-02-03 23:38:14.917020
