ticker,last_price,bid_price,ask_price,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_ANON,SELL_OTWA-1,BUY_ANON,tick,timestamp
TGX,40.59,40.58,40.6,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
PHR,47.03,47.02,47.04,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
BYL,43.43,43.42,43.44,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
CLD,81.18,81.17,81.19,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
GGD,42.77,42.76,42.78,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
PNR,57.47,57.46,57.48,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
FSR,29.5,29.49,29.51,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
ATB,66.69,66.68,66.7,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
SPK,53.59,53.58,53.6,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
EEC,48.62,48.61,48.63,50000000.0,50000000.0,0,0,0,0,0,362,2026-02-04 16:28:04.614602
TGX,40.55,40.54,40.56,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
PHR,47.1,47.09,47.11,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
BYL,43.42,43.41,43.43,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
CLD,81.09,81.08,81.1,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
GGD,42.82,42.82,42.84,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
PNR,57.63,57.61,57.63,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
FSR,29.54,29.53,29.55,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
ATB,66.72,66.71,66.73,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
SPK,53.61,53.6,53.62,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
EEC,48.67,48.66,48.68,50000000.0,50000000.0,0,0,0,0,0,363,2026-02-04 16:28:05.658886
TGX,40.53,40.52,40.54,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
PHR,47.32,47.31,47.33,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
BYL,43.43,43.42,43.44,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
CLD,81.12,81.11,81.13,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
GGD,42.87,42.86,42.88,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
PNR,57.54,57.53,57.55,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
FSR,29.54,29.53,29.55,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
ATB,66.65,66.64,66.66,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
SPK,53.67,53.66,53.68,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
EEC,48.74,48.73,48.75,50000000.0,50000000.0,0,0,0,0,0,364,2026-02-04 16:28:06.702933
TGX,40.48,40.47,40.49,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
PHR,47.37,47.36,47.38,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
BYL,43.41,43.4,43.42,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
CLD,80.98,80.97,80.99,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
GGD,42.92,42.91,42.93,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
PNR,57.53,57.52,57.54,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
FSR,29.54,29.53,29.55,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
ATB,66.57,66.56,66.58,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
SPK,53.64,53.63,53.65,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
EEC,48.75,48.74,48.76,50000000.0,50000000.0,0,0,0,0,0,365,2026-02-04 16:28:07.744063
TGX,40.42,40.41,40.43,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
PHR,47.44,47.43,47.45,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
BYL,43.47,43.46,43.48,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
CLD,81.11,81.1,81.12,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
GGD,42.88,42.87,42.89,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
PNR,57.26,57.25,57.27,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
FSR,29.55,29.54,29.56,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
ATB,66.17,66.16,66.18,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
SPK,53.46,53.45,53.47,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
EEC,48.87,48.86,48.88,50000000.0,50000000.0,0,0,0,0,0,366,2026-02-04 16:28:08.800336
TGX,39.99,39.98,40.0,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
PHR,47.89,47.88,47.9,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
BYL,43.54,43.53,43.55,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
CLD,81.11,81.1,81.12,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
GGD,42.87,42.86,42.88,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
PNR,57.17,57.16,57.18,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
FSR,29.56,29.55,29.57,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
ATB,66.3,66.29,66.31,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
SPK,53.35,53.34,53.36,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
EEC,48.85,48.84,48.86,50000000.0,50000000.0,0,0,0,0,0,367,2026-02-04 16:28:09.842465
TGX,40.0,39.99,40.01,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
PHR,47.96,47.95,47.97,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
BYL,43.56,43.55,43.57,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
CLD,81.4,81.39,81.41,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
GGD,39.57,39.56,39.58,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
PNR,56.89,56.88,56.9,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
FSR,29.58,29.57,29.59,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
ATB,66.44,66.43,66.45,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
SPK,53.11,53.1,53.12,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
EEC,48.86,48.85,48.87,50000000.0,50000000.0,0,0,0,0,0,368,2026-02-04 16:28:10.923553
TGX,39.95,39.94,39.96,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
PHR,47.58,47.57,47.59,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
BYL,43.88,43.87,43.89,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
CLD,81.98,81.97,81.99,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
GGD,39.6,39.59,39.61,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
PNR,57.02,57.01,57.03,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
FSR,29.57,29.56,29.58,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
ATB,66.52,66.51,66.53,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
SPK,53.11,53.1,53.12,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
EEC,48.77,48.76,48.78,50000000.0,50000000.0,0,0,0,0,0,369,2026-02-04 16:28:12.008961
TGX,39.98,39.97,39.99,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
PHR,47.28,47.27,47.29,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
BYL,44.0,43.99,44.01,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
CLD,82.15,82.14,82.16,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
GGD,39.66,39.65,39.67,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
PNR,57.2,57.19,57.21,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
FSR,29.55,29.54,29.56,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
ATB,66.36,66.35,66.37,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
SPK,53.08,53.07,53.09,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
EEC,48.76,48.75,48.77,50000000.0,50000000.0,0,0,0,0,0,370,2026-02-04 16:28:12.550535
TGX,40.0,39.99,40.01,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
PHR,47.52,47.51,47.53,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
BYL,44.1,44.09,44.11,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
CLD,82.39,82.38,82.4,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
GGD,39.16,39.15,39.17,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
PNR,57.28,57.27,57.29,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
FSR,29.27,29.26,29.28,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
ATB,66.23,66.22,66.24,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
SPK,53.11,53.1,53.12,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
EEC,48.83,48.82,48.84,50000000.0,50000000.0,0,0,0,0,0,371,2026-02-04 16:28:13.594452
TGX,40.09,40.08,40.1,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
PHR,47.76,47.75,47.77,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
BYL,44.08,44.07,44.09,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
CLD,82.4,82.39,82.41,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
GGD,39.1,39.09,39.11,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
PNR,57.36,57.35,57.37,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
FSR,29.25,29.24,29.26,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
ATB,66.23,66.22,66.24,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
SPK,53.15,53.14,53.16,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
EEC,48.95,48.94,48.96,50000000.0,50000000.0,0,0,0,0,0,372,2026-02-04 16:28:14.646665
TGX,40.04,40.03,40.05,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
PHR,47.72,47.71,47.73,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
BYL,44.03,44.02,44.04,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
CLD,82.2,82.19,82.21,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
GGD,39.1,39.09,39.11,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
PNR,57.16,57.15,57.17,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
FSR,29.25,29.24,29.26,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
ATB,66.34,66.33,66.35,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
SPK,53.29,53.28,53.3,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
EEC,49.08,49.07,49.09,50000000.0,50000000.0,0,0,0,0,0,373,2026-02-04 16:28:15.703153
TGX,40.03,40.02,40.04,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
PHR,47.85,47.84,47.86,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
BYL,43.87,43.86,43.88,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
CLD,81.86,81.85,81.87,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
GGD,39.07,39.06,39.08,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
PNR,57.03,57.02,57.04,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
FSR,29.26,29.25,29.27,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
ATB,66.35,66.34,66.36,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
SPK,53.29,53.28,53.3,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
EEC,49.16,49.15,49.17,50000000.0,50000000.0,0,0,0,0,0,374,2026-02-04 16:28:16.740133
TGX,40.12,40.11,40.13,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
PHR,48.21,48.2,48.22,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
BYL,44.04,44.03,44.05,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
CLD,82.26,82.25,82.27,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
GGD,38.97,38.95,38.97,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
PNR,56.66,56.66,56.68,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
FSR,29.26,29.25,29.27,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
ATB,66.16,66.15,66.17,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
SPK,53.18,53.17,53.19,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
EEC,49.11,49.1,49.12,50000000.0,50000000.0,0,0,0,0,0,375,2026-02-04 16:28:17.803726
TGX,40.17,40.16,40.18,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
PHR,48.1,48.09,48.11,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
BYL,44.12,44.11,44.13,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
CLD,82.27,82.26,82.28,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
GGD,39.0,38.98,39.0,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
PNR,56.66,56.66,56.68,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
FSR,29.28,29.27,29.29,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
ATB,66.33,66.32,66.34,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
SPK,53.19,53.18,53.2,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
EEC,49.1,49.09,49.11,50000000.0,50000000.0,0,0,0,0,0,376,2026-02-04 16:28:18.847385
TGX,40.22,40.21,40.23,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
PHR,48.3,48.29,48.31,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
BYL,44.03,44.02,44.04,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
CLD,82.12,82.11,82.13,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
GGD,38.93,38.92,38.94,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
PNR,56.23,56.22,56.24,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
FSR,29.27,29.26,29.28,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
ATB,66.27,66.26,66.28,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
SPK,53.19,53.18,53.2,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
EEC,49.06,49.05,49.07,50000000.0,50000000.0,0,0,0,0,0,377,2026-02-04 16:28:19.930587
TGX,40.31,40.3,40.32,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
PHR,48.46,48.45,48.47,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
BYL,44.03,44.02,44.04,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
CLD,82.31,82.3,82.32,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
GGD,38.95,38.94,38.96,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
PNR,56.26,56.25,56.27,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
FSR,29.28,29.27,29.29,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
ATB,66.68,66.67,66.69,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
SPK,53.23,53.22,53.24,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
EEC,49.1,49.09,49.11,50000000.0,50000000.0,0,0,0,0,0,378,2026-02-04 16:28:21.020825
TGX,40.35,40.34,40.36,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
PHR,48.39,48.38,48.4,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
BYL,44.11,44.1,44.12,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
CLD,82.37,82.36,82.38,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
GGD,39.04,39.03,39.05,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
PNR,56.46,56.45,56.47,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
FSR,29.29,29.28,29.3,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
ATB,66.78,66.77,66.79,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
SPK,53.54,53.53,53.55,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
EEC,49.07,49.06,49.08,50000000.0,50000000.0,0,0,0,0,0,379,2026-02-04 16:28:21.578222
TGX,40.4,40.39,40.41,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
PHR,48.02,48.01,48.03,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
BYL,44.17,44.16,44.18,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
CLD,82.56,82.55,82.57,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
GGD,38.97,38.96,38.98,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
PNR,56.3,56.29,56.31,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
FSR,29.29,29.28,29.3,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
ATB,66.85,66.84,66.86,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
SPK,53.79,53.78,53.8,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
EEC,49.11,49.1,49.12,50000000.0,50000000.0,0,0,0,0,0,380,2026-02-04 16:28:22.633465
TGX,40.33,40.32,40.34,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
PHR,48.34,48.33,48.35,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
BYL,44.09,44.08,44.1,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
CLD,82.25,82.24,82.26,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
GGD,38.97,38.96,38.98,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
PNR,56.37,56.36,56.38,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
FSR,29.32,29.31,29.33,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
ATB,66.85,66.84,66.86,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
SPK,53.76,53.75,53.77,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
EEC,49.07,49.06,49.08,50000000.0,50000000.0,0,0,0,0,0,381,2026-02-04 16:28:23.682024
TGX,40.35,40.34,40.36,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
PHR,48.82,48.81,48.83,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
BYL,44.06,44.05,44.07,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
CLD,82.33,82.32,82.34,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
GGD,38.9,38.89,38.91,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
PNR,56.13,56.12,56.14,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
FSR,29.28,29.27,29.29,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
ATB,66.59,66.58,66.6,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
SPK,53.62,53.61,53.63,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
EEC,49.0,48.99,49.01,50000000.0,50000000.0,0,0,0,0,0,382,2026-02-04 16:28:24.729532
TGX,40.31,40.3,40.32,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
PHR,49.17,49.16,49.18,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
BYL,44.0,43.99,44.01,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
CLD,82.13,82.12,82.14,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
GGD,38.96,38.95,38.97,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
PNR,56.21,56.2,56.22,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
FSR,29.3,29.29,29.31,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
ATB,66.51,66.5,66.52,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
SPK,53.68,53.67,53.69,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
EEC,49.07,49.06,49.08,50000000.0,50000000.0,0,0,0,0,0,383,2026-02-04 16:28:25.778376
TGX,40.39,40.38,40.4,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
PHR,49.34,49.33,49.35,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
BYL,43.97,43.96,43.98,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
CLD,82.03,82.02,82.04,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
GGD,39.0,38.99,39.01,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
PNR,56.22,56.21,56.23,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
FSR,29.28,29.27,29.29,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
ATB,66.3,66.29,66.31,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
SPK,53.69,53.68,53.7,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
EEC,49.01,49.0,49.02,50000000.0,50000000.0,0,0,0,0,0,384,2026-02-04 16:28:26.836506
TGX,40.39,40.38,40.4,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
PHR,49.01,49.0,49.02,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
BYL,44.03,44.02,44.04,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
CLD,82.16,82.15,82.17,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
GGD,38.97,38.96,38.98,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
PNR,56.13,56.12,56.14,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
FSR,29.28,29.27,29.29,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
ATB,66.11,66.1,66.12,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
SPK,53.56,53.55,53.57,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
EEC,48.86,48.85,48.87,50000000.0,50000000.0,0,0,0,0,0,385,2026-02-04 16:28:27.911509
TGX,40.34,40.33,40.35,50000000.0,50000000.0,0,0,0,0,0,386,2026-02-04 16:28:29.023423
PHR,48.92,48.91,48.93,50000000.0,50000000.0,0,0,0,0,0,386,2026-02-04 16:28:29.023423
BYL,44.19,44.18,44.2,50000000.0,50000000.0,0,0,0,0,0,386,2026-02-04 16:28:29.023423
CLD,82.27,82.26,82.28,50000000.0,50000000.0,0,0,0,0,0,386,2026-02-04 16:28:29.023423
GGD,38.93,38.92,38.94,50000000.0,50000000.0,0,0,0,0,0,386,2026-02-04 16:28:29.023423
PNR,56.08,56.07,56.09,50000000.0,50000000.0,0,0,0,0,0,386,2026-02-04 16:28:29.023423
FSR,29.27,29.26,29.28,50000000.0,50000000.0,0,0,0,0,0,386,2026-02-04 16:28:29.023423
ATB,66.09,66.08,66.1,50000000.0,50000000.0,0,0,0,0,0,386,2026-02-04 16:28:29.023423
