ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_GIOT-1,SELL_OTWA-1,tick,timestamp
EEC,49.82,49.81,49.83,50000000.0,50000000.0,0,0,0,0,0,0,308,2026-02-04 21:56:15.052913
TGX,49.22,49.21,49.23,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,30.0,1.0,308.0,D1-TGX/PHR,Successful Bond Offering,"Pharmaco successfully prices $6 billion in investment-grade bonds with strong investor demand, achieving pricing at the tight end of expectations."
PHR,35.41,35.4,35.42,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,,,,,,
BYL,45.12,45.11,45.13,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,,,,,,
CLD,85.0,84.99,85.01,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,,,,,,
GGD,27.28,27.27,27.29,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,,,,,,
PNR,56.72,56.71,56.73,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,,,,,,
FSR,27.53,27.52,27.54,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,,,,,,
ATB,64.3,64.29,64.31,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,,,,,,
SPK,52.99,52.98,53.0,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,,,,,,
EEC,49.93,49.92,49.94,50000000.0,50000000.0,0,0,0,0,0,0,309,2026-02-04 21:56:16.122550,,,,,,
TGX,49.17,49.16,49.18,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
PHR,35.74,35.73,35.75,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
BYL,45.31,45.3,45.32,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
CLD,85.53,85.52,85.54,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
GGD,27.3,27.29,27.31,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
PNR,56.59,56.58,56.6,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
FSR,27.52,27.51,27.53,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
ATB,64.6,64.59,64.61,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
SPK,52.94,52.93,52.95,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
EEC,49.86,49.85,49.87,50000000.0,50000000.0,0,0,0,0,0,0,310,2026-02-04 21:56:17.162462
TGX,49.1,49.09,49.11,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
PHR,35.49,35.48,35.5,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
BYL,45.32,45.31,45.33,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
CLD,85.62,85.61,85.63,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
GGD,27.29,27.28,27.3,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
PNR,56.4,56.39,56.41,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
FSR,27.51,27.5,27.52,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
ATB,64.62,64.61,64.63,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
SPK,52.88,52.87,52.89,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
EEC,49.78,49.77,49.79,50000000.0,50000000.0,0,0,0,0,0,0,311,2026-02-04 21:56:18.219393
TGX,49.13,49.12,49.14,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
PHR,35.19,35.18,35.2,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
BYL,45.12,45.11,45.13,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
CLD,85.04,85.03,85.05,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
GGD,27.31,27.3,27.32,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
PNR,56.36,56.35,56.37,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
FSR,27.51,27.5,27.52,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
ATB,64.52,64.51,64.53,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
SPK,52.84,52.83,52.85,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
EEC,49.7,49.69,49.71,50000000.0,50000000.0,0,0,0,0,0,0,312,2026-02-04 21:56:19.262568
TGX,49.07,49.06,49.08,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
PHR,34.99,34.98,35.0,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
BYL,45.09,45.08,45.1,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
CLD,84.83,84.82,84.84,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
GGD,27.28,27.27,27.29,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
PNR,56.41,56.4,56.42,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
FSR,27.48,27.47,27.49,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
ATB,64.43,64.42,64.44,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
SPK,52.77,52.76,52.78,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
EEC,49.56,49.55,49.57,50000000.0,50000000.0,0,0,0,0,0,0,313,2026-02-04 21:56:20.309194
TGX,49.05,49.04,49.06,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
PHR,34.92,34.91,34.93,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
BYL,45.2,45.19,45.21,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
CLD,85.22,85.21,85.23,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
GGD,27.22,27.21,27.23,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
PNR,56.3,56.29,56.31,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
FSR,27.49,27.48,27.5,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
ATB,64.34,64.33,64.35,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
SPK,52.76,52.75,52.77,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
EEC,49.56,49.55,49.57,50000000.0,50000000.0,0,0,0,0,0,0,314,2026-02-04 21:56:21.379798
TGX,49.1,49.09,49.11,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
PHR,34.81,34.8,34.82,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
BYL,45.19,45.18,45.2,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
CLD,85.23,85.22,85.24,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
GGD,27.26,27.25,27.27,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
PNR,56.33,56.32,56.34,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
FSR,27.5,27.49,27.51,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
ATB,64.34,64.33,64.35,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
SPK,52.72,52.71,52.73,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
EEC,49.48,49.47,49.49,50000000.0,50000000.0,0,0,0,0,0,0,315,2026-02-04 21:56:22.462318
TGX,49.13,49.12,49.14,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
PHR,34.52,34.51,34.53,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
BYL,45.09,45.08,45.1,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
CLD,84.97,84.96,84.98,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
GGD,27.33,27.32,27.34,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
PNR,56.52,56.51,56.53,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
FSR,27.53,27.52,27.54,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
ATB,64.49,64.48,64.5,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
SPK,52.71,52.7,52.72,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
EEC,49.41,49.4,49.42,50000000.0,50000000.0,0,0,0,0,0,0,316,2026-02-04 21:56:23.118393
TGX,49.12,49.11,49.13,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
PHR,34.64,34.63,34.65,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
BYL,45.22,45.21,45.23,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
CLD,85.29,85.28,85.3,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
GGD,27.37,27.36,27.38,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
PNR,56.7,56.69,56.71,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
FSR,27.51,27.5,27.52,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
ATB,64.26,64.25,64.27,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
SPK,52.64,52.63,52.65,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
EEC,49.24,49.23,49.25,50000000.0,50000000.0,0,0,0,0,0,0,317,2026-02-04 21:56:24.174289
TGX,49.1,49.09,49.11,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
PHR,34.83,34.82,34.84,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
BYL,45.13,45.12,45.14,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
CLD,85.07,85.06,85.08,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
GGD,27.44,27.43,27.45,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
PNR,56.85,56.84,56.86,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
FSR,27.54,27.53,27.55,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
ATB,64.54,64.53,64.55,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
SPK,52.59,52.58,52.6,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
EEC,49.16,49.15,49.17,50000000.0,50000000.0,0,0,0,0,0,0,318,2026-02-04 21:56:25.219673
TGX,49.01,49.0,49.02,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
PHR,34.64,34.63,34.65,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
BYL,45.05,45.04,45.06,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
CLD,84.84,84.83,84.85,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
GGD,27.37,27.36,27.38,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
PNR,56.49,56.48,56.5,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
FSR,27.56,27.55,27.57,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
ATB,64.73,64.72,64.74,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
SPK,52.52,52.51,52.53,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
EEC,48.96,48.95,48.97,50000000.0,50000000.0,0,0,0,0,0,0,319,2026-02-04 21:56:26.276391
TGX,49.01,49.0,49.02,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
PHR,34.72,34.71,34.73,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
BYL,45.02,45.01,45.03,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
CLD,84.76,84.75,84.77,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
GGD,27.35,27.34,27.36,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
PNR,56.69,56.68,56.7,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
FSR,27.57,27.56,27.58,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
ATB,64.71,64.7,64.72,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
SPK,52.54,52.53,52.55,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
EEC,49.02,49.01,49.03,50000000.0,50000000.0,0,0,0,0,0,0,320,2026-02-04 21:56:27.398285
TGX,48.99,48.98,49.0,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
PHR,34.44,34.43,34.45,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
BYL,44.95,44.94,44.96,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
CLD,84.56,84.55,84.57,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
GGD,27.29,27.28,27.3,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
PNR,56.57,56.56,56.58,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
FSR,27.57,27.56,27.58,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
ATB,64.51,64.5,64.52,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
SPK,52.53,52.52,52.54,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
EEC,49.0,48.99,49.01,50000000.0,50000000.0,0,0,0,0,0,0,321,2026-02-04 21:56:28.153877
TGX,48.95,48.94,48.96,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
PHR,34.52,34.51,34.53,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
BYL,45.03,45.02,45.04,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
CLD,84.71,84.7,84.72,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
GGD,27.27,27.26,27.28,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
PNR,56.29,56.28,56.3,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
FSR,27.59,27.58,27.6,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
ATB,64.32,64.31,64.33,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
SPK,52.59,52.58,52.6,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
EEC,49.08,49.07,49.09,50000000.0,50000000.0,0,0,0,0,0,0,322,2026-02-04 21:56:29.248275
TGX,48.88,48.87,48.89,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
PHR,34.53,34.52,34.54,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
BYL,45.06,45.05,45.07,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
CLD,84.94,84.93,84.95,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
GGD,27.25,27.24,27.26,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
PNR,56.09,56.08,56.1,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
FSR,27.58,27.57,27.59,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
ATB,64.25,64.24,64.26,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
SPK,52.51,52.5,52.52,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
EEC,48.91,48.9,48.92,50000000.0,50000000.0,0,0,0,0,0,0,323,2026-02-04 21:56:30.311455
TGX,48.89,48.88,48.9,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
PHR,34.82,34.81,34.83,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
BYL,44.93,44.92,44.94,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
CLD,84.62,84.61,84.63,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
GGD,27.25,27.24,27.26,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
PNR,56.03,56.02,56.04,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
FSR,27.6,27.59,27.61,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
ATB,64.51,64.5,64.52,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
SPK,52.51,52.5,52.52,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
EEC,48.89,48.88,48.9,50000000.0,50000000.0,0,0,0,0,0,0,324,2026-02-04 21:56:31.412322
TGX,48.87,48.86,48.88,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
PHR,35.36,35.35,35.37,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
BYL,44.87,44.86,44.88,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
CLD,84.45,84.44,84.46,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
GGD,27.29,27.28,27.3,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
PNR,55.84,55.83,55.85,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
FSR,27.67,27.66,27.68,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
ATB,64.71,64.7,64.72,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
SPK,52.51,52.5,52.52,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
EEC,48.89,48.88,48.9,50000000.0,50000000.0,0,0,0,0,0,0,325,2026-02-04 21:56:32.579072
TGX,49.83,49.82,49.84,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
PHR,35.45,35.44,35.46,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
BYL,44.66,44.65,44.67,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
CLD,83.93,83.92,83.94,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
GGD,27.31,27.3,27.32,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
PNR,56.03,56.02,56.04,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
FSR,27.66,27.65,27.67,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
ATB,64.56,64.55,64.57,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
SPK,52.49,52.48,52.5,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
EEC,48.91,48.9,48.92,50000000.0,50000000.0,0,0,0,0,0,0,326,2026-02-04 21:56:33.244403
TGX,49.84,49.83,49.85,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
PHR,35.57,35.56,35.58,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
BYL,44.44,44.43,44.45,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
CLD,83.41,83.4,83.42,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
GGD,27.33,27.32,27.34,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
PNR,56.08,56.07,56.09,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
FSR,27.65,27.64,27.66,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
ATB,64.5,64.49,64.51,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
SPK,52.58,52.57,52.59,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
EEC,49.09,49.08,49.1,50000000.0,50000000.0,0,0,0,0,0,0,327,2026-02-04 21:56:34.317194
TGX,49.82,49.81,49.83,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
PHR,35.4,35.39,35.41,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
BYL,44.74,44.73,44.75,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
CLD,84.04,84.03,84.05,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
GGD,27.36,27.35,27.37,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
PNR,56.36,56.35,56.37,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
FSR,27.64,27.63,27.65,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
ATB,64.81,64.8,64.82,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
SPK,52.59,52.58,52.6,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
EEC,49.02,49.01,49.03,50000000.0,50000000.0,0,0,0,0,0,0,328,2026-02-04 21:56:35.352265
TGX,49.82,49.81,49.83,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
PHR,35.16,35.15,35.17,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
BYL,44.62,44.61,44.63,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
CLD,83.71,83.7,83.72,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
GGD,27.36,27.35,27.37,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
PNR,56.43,56.42,56.44,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
FSR,27.66,27.65,27.67,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
ATB,64.86,64.85,64.87,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
SPK,52.61,52.6,52.62,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
EEC,48.99,48.98,49.0,50000000.0,50000000.0,0,0,0,0,0,0,329,2026-02-04 21:56:36.390795
TGX,49.79,49.78,49.8,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
PHR,34.71,34.7,34.72,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
BYL,44.77,44.76,44.78,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
CLD,83.99,83.98,84.0,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
GGD,27.41,27.4,27.42,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
PNR,56.7,56.69,56.71,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
FSR,27.63,27.62,27.64,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
ATB,64.98,64.97,64.99,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
SPK,52.56,52.55,52.57,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
EEC,48.95,48.94,48.96,50000000.0,50000000.0,0,0,0,0,0,0,330,2026-02-04 21:56:37.451035
TGX,49.83,49.82,49.84,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
PHR,34.91,34.9,34.92,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
BYL,44.65,44.64,44.66,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
CLD,83.67,83.66,83.68,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
GGD,27.49,27.48,27.5,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
PNR,56.66,56.65,56.67,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
FSR,27.6,27.59,27.61,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
ATB,64.96,64.95,64.97,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
SPK,52.54,52.53,52.55,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
EEC,48.91,48.9,48.92,50000000.0,50000000.0,0,0,0,0,0,0,331,2026-02-04 21:56:38.549215
TGX,49.81,49.8,49.82,50000000.0,50000000.0,0,0,0,0,0,0,332,2026-02-04 21:56:39.132583
PHR,35.0,34.99,35.01,50000000.0,50000000.0,0,0,0,0,0,0,332,2026-02-04 21:56:39.132583
BYL,44.67,44.66,44.68,50000000.0,50000000.0,0,0,0,0,0,0,332,2026-02-04 21:56:39.132583
CLD,83.69,83.68,83.7,50000000.0,50000000.0,0,0,0,0,0,0,332,2026-02-04 21:56:39.132583
GGD,27.52,27.51,27.53,50000000.0,50000000.0,0,0,0,0,0,0,332,2026-02-04 21:56:39.132583
PNR,56.58,56.57,56.59,50000000.0,50000000.0,0,0,0,0,0,0,332,2026-02-04 21:56:39.132583
