news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-1,SELL_CHUL-2,BUY_CNCD-1,SELL_CNCD-1,BUY_COLB-1,SELL_COLB-1,SELL_LUIS-1,SELL_BOST-3
,,,,,,163,2026-02-01 11:55:19.142041,COMP,25.06,25.06,25.07,139800.0,140000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,164,2026-02-01 11:55:20.180760,RITC,10.05,10.05,10.06,203200.0,196400.0,0,0,0,0,0,0,0,0
,,,,,,164,2026-02-01 11:55:20.180760,COMP,25.08,25.06,25.08,139800.0,138300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,165,2026-02-01 11:55:21.196667,RITC,10.05,10.05,10.06,203200.0,197100.0,0,0,0,0,0,0,0,0
,,,,,,165,2026-02-01 11:55:21.196667,COMP,25.1,25.06,25.1,139800.0,139200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,166,2026-02-01 11:55:22.232664,RITC,10.05,10.05,10.06,203200.0,197100.0,0,0,0,0,0,0,0,0
,,,,,,166,2026-02-01 11:55:22.232664,COMP,25.1,25.06,25.07,142100.0,140100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,167,2026-02-01 11:55:23.252179,RITC,10.05,10.05,10.06,204200.0,197100.0,0,0,0,0,0,0,0,0
,,,,,,167,2026-02-01 11:55:23.252179,COMP,25.06,25.06,25.07,140000.0,140100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,168,2026-02-01 11:55:24.277796,RITC,10.02,10.02,10.06,205700.0,197100.0,0,0,0,0,0,0,0,0
,,,,,,168,2026-02-01 11:55:24.277796,COMP,25.06,25.06,25.07,138600.0,139900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,169,2026-02-01 11:55:25.295018,RITC,10.02,10.05,10.06,204300.0,197700.0,0,0,0,0,0,0,0,0
,,,,,,169,2026-02-01 11:55:25.295018,COMP,25.06,25.06,25.07,138600.0,141700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,170,2026-02-01 11:55:26.332083,RITC,10.02,10.02,10.06,205700.0,197700.0,0,0,0,0,0,0,0,0
,,,,,,170,2026-02-01 11:55:26.332083,COMP,25.03,25.03,25.07,136400.0,141700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,171,2026-02-01 11:55:27.360691,RITC,10.04,10.04,10.06,206000.0,197500.0,0,0,0,0,0,0,0,0
,,,,,,171,2026-02-01 11:55:27.360691,COMP,25.03,25.04,25.07,137500.0,141700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,173,2026-02-01 11:55:28.390809,RITC,10.08,10.06,10.08,205800.0,194600.0,0,0,0,0,0,0,0,0
,,,,,,173,2026-02-01 11:55:28.390809,COMP,25.03,25.03,25.07,136400.0,140500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,174,2026-02-01 11:55:29.419504,RITC,10.08,10.04,10.08,206000.0,196900.0,0,0,0,0,0,0,0,0
,,,,,,174,2026-02-01 11:55:29.419504,COMP,25.03,25.03,25.07,137900.0,140500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,175,2026-02-01 11:55:30.451180,RITC,10.02,10.02,10.05,204600.0,194000.0,0,0,0,0,0,0,0,0
,,,,,,175,2026-02-01 11:55:30.451180,COMP,25.0,25.0,25.07,137000.0,139800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,176,2026-02-01 11:55:31.484974,RITC,10.02,10.03,10.05,203900.0,194000.0,0,0,0,0,0,0,0,0
,,,,,,176,2026-02-01 11:55:31.484974,COMP,25.0,25.02,25.07,138200.0,139800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,177,2026-02-01 11:55:32.506472,RITC,10.02,10.04,10.05,200700.0,194000.0,0,0,0,0,0,0,0,0
,,,,,,177,2026-02-01 11:55:32.506472,COMP,25.0,25.02,25.03,138200.0,139600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,178,2026-02-01 11:55:33.525067,RITC,10.05,10.05,10.08,198600.0,196900.0,0,0,0,0,0,0,0,0
,,,,,,178,2026-02-01 11:55:33.525067,COMP,25.03,25.02,25.03,138200.0,139800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,179,2026-02-01 11:55:34.556670,RITC,10.05,10.05,10.08,198600.0,193500.0,0,0,0,0,0,0,0,0
,,,,,,179,2026-02-01 11:55:34.556670,COMP,25.0,25.0,25.03,137000.0,139800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,180,2026-02-01 11:55:35.591245,RITC,10.05,10.05,10.08,199900.0,192200.0,0,0,0,0,0,0,0,0
,,,,,,180,2026-02-01 11:55:35.591245,COMP,25.07,25.0,25.07,137000.0,140100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,181,2026-02-01 11:55:36.618868,RITC,10.05,10.05,10.07,202200.0,193500.0,0,0,0,0,0,0,0,0
,,,,,,181,2026-02-01 11:55:36.618868,COMP,25.07,25.0,25.07,137000.0,140400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,182,2026-02-01 11:55:37.650858,RITC,10.07,10.07,10.08,204200.0,192200.0,0,0,0,0,0,0,0,0
,,,,,,182,2026-02-01 11:55:37.650858,COMP,24.98,24.98,25.07,139500.0,140400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,183,2026-02-01 11:55:38.678773,RITC,10.05,10.05,10.08,202900.0,192300.0,0,0,0,0,0,0,0,0
,,,,,,183,2026-02-01 11:55:38.678773,COMP,24.98,24.98,25.07,139500.0,140400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,184,2026-02-01 11:55:39.711065,RITC,10.05,10.05,10.08,204700.0,195300.0,0,0,0,0,0,0,0,0
,,,,,,184,2026-02-01 11:55:39.711065,COMP,24.98,24.98,25.01,139500.0,142000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,185,2026-02-01 11:55:40.742292,RITC,10.08,10.05,10.08,204700.0,193400.0,0,0,0,0,0,0,0,0
,,,,,,185,2026-02-01 11:55:40.742292,COMP,25.01,24.98,25.01,139500.0,142000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,186,2026-02-01 11:55:41.761071,RITC,10.05,10.05,10.08,204700.0,193400.0,0,0,0,0,0,0,0,0
,,,,,,186,2026-02-01 11:55:41.761071,COMP,25.01,24.98,25.01,137900.0,143000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,187,2026-02-01 11:55:42.776615,RITC,10.05,10.05,10.06,204700.0,192300.0,0,0,0,0,0,0,0,0
,,,,,,187,2026-02-01 11:55:42.776615,COMP,24.97,24.97,25.01,135300.0,143000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,188,2026-02-01 11:55:43.815576,RITC,10.04,10.04,10.06,202500.0,190400.0,0,0,0,0,0,0,0,0
,,,,,,188,2026-02-01 11:55:43.815576,COMP,24.97,24.97,25.01,135300.0,141900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,189,2026-02-01 11:55:44.849455,RITC,10.06,10.05,10.06,203100.0,190400.0,0,0,0,0,0,0,0,0
,,,,,,189,2026-02-01 11:55:44.849455,COMP,25.03,24.97,25.03,135300.0,142300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,190,2026-02-01 11:55:45.873089,RITC,10.07,10.05,10.07,203100.0,191200.0,0,0,0,0,0,0,0,0
,,,,,,190,2026-02-01 11:55:45.873089,COMP,25.05,24.97,25.05,135300.0,142100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,191,2026-02-01 11:55:46.890509,RITC,10.07,10.05,10.06,203100.0,192800.0,0,0,0,0,0,0,0,0
,,,,,,191,2026-02-01 11:55:46.890509,COMP,25.05,24.97,25.05,134800.0,142100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,192,2026-02-01 11:55:47.916428,RITC,10.07,10.05,10.06,203100.0,193200.0,0,0,0,0,0,0,0,0
,,,,,,192,2026-02-01 11:55:47.916428,COMP,25.05,24.97,24.99,134800.0,144000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,193,2026-02-01 11:55:48.960127,RITC,10.05,10.05,10.06,203100.0,190400.0,0,0,0,0,0,0,0,0
,,,,,,193,2026-02-01 11:55:48.960127,COMP,25.05,24.97,24.98,134800.0,143700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,194,2026-02-01 11:55:49.990705,RITC,10.04,10.04,10.05,201700.0,188600.0,0,0,0,0,0,0,0,0
,,,,,,194,2026-02-01 11:55:49.990705,COMP,24.96,24.96,24.99,135800.0,144000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,195,2026-02-01 11:55:51.016256,RITC,10.03,10.03,10.05,201400.0,188600.0,0,0,0,0,0,0,0,0
,,,,,,195,2026-02-01 11:55:51.016256,COMP,24.96,24.96,24.99,135800.0,144000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,196,2026-02-01 11:55:52.036372,RITC,10.03,10.03,10.05,201400.0,188400.0,0,0,0,0,0,0,0,0
,,,,,,196,2026-02-01 11:55:52.036372,COMP,24.96,24.97,24.99,134700.0,143400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,197,2026-02-01 11:55:53.056425,RITC,10.02,10.02,10.05,203200.0,188400.0,0,0,0,0,0,0,0,0
,,,,,,197,2026-02-01 11:55:53.056425,COMP,24.96,24.97,24.99,134700.0,143000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,198,2026-02-01 11:55:54.066798,RITC,10.02,10.02,10.05,203200.0,190900.0,0,0,0,0,0,0,0,0
,,,,,,198,2026-02-01 11:55:54.066798,COMP,24.96,24.96,24.99,135800.0,143000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,199,2026-02-01 11:55:55.086759,RITC,10.01,10.01,10.05,202000.0,189100.0,0,0,0,0,0,0,0,0
,,,,,,199,2026-02-01 11:55:55.086759,COMP,25.01,24.96,25.01,135800.0,142000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,200,2026-02-01 11:55:56.111191,RITC,10.01,10.01,10.04,202000.0,188500.0,0,0,0,0,0,0,0,0
,,,,,,200,2026-02-01 11:55:56.111191,COMP,24.96,24.96,25.01,135800.0,142000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,201,2026-02-01 11:55:57.135879,RITC,10.01,10.01,10.04,200300.0,187600.0,0,0,0,0,0,0,0,0
,,,,,,201,2026-02-01 11:55:57.135879,COMP,24.96,24.96,25.01,137700.0,142000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,202,2026-02-01 11:55:58.152437,RITC,10.04,10.01,10.04,200300.0,187600.0,0,0,0,0,0,0,0,0
,,,,,,202,2026-02-01 11:55:58.152437,COMP,24.96,24.96,25.01,136500.0,142000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,203,2026-02-01 11:55:59.178974,RITC,10.04,10.01,10.03,200300.0,187300.0,0,0,0,0,0,0,0,0
,,,,,,203,2026-02-01 11:55:59.178974,COMP,24.94,24.94,25.01,138900.0,142000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,204,2026-02-01 11:56:00.196510,RITC,10.0,9.99,10.0,201100.0,187500.0,0,0,0,0,0,0,0,0
,,,,,,204,2026-02-01 11:56:00.196510,COMP,25.01,24.94,25.03,138900.0,142600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,205,2026-02-01 11:56:01.229455,RITC,10.02,9.99,10.02,201100.0,187800.0,0,0,0,0,0,0,0,0
,,,,,,205,2026-02-01 11:56:01.229455,COMP,25.01,24.94,24.97,139400.0,143900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,206,2026-02-01 11:56:02.266673,RITC,9.99,9.99,10.01,201500.0,185200.0,0,0,0,0,0,0,0,0
,,,,,,206,2026-02-01 11:56:02.266673,COMP,25.01,24.94,24.97,138200.0,143900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,207,2026-02-01 11:56:03.299971,RITC,9.99,9.99,10.01,202700.0,185000.0,0,0,0,0,0,0,0,0
,,,,,,207,2026-02-01 11:56:03.299971,COMP,24.94,24.94,24.96,138000.0,143900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,208,2026-02-01 11:56:04.316781,RITC,9.99,9.99,10.01,202700.0,185000.0,0,0,0,0,0,0,0,0
,,,,,,208,2026-02-01 11:56:04.316781,COMP,24.96,24.94,24.96,138000.0,143900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,209,2026-02-01 11:56:05.337007,RITC,10.01,9.99,10.01,202700.0,185400.0,0,0,0,0,0,0,0,0
,,,,,,209,2026-02-01 11:56:05.337007,COMP,24.96,24.94,24.96,139200.0,143900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,210,2026-02-01 11:56:06.356329,RITC,10.01,10.0,10.01,201900.0,185400.0,0,0,0,0,0,0,0,0
,,,,,,210,2026-02-01 11:56:06.356329,COMP,24.97,24.97,25.03,138900.0,142600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,211,2026-02-01 11:56:07.391511,RITC,10.02,10.0,10.02,201900.0,188900.0,0,0,0,0,0,0,0,0
,,,,,,211,2026-02-01 11:56:07.391511,COMP,25.05,24.97,25.05,138900.0,142100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,212,2026-02-01 11:56:08.416567,RITC,10.0,10.0,10.03,201900.0,188400.0,0,0,0,0,0,0,0,0
,,,,,,212,2026-02-01 11:56:08.416567,COMP,25.05,25.06,25.07,138200.0,141900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,213,2026-02-01 11:56:09.456746,RITC,9.99,9.99,10.03,202900.0,188400.0,0,0,0,0,0,0,0,0
,,,,,,213,2026-02-01 11:56:09.456746,COMP,25.05,25.06,25.07,138200.0,141900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,214,2026-02-01 11:56:10.497695,RITC,10.03,9.99,10.03,204400.0,188400.0,0,0,0,0,0,0,0,0
,,,,,,214,2026-02-01 11:56:10.497695,COMP,25.06,24.97,25.03,138900.0,142700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,215,2026-02-01 11:56:11.526640,RITC,10.03,9.99,10.03,204400.0,185600.0,0,0,0,0,0,0,0,0
,,,,,,215,2026-02-01 11:56:11.526640,COMP,25.07,25.01,25.07,138600.0,141900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,216,2026-02-01 11:56:12.557866,RITC,10.03,10.01,10.03,204300.0,186300.0,0,0,0,0,0,0,0,0
,,,,,,216,2026-02-01 11:56:12.557866,COMP,25.03,25.05,25.07,140900.0,141900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,217,2026-02-01 11:56:13.586290,RITC,10.03,10.01,10.02,204300.0,186800.0,0,0,0,0,0,0,0,0
,,,,,,217,2026-02-01 11:56:13.586290,COMP,25.07,25.05,25.07,140900.0,140400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,218,2026-02-01 11:56:14.614303,RITC,10.01,9.99,10.02,204400.0,187400.0,0,0,0,0,0,0,0,0
,,,,,,218,2026-02-01 11:56:14.614303,COMP,25.07,25.05,25.07,140900.0,140400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,219,2026-02-01 11:56:15.627843,RITC,10.02,10.02,10.03,205400.0,183400.0,0,0,0,0,0,0,0,0
,,,,,,219,2026-02-01 11:56:15.627843,COMP,25.07,25.05,25.07,140400.0,140400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,221,2026-02-01 11:56:16.646595,RITC,10.03,10.02,10.03,206600.0,183400.0,0,0,0,0,0,0,0,0
,,,,,,221,2026-02-01 11:56:16.646595,COMP,25.07,25.05,25.07,140400.0,138500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,222,2026-02-01 11:56:17.666851,RITC,10.03,10.0,10.03,207200.0,183400.0,0,0,0,0,0,0,0,0
,,,,,,222,2026-02-01 11:56:17.666851,COMP,25.07,25.05,25.07,141600.0,138500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,223,2026-02-01 11:56:18.694979,RITC,10.04,10.03,10.04,208800.0,185800.0,0,0,0,0,0,0,0,0
,,,,,,223,2026-02-01 11:56:18.694979,COMP,25.07,25.05,25.07,141600.0,137900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,224,2026-02-01 11:56:19.720899,RITC,10.03,10.01,10.02,206200.0,185900.0,0,0,0,0,0,0,0,0
,,,,,,224,2026-02-01 11:56:19.720899,COMP,25.04,25.01,25.04,139800.0,138000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,225,2026-02-01 11:56:20.752863,RITC,10.04,10.0,10.04,207200.0,187400.0,0,0,0,0,0,0,0,0
,,,,,,225,2026-02-01 11:56:20.752863,COMP,25.01,25.01,25.04,139800.0,138000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,226,2026-02-01 11:56:21.766925,RITC,10.04,10.01,10.04,208900.0,187400.0,0,0,0,0,0,0,0,0
,,,,,,226,2026-02-01 11:56:21.766925,COMP,25.01,25.01,25.02,139800.0,139800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,227,2026-02-01 11:56:22.786837,RITC,10.01,10.01,10.04,208900.0,187400.0,0,0,0,0,0,0,0,0
,,,,,,227,2026-02-01 11:56:22.786837,COMP,25.01,25.01,25.02,140700.0,139800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,228,2026-02-01 11:56:23.797223,RITC,10.01,10.01,10.02,208700.0,185700.0,0,0,0,0,0,0,0,0
,,,,,,228,2026-02-01 11:56:23.797223,COMP,25.01,25.01,25.02,139300.0,139800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,229,2026-02-01 11:56:24.826452,RITC,10.04,10.03,10.04,208200.0,187400.0,0,0,0,0,0,0,0,0
,,,,,,229,2026-02-01 11:56:24.826452,COMP,25.01,25.01,25.02,137400.0,139800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,230,2026-02-01 11:56:25.861518,RITC,10.04,10.03,10.04,208200.0,186900.0,0,0,0,0,0,0,0,0
,,,,,,230,2026-02-01 11:56:25.861518,COMP,25.04,25.05,25.07,137400.0,137900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,231,2026-02-01 11:56:26.886593,RITC,10.04,10.03,10.04,209000.0,186900.0,0,0,0,0,0,0,0,0
,,,,,,231,2026-02-01 11:56:26.886593,COMP,25.05,25.01,25.02,137400.0,139000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,232,2026-02-01 11:56:27.906561,RITC,10.05,10.03,10.05,205700.0,189700.0,0,0,0,0,0,0,0,0
,,,,,,232,2026-02-01 11:56:27.906561,COMP,24.94,24.94,25.02,138000.0,139000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,233,2026-02-01 11:56:28.938342,RITC,10.05,10.04,10.05,206000.0,189300.0,0,0,0,0,0,0,0,0
,,,,,,233,2026-02-01 11:56:28.938342,COMP,25.02,24.94,25.02,138000.0,139000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,234,2026-02-01 11:56:29.961293,RITC,10.04,10.04,10.05,206700.0,189300.0,0,0,0,0,0,0,0,0
,,,,,,234,2026-02-01 11:56:29.961293,COMP,24.98,24.94,24.98,138000.0,140700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,235,2026-02-01 11:56:30.983455,RITC,10.03,10.02,10.03,209200.0,191700.0,0,0,0,0,0,0,0,0
,,,,,,235,2026-02-01 11:56:30.983455,COMP,25.02,25.02,25.07,138200.0,137900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,236,2026-02-01 11:56:32.001671,RITC,10.03,10.02,10.03,209800.0,191700.0,0,0,0,0,0,0,0,0
,,,,,,236,2026-02-01 11:56:32.001671,COMP,25.02,24.94,25.01,138000.0,137300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,237,2026-02-01 11:56:33.026812,RITC,10.05,10.03,10.05,207400.0,190800.0,0,0,0,0,0,0,0,0
,,,,,,237,2026-02-01 11:56:33.026812,COMP,24.94,24.94,25.01,137800.0,137300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,238,2026-02-01 11:56:34.036716,RITC,10.06,10.04,10.06,205500.0,192000.0,0,0,0,0,0,0,0,0
,,,,,,238,2026-02-01 11:56:34.036716,COMP,24.94,24.94,25.01,140000.0,137300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,239,2026-02-01 11:56:35.048126,RITC,10.06,10.04,10.06,205500.0,191100.0,0,0,0,0,0,0,0,0
,,,,,,239,2026-02-01 11:56:35.048126,COMP,24.94,24.94,25.01,139500.0,139700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,240,2026-02-01 11:56:36.081446,RITC,10.06,10.05,10.06,207300.0,192400.0,0,0,0,0,0,0,0,0
,,,,,,240,2026-02-01 11:56:36.081446,COMP,24.94,24.94,25.01,139500.0,141300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,241,2026-02-01 11:56:37.108729,RITC,10.04,10.03,10.04,207400.0,193200.0,0,0,0,0,0,0,0,0
,,,,,,241,2026-02-01 11:56:37.108729,COMP,24.94,24.94,24.96,139900.0,142100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,242,2026-02-01 11:56:38.137008,RITC,10.06,10.02,10.06,209800.0,194000.0,0,0,0,0,0,0,0,0
,,,,,,242,2026-02-01 11:56:38.137008,COMP,24.94,24.94,24.95,139900.0,142000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,243,2026-02-01 11:56:39.159113,RITC,10.05,10.02,10.03,209800.0,194800.0,0,0,0,0,0,0,0,0
,,,,,,243,2026-02-01 11:56:39.159113,COMP,24.93,24.93,24.95,139600.0,140800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,244,2026-02-01 11:56:40.181470,RITC,10.02,10.02,10.03,209100.0,194800.0,0,0,0,0,0,0,0,0
,,,,,,244,2026-02-01 11:56:40.181470,COMP,24.93,24.93,24.95,139600.0,140800.0,0,0,0,0,0,0,0,0
