news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_BOST-3
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,192,2026-02-01 08:58:00.158309,RITC,10.39,10.38,10.39,203600.0,91600.0,0,0
,,,,,,192,2026-02-01 08:58:00.158309,COMP,24.88,24.85,24.86,141900.0,138400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,193,2026-02-01 08:58:01.185300,RITC,10.39,10.4,10.41,205600.0,89600.0,0,0
,,,,,,193,2026-02-01 08:58:01.185300,COMP,24.85,24.82,24.84,140100.0,140200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,194,2026-02-01 08:58:02.213389,RITC,10.39,10.4,10.41,205100.0,89600.0,0,0
,,,,,,194,2026-02-01 08:58:02.213389,COMP,24.84,24.82,24.84,140100.0,140200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,195,2026-02-01 08:58:03.231905,RITC,10.41,10.41,10.46,204100.0,92000.0,0,0
,,,,,,195,2026-02-01 08:58:03.231905,COMP,24.9,24.82,24.9,140100.0,140400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,196,2026-02-01 08:58:04.267241,RITC,10.46,10.47,10.48,203600.0,94300.0,0,0
,,,,,,196,2026-02-01 08:58:04.267241,COMP,24.9,24.9,24.92,140900.0,138500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,197,2026-02-01 08:58:05.292648,RITC,10.49,10.47,10.49,206400.0,92800.0,0,0
,,,,,,197,2026-02-01 08:58:05.292648,COMP,24.9,24.82,24.83,140100.0,141300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,198,2026-02-01 08:58:06.313426,RITC,10.49,10.47,10.49,204700.0,100700.0,0,0
,,,,,,198,2026-02-01 08:58:06.313426,COMP,24.9,24.82,24.83,140100.0,139600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,199,2026-02-01 08:58:07.342299,RITC,10.49,10.48,10.49,203600.0,100700.0,0,0
,,,,,,199,2026-02-01 08:58:07.342299,COMP,24.9,24.82,24.83,140400.0,139600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,200,2026-02-01 08:58:08.353806,RITC,10.49,10.48,10.49,200400.0,112000.0,0,0
,,,,,,200,2026-02-01 08:58:08.353806,COMP,24.9,24.82,24.83,140200.0,139600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,201,2026-02-01 08:58:09.376597,RITC,10.49,10.48,10.49,198000.0,102000.0,0,0
,,,,,,201,2026-02-01 08:58:09.376597,COMP,24.82,24.82,24.83,140500.0,139600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,202,2026-02-01 08:58:10.403266,RITC,10.49,10.48,10.49,198000.0,122400.0,0,0
,,,,,,202,2026-02-01 08:58:10.403266,COMP,24.83,24.82,24.83,140500.0,139600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,203,2026-02-01 08:58:11.418021,RITC,10.49,10.48,10.49,198000.0,123600.0,0,0
,,,,,,203,2026-02-01 08:58:11.418021,COMP,24.83,24.86,24.87,140400.0,138700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,204,2026-02-01 08:58:12.433557,RITC,10.48,10.48,10.49,200000.0,123600.0,0,0
,,,,,,204,2026-02-01 08:58:12.433557,COMP,24.87,24.86,24.87,141500.0,138700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,205,2026-02-01 08:58:13.463159,RITC,10.49,10.48,10.49,200000.0,123500.0,0,0
,,,,,,205,2026-02-01 08:58:13.463159,COMP,24.86,24.82,24.84,142100.0,139200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,206,2026-02-01 08:58:14.508245,RITC,10.49,10.48,10.49,200900.0,112200.0,0,0
,,,,,,206,2026-02-01 08:58:14.508245,COMP,24.81,24.81,24.84,141600.0,139200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,207,2026-02-01 08:58:15.543335,RITC,10.5,10.49,10.5,199500.0,91600.0,0,0
,,,,,,207,2026-02-01 08:58:15.543335,COMP,24.84,24.86,24.87,142200.0,136700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,208,2026-02-01 08:58:16.588708,RITC,10.51,10.49,10.51,199500.0,90800.0,0,0
,,,,,,208,2026-02-01 08:58:16.588708,COMP,24.81,24.8,24.81,139900.0,135100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,209,2026-02-01 08:58:17.598454,RITC,10.51,10.49,10.51,198400.0,91100.0,0,0
,,,,,,209,2026-02-01 08:58:17.598454,COMP,24.8,24.8,24.81,139900.0,135100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,210,2026-02-01 08:58:18.648688,RITC,10.51,10.49,10.51,196600.0,91100.0,0,0
,,,,,,210,2026-02-01 08:58:18.648688,COMP,24.78,24.78,24.81,135100.0,135100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,211,2026-02-01 08:58:19.683131,RITC,10.48,10.48,10.52,198200.0,94600.0,0,0
,,,,,,211,2026-02-01 08:58:19.683131,COMP,24.78,24.78,24.81,135100.0,137100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,212,2026-02-01 08:58:20.703133,RITC,10.48,10.48,10.5,199300.0,103800.0,0,0
,,,,,,212,2026-02-01 08:58:20.703133,COMP,24.78,24.78,24.79,135100.0,136000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,213,2026-02-01 08:58:21.730627,RITC,10.48,10.48,10.5,198900.0,113500.0,0,0
,,,,,,213,2026-02-01 08:58:21.730627,COMP,24.79,24.79,24.81,136100.0,135500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,214,2026-02-01 08:58:22.763373,RITC,10.47,10.47,10.48,201100.0,124300.0,0,0
,,,,,,214,2026-02-01 08:58:22.763373,COMP,24.81,24.79,24.81,136100.0,136500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,215,2026-02-01 08:58:23.779318,RITC,10.47,10.47,10.48,201100.0,124300.0,0,0
,,,,,,215,2026-02-01 08:58:23.779318,COMP,24.79,24.78,24.79,135100.0,136400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,216,2026-02-01 08:58:24.811061,RITC,10.47,10.47,10.48,201200.0,134600.0,0,0
,,,,,,216,2026-02-01 08:58:24.811061,COMP,24.79,24.79,24.81,134300.0,136500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,217,2026-02-01 08:58:25.841685,RITC,10.47,10.47,10.48,200900.0,144100.0,0,0
,,,,,,217,2026-02-01 08:58:25.841685,COMP,24.78,24.78,24.81,135100.0,136500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,218,2026-02-01 08:58:26.873112,RITC,10.47,10.47,10.48,200600.0,144100.0,0,0
,,,,,,218,2026-02-01 08:58:26.873112,COMP,24.78,24.78,24.79,135100.0,136800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,219,2026-02-01 08:58:27.893671,RITC,10.47,10.47,10.48,200000.0,153400.0,0,0
,,,,,,219,2026-02-01 08:58:27.893671,COMP,24.81,24.78,24.81,135100.0,136500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,220,2026-02-01 08:58:28.922661,RITC,10.47,10.47,10.48,201200.0,162600.0,0,0
,,,,,,220,2026-02-01 08:58:28.922661,COMP,24.82,24.82,24.83,135200.0,136600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,221,2026-02-01 08:58:29.958382,RITC,10.46,10.46,10.48,202400.0,170800.0,0,0
,,,,,,221,2026-02-01 08:58:29.958382,COMP,24.85,24.77,24.85,133500.0,135500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,223,2026-02-01 08:58:30.998396,RITC,10.44,10.41,10.44,204100.0,181900.0,0,0
,,,,,,223,2026-02-01 08:58:30.998396,COMP,24.85,24.77,24.8,133500.0,137400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,224,2026-02-01 08:58:32.013455,RITC,10.41,10.4,10.41,205100.0,189300.0,0,0
,,,,,,224,2026-02-01 08:58:32.013455,COMP,24.77,24.77,24.8,135300.0,137400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,225,2026-02-01 08:58:33.033505,RITC,10.4,10.4,10.41,202600.0,190900.0,0,0
,,,,,,225,2026-02-01 08:58:33.033505,COMP,24.77,24.77,24.8,135300.0,137200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,226,2026-02-01 08:58:34.063850,RITC,10.39,10.39,10.41,202100.0,190900.0,0,0
,,,,,,226,2026-02-01 08:58:34.063850,COMP,24.8,24.82,24.83,134200.0,136400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,227,2026-02-01 08:58:35.093482,RITC,10.38,10.38,10.41,203800.0,190900.0,0,0
,,,,,,227,2026-02-01 08:58:35.093482,COMP,24.77,24.79,24.83,133800.0,136400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,228,2026-02-01 08:58:36.117619,RITC,10.38,10.38,10.4,203800.0,190500.0,0,0
,,,,,,228,2026-02-01 08:58:36.117619,COMP,24.83,24.79,24.83,133800.0,136400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,229,2026-02-01 08:58:37.143350,RITC,10.38,10.38,10.39,203800.0,193000.0,0,0
,,,,,,229,2026-02-01 08:58:37.143350,COMP,24.77,24.77,24.83,135300.0,135800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,230,2026-02-01 08:58:38.163839,RITC,10.38,10.38,10.39,200200.0,193000.0,0,0
,,,,,,230,2026-02-01 08:58:38.163839,COMP,24.77,24.77,24.83,135600.0,135800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,231,2026-02-01 08:58:39.192080,RITC,10.36,10.36,10.38,199400.0,191300.0,0,0
,,,,,,231,2026-02-01 08:58:39.192080,COMP,24.77,24.77,24.78,135600.0,136600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,232,2026-02-01 08:58:40.207402,RITC,10.36,10.36,10.37,199400.0,191100.0,0,0
,,,,,,232,2026-02-01 08:58:40.207402,COMP,24.77,24.77,24.78,135600.0,134300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,233,2026-02-01 08:58:41.232426,RITC,10.35,10.35,10.37,201800.0,191100.0,0,0
,,,,,,233,2026-02-01 08:58:41.232426,COMP,24.77,24.77,24.78,135900.0,133600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,234,2026-02-01 08:58:42.255019,RITC,10.31,10.31,10.35,199700.0,191100.0,0,0
,,,,,,234,2026-02-01 08:58:42.255019,COMP,24.77,24.77,24.78,134200.0,133600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,235,2026-02-01 08:58:43.279884,RITC,10.31,10.31,10.33,199700.0,193000.0,0,0
,,,,,,235,2026-02-01 08:58:43.279884,COMP,24.77,24.77,24.78,134200.0,134100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,236,2026-02-01 08:58:44.308506,RITC,10.31,10.31,10.33,199700.0,197700.0,0,0
,,,,,,236,2026-02-01 08:58:44.308506,COMP,24.76,24.76,24.78,133000.0,134100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,237,2026-02-01 08:58:45.329259,RITC,10.3,10.3,10.33,200000.0,198800.0,0,0
,,,,,,237,2026-02-01 08:58:45.329259,COMP,24.76,24.76,24.78,134300.0,134100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,238,2026-02-01 08:58:46.354238,RITC,10.3,10.3,10.33,201000.0,198900.0,0,0
,,,,,,238,2026-02-01 08:58:46.354238,COMP,24.76,24.76,24.78,132600.0,133700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,239,2026-02-01 08:58:47.385301,RITC,10.31,10.31,10.33,201700.0,198900.0,0,0
,,,,,,239,2026-02-01 08:58:47.385301,COMP,24.75,24.75,24.78,135300.0,133700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,240,2026-02-01 08:58:48.408258,RITC,10.31,10.31,10.32,202200.0,199000.0,0,0
,,,,,,240,2026-02-01 08:58:48.408258,COMP,24.75,24.74,24.75,135600.0,135800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,241,2026-02-01 08:58:49.433207,RITC,10.31,10.3,10.31,201000.0,196300.0,0,0
,,,,,,241,2026-02-01 08:58:49.433207,COMP,24.74,24.74,24.75,134100.0,134900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,242,2026-02-01 08:58:50.455449,RITC,10.3,10.3,10.31,199800.0,196300.0,0,0
,,,,,,242,2026-02-01 08:58:50.455449,COMP,24.74,24.74,24.75,134100.0,136100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,243,2026-02-01 08:58:51.468400,RITC,10.3,10.3,10.31,199800.0,196300.0,0,0
,,,,,,243,2026-02-01 08:58:51.468400,COMP,24.73,24.73,24.75,126400.0,136100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,244,2026-02-01 08:58:52.488218,RITC,10.3,10.3,10.31,199800.0,196300.0,0,0
,,,,,,244,2026-02-01 08:58:52.488218,COMP,24.73,24.73,24.75,119500.0,136600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,245,2026-02-01 08:58:53.500774,RITC,10.31,10.31,10.32,197500.0,199000.0,0,0
,,,,,,245,2026-02-01 08:58:53.500774,COMP,24.73,24.73,24.75,119500.0,135300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,246,2026-02-01 08:58:54.528163,RITC,10.31,10.31,10.32,198400.0,199000.0,0,0
,,,,,,246,2026-02-01 08:58:54.528163,COMP,24.73,24.73,24.74,119500.0,135100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,247,2026-02-01 08:58:55.546332,RITC,10.31,10.31,10.32,200300.0,199000.0,0,0
,,,,,,247,2026-02-01 08:58:55.546332,COMP,24.73,24.73,24.74,119500.0,133200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,248,2026-02-01 08:58:56.578034,RITC,10.33,10.31,10.33,197700.0,198900.0,0,0
,,,,,,248,2026-02-01 08:58:56.578034,COMP,24.73,24.73,24.74,113100.0,133900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,249,2026-02-01 08:58:57.583486,RITC,10.33,10.31,10.33,197700.0,198400.0,0,0
,,,,,,249,2026-02-01 08:58:57.583486,COMP,24.73,24.73,24.74,106400.0,135200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,250,2026-02-01 08:58:58.621650,RITC,10.33,10.31,10.33,199200.0,198400.0,0,0
,,,,,,250,2026-02-01 08:58:58.621650,COMP,24.73,24.73,24.74,106400.0,137100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,251,2026-02-01 08:58:59.660521,RITC,10.33,10.31,10.33,200300.0,198400.0,0,0
,,,,,,251,2026-02-01 08:58:59.660521,COMP,24.72,24.72,24.74,100200.0,134800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,252,2026-02-01 08:59:00.683395,RITC,10.33,10.31,10.33,200300.0,195000.0,0,0
,,,,,,252,2026-02-01 08:59:00.683395,COMP,24.71,24.71,24.74,93500.0,134800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,253,2026-02-01 08:59:01.719521,RITC,10.33,10.32,10.33,199500.0,195000.0,0,0
,,,,,,253,2026-02-01 08:59:01.719521,COMP,24.71,24.71,24.74,93500.0,136500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,254,2026-02-01 08:59:02.748332,RITC,10.33,10.32,10.33,199700.0,195000.0,0,0
,,,,,,254,2026-02-01 08:59:02.748332,COMP,24.66,24.66,24.67,85900.0,135600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,255,2026-02-01 08:59:03.775625,RITC,10.34,10.33,10.34,198900.0,193300.0,0,0
,,,,,,255,2026-02-01 08:59:03.775625,COMP,24.66,24.66,24.67,85900.0,135800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,256,2026-02-01 08:59:04.813360,RITC,10.35,10.33,10.35,198900.0,193500.0,0,0
,,,,,,256,2026-02-01 08:59:04.813360,COMP,24.64,24.64,24.67,71600.0,135800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,257,2026-02-01 08:59:05.833403,RITC,10.35,10.33,10.35,198900.0,192400.0,0,0
,,,,,,257,2026-02-01 08:59:05.833403,COMP,24.64,24.64,24.67,71600.0,135600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,258,2026-02-01 08:59:06.857649,RITC,10.35,10.34,10.35,198800.0,191000.0,0,0
,,,,,,258,2026-02-01 08:59:06.857649,COMP,24.64,24.64,24.67,71600.0,135100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,259,2026-02-01 08:59:07.888051,RITC,10.34,10.34,10.36,198800.0,189100.0,0,0
,,,,,,259,2026-02-01 08:59:07.888051,COMP,24.63,24.63,24.67,64300.0,135100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,260,2026-02-01 08:59:08.916448,RITC,10.36,10.34,10.36,198800.0,190500.0,0,0
,,,,,,260,2026-02-01 08:59:08.916448,COMP,24.67,24.63,24.67,64300.0,135100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,261,2026-02-01 08:59:09.937521,RITC,10.36,10.34,10.36,198800.0,191000.0,0,0
,,,,,,261,2026-02-01 08:59:09.937521,COMP,24.63,24.6,24.63,66600.0,136200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,262,2026-02-01 08:59:10.956716,RITC,10.36,10.35,10.36,197500.0,191000.0,0,0
,,,,,,262,2026-02-01 08:59:10.956716,COMP,24.6,24.51,24.53,67100.0,137100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,263,2026-02-01 08:59:11.976824,RITC,10.35,10.35,10.36,196700.0,191000.0,0,0
,,,,,,263,2026-02-01 08:59:11.976824,COMP,24.6,24.51,24.53,75300.0,137100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,264,2026-02-01 08:59:12.999356,RITC,10.33,10.33,10.34,196300.0,192600.0,0,0
,,,,,,264,2026-02-01 08:59:12.999356,COMP,24.63,24.64,24.67,82800.0,135100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,265,2026-02-01 08:59:14.018863,RITC,10.34,10.33,10.34,195100.0,192600.0,0,0
,,,,,,265,2026-02-01 08:59:14.018863,COMP,24.63,24.64,24.65,82800.0,135800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,266,2026-02-01 08:59:15.040129,RITC,10.33,10.33,10.34,196500.0,192600.0,0,0
,,,,,,266,2026-02-01 08:59:15.040129,COMP,24.51,24.51,24.54,75300.0,138400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,267,2026-02-01 08:59:16.062989,RITC,10.38,10.38,10.39,195300.0,189000.0,0,0
,,,,,,267,2026-02-01 08:59:16.062989,COMP,24.46,24.42,24.46,70300.0,138100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,268,2026-02-01 08:59:17.090349,RITC,10.38,10.33,10.38,196500.0,187800.0,0,0
,,,,,,268,2026-02-01 08:59:17.090349,COMP,24.46,24.42,24.46,70300.0,142800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,269,2026-02-01 08:59:18.121341,RITC,10.33,10.33,10.37,197100.0,189200.0,0,0
,,,,,,269,2026-02-01 08:59:18.121341,COMP,24.46,24.42,24.46,70300.0,140900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,270,2026-02-01 08:59:19.138384,RITC,10.33,10.33,10.37,197100.0,189400.0,0,0
,,,,,,270,2026-02-01 08:59:19.138384,COMP,24.46,24.42,24.46,70300.0,143200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,271,2026-02-01 08:59:20.158383,RITC,10.36,10.36,10.37,198600.0,188200.0,0,0
,,,,,,271,2026-02-01 08:59:20.158383,COMP,24.46,24.43,24.44,77100.0,144400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,272,2026-02-01 08:59:21.178511,RITC,10.33,10.33,10.37,197900.0,188200.0,0,0
,,,,,,272,2026-02-01 08:59:21.178511,COMP,24.42,24.42,24.44,70300.0,144400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,273,2026-02-01 08:59:22.199176,RITC,10.33,10.33,10.34,196200.0,189700.0,0,0
,,,,,,273,2026-02-01 08:59:22.199176,COMP,24.42,24.42,24.44,77800.0,145700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,274,2026-02-01 08:59:23.235981,RITC,10.34,10.32,10.34,198300.0,189700.0,0,0
,,,,,,274,2026-02-01 08:59:23.235981,COMP,24.42,24.42,24.43,77800.0,144100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,276,2026-02-01 08:59:24.264950,RITC,10.32,10.32,10.37,198300.0,188200.0,0,0
,,,,,,276,2026-02-01 08:59:24.264950,COMP,24.42,24.42,24.43,70500.0,143600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,277,2026-02-01 08:59:25.283064,RITC,10.36,10.32,10.35,198300.0,189000.0,0,0
,,,,,,277,2026-02-01 08:59:25.283064,COMP,24.42,24.42,24.43,78200.0,143600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,278,2026-02-01 08:59:26.308477,RITC,10.36,10.32,10.35,196000.0,191100.0,0,0
,,,,,,278,2026-02-01 08:59:26.308477,COMP,24.38,24.38,24.43,70300.0,143600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,279,2026-02-01 08:59:27.334650,RITC,10.36,10.33,10.35,194100.0,191100.0,0,0
,,,,,,279,2026-02-01 08:59:27.334650,COMP,24.38,24.38,24.43,76100.0,143600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,280,2026-02-01 08:59:28.361646,RITC,10.37,10.33,10.37,194700.0,189800.0,0,0
,,,,,,280,2026-02-01 08:59:28.361646,COMP,24.38,24.38,24.43,76100.0,145200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,281,2026-02-01 08:59:29.390885,RITC,10.37,10.33,10.37,194700.0,190400.0,0,0
,,,,,,281,2026-02-01 08:59:29.390885,COMP,24.38,24.38,24.43,82500.0,145600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,282,2026-02-01 08:59:30.407405,RITC,10.37,10.35,10.37,190800.0,190400.0,0,0
,,,,,,282,2026-02-01 08:59:30.407405,COMP,24.38,24.38,24.43,88700.0,145600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,283,2026-02-01 08:59:31.436370,RITC,10.37,10.37,10.38,190000.0,191300.0,0,0
,,,,,,283,2026-02-01 08:59:31.436370,COMP,24.43,24.38,24.43,94600.0,145600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,284,2026-02-01 08:59:32.463352,RITC,10.37,10.37,10.38,187900.0,191300.0,0,0
,,,,,,284,2026-02-01 08:59:32.463352,COMP,24.44,24.38,24.44,94600.0,146200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,285,2026-02-01 08:59:33.499684,RITC,10.37,10.37,10.38,187300.0,191300.0,0,0
,,,,,,285,2026-02-01 08:59:33.499684,COMP,24.46,24.39,24.46,102700.0,143400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,286,2026-02-01 08:59:34.533188,RITC,10.38,10.38,10.39,188800.0,191400.0,0,0
