news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CNCD-1,BUY_COLB-1,SELL_LUIS-1,BUY_LUIS-1,BUY_CHUL-2,SELL_CHUL-2,SELL_OTWA-2,SELL_CNCD-1,BUY_DUBL-6,SELL_COLB-1,BUY_OTWA-2,SELL_BOST-3,SELL_DUBL-6
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,143,2026-02-01 12:28:27.558262,RITC,10.12,10.11,10.12,186900.0,92700.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,143,2026-02-01 12:28:27.558262,COMP,24.93,24.93,24.95,137600.0,132200.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,144,2026-02-01 12:28:28.580515,RITC,10.14,10.14,10.15,186700.0,93200.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,144,2026-02-01 12:28:28.580515,COMP,24.93,24.89,24.92,138300.0,133400.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,145,2026-02-01 12:28:29.596323,RITC,10.0,10.14,10.15,186600.0,93100.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,145,2026-02-01 12:28:29.596323,COMP,24.93,24.89,24.92,138300.0,133400.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,146,2026-02-01 12:28:30.627498,RITC,10.15,10.14,10.15,188600.0,93100.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,146,2026-02-01 12:28:30.627498,COMP,24.93,24.89,24.91,138300.0,131700.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,147,2026-02-01 12:28:31.646348,RITC,10.15,10.14,10.15,190900.0,93100.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,147,2026-02-01 12:28:31.646348,COMP,24.93,24.89,24.91,138300.0,132200.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,148,2026-02-01 12:28:32.666500,RITC,10.15,10.15,10.17,191800.0,12000.0,95900.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,148,2026-02-01 12:28:32.666500,COMP,24.93,24.89,24.91,138300.0,,132000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,149,2026-02-01 12:28:33.682635,RITC,10.18,10.17,10.18,190900.0,94800.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,149,2026-02-01 12:28:33.682635,COMP,24.89,24.89,24.91,139300.0,132000.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,150,2026-02-01 12:28:34.707709,RITC,10.18,10.17,10.18,193600.0,94800.0,10.0,10000.0,,0,0,0,0,0,0,0,0,0,0
,,,,,,150,2026-02-01 12:28:34.707709,COMP,24.95,24.89,24.91,139300.0,132000.0,,,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,151,2026-02-01 12:28:35.731612,RITC,10.21,10.22,10.24,199100.0,92000.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,151,2026-02-01 12:28:35.731612,COMP,24.95,24.89,24.91,139300.0,130400.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,152,2026-02-01 12:28:36.761688,RITC,10.24,10.22,10.23,199100.0,14000.0,92000.0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,152,2026-02-01 12:28:36.761688,COMP,24.89,24.89,24.91,132600.0,,130400.0,5000.0,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,153,2026-02-01 12:28:37.795018,RITC,10.24,10.24,10.26,196500.0,90500.0,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,153,2026-02-01 12:28:37.795018,COMP,24.87,24.87,24.91,133400.0,130400.0,5000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,154,2026-02-01 12:28:38.825415,RITC,10.22,10.22,10.26,195500.0,90500.0,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,154,2026-02-01 12:28:38.825415,COMP,24.85,24.85,24.91,132700.0,130400.0,5000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,155,2026-02-01 12:28:39.860992,RITC,10.22,10.23,10.24,197300.0,101200.0,10000.0,14000.0,,0,0,0,0,0,0,0,0,0,0
,,,,,,155,2026-02-01 12:28:39.860992,COMP,24.84,24.84,24.91,140900.0,130400.0,,,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,156,2026-02-01 12:28:40.892841,RITC,10.22,10.23,10.24,197900.0,101200.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,156,2026-02-01 12:28:40.892841,COMP,24.84,24.84,24.91,140900.0,130600.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,157,2026-02-01 12:28:41.927630,RITC,10.23,10.22,10.23,197200.0,112500.0,10000.0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,157,2026-02-01 12:28:41.927630,COMP,24.84,24.84,24.91,132600.0,130600.0,,5000.0,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,158,2026-02-01 12:28:42.958591,RITC,10.23,10.23,10.24,198400.0,101200.0,10000.0,10000.0,,,0,0,0,0,0,0,0,0,0
,,,,,,158,2026-02-01 12:28:42.958591,COMP,24.84,24.84,24.87,126100.0,131100.0,,,10000.0,3000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,159,2026-02-01 12:28:43.991138,RITC,10.23,10.22,10.23,196900.0,20000.0,101200.0,10000.0,,,0,0,0,0,0,0,0,0,0
,,,,,,159,2026-02-01 12:28:43.991138,COMP,24.87,24.84,24.87,126100.0,,131900.0,,10000.0,3000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,160,2026-02-01 12:28:45.016694,RITC,10.24,10.23,10.24,196700.0,10000.0,90500.0,10000.0,,,0,0,0,0,0,0,0,0,0
,,,,,,160,2026-02-01 12:28:45.016694,COMP,24.91,24.84,24.91,126100.0,,130600.0,,10000.0,3000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,161,2026-02-01 12:28:46.044887,RITC,10.25,10.25,10.26,201700.0,90500.0,10000.0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,161,2026-02-01 12:28:46.044887,COMP,24.84,24.85,24.91,119800.0,130600.0,,15000.0,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,162,2026-02-01 12:28:47.076391,RITC,10.25,10.24,10.25,201500.0,10000.0,92000.0,10000.0,,,0,0,0,0,0,0,0,0,0
,,,,,,162,2026-02-01 12:28:47.076391,COMP,24.84,24.85,24.9,119800.0,,130800.0,,15000.0,3000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,163,2026-02-01 12:28:48.096344,RITC,10.24,10.24,10.25,200700.0,20000.0,92000.0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,163,2026-02-01 12:28:48.096344,COMP,24.84,24.89,24.9,113100.0,,130800.0,20000.0,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,164,2026-02-01 12:28:49.108300,RITC,10.25,10.24,10.25,198700.0,10000.0,14000.0,92000.0,,,0,0,0,0,0,0,0,0,0
,,,,,,164,2026-02-01 12:28:49.108300,COMP,24.84,24.89,24.9,113700.0,,,131000.0,20000.0,3000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,165,2026-02-01 12:28:50.126781,RITC,10.25,10.24,10.25,198700.0,12000.0,92000.0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,165,2026-02-01 12:28:50.126781,COMP,24.84,24.89,24.9,113700.0,,132600.0,20000.0,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,166,2026-02-01 12:28:51.142338,RITC,10.25,10.25,10.26,201000.0,92000.0,10000.0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,166,2026-02-01 12:28:51.142338,COMP,24.88,24.88,24.9,112700.0,132600.0,,20000.0,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,167,2026-02-01 12:28:52.176426,RITC,10.28,10.25,10.28,201000.0,94000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,167,2026-02-01 12:28:52.176426,COMP,24.88,24.85,24.88,113200.0,134000.0,,20000.0,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,168,2026-02-01 12:28:53.208186,RITC,10.28,10.26,10.28,199900.0,94000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,168,2026-02-01 12:28:53.208186,COMP,24.88,24.85,24.86,113200.0,134100.0,,20000.0,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,169,2026-02-01 12:28:54.244072,RITC,10.28,10.26,10.28,197900.0,94000.0,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,169,2026-02-01 12:28:54.244072,COMP,24.88,24.85,24.86,113200.0,133600.0,20000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,170,2026-02-01 12:28:55.258606,RITC,10.28,10.26,10.28,200600.0,94000.0,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,170,2026-02-01 12:28:55.258606,COMP,24.88,24.85,24.86,113200.0,133600.0,20000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,171,2026-02-01 12:28:56.291742,RITC,10.29,10.26,10.27,198800.0,14000.0,96300.0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,171,2026-02-01 12:28:56.291742,COMP,24.86,24.85,24.86,113200.0,,133600.0,20000.0,3000.0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,172,2026-02-01 12:28:57.308950,RITC,10.29,10.26,10.27,194900.0,14000.0,96300.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,172,2026-02-01 12:28:57.308950,COMP,24.86,24.84,24.86,134600.0,,141000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,173,2026-02-01 12:28:58.346274,RITC,10.27,10.27,10.29,197800.0,96300.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,173,2026-02-01 12:28:58.346274,COMP,24.85,24.84,24.85,134600.0,139400.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,174,2026-02-01 12:28:59.359095,RITC,10.27,10.27,10.29,197800.0,115200.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,174,2026-02-01 12:28:59.359095,COMP,24.85,24.84,24.85,134600.0,140200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,175,2026-02-01 12:29:00.376114,RITC,10.29,10.27,10.29,197800.0,115200.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,175,2026-02-01 12:29:00.376114,COMP,24.86,24.84,24.86,134600.0,140200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,176,2026-02-01 12:29:01.391618,RITC,10.29,10.27,10.28,197500.0,14000.0,123300.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,176,2026-02-01 12:29:01.391618,COMP,24.82,24.82,24.86,126600.0,,140200.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,177,2026-02-01 12:29:02.427633,RITC,10.29,10.27,10.29,197500.0,124900.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,177,2026-02-01 12:29:02.427633,COMP,24.82,24.85,24.86,140600.0,140200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,178,2026-02-01 12:29:03.442520,RITC,10.27,10.26,10.27,194700.0,133900.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,178,2026-02-01 12:29:03.442520,COMP,24.87,24.86,24.87,140600.0,140500.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,180,2026-02-01 12:29:04.477001,RITC,10.27,10.27,10.29,196000.0,124900.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,180,2026-02-01 12:29:04.477001,COMP,24.87,24.86,24.87,140600.0,138800.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,181,2026-02-01 12:29:05.499932,RITC,10.29,10.27,10.29,194300.0,116600.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,181,2026-02-01 12:29:05.499932,COMP,24.87,24.86,24.87,140400.0,140500.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,182,2026-02-01 12:29:06.526496,RITC,10.26,10.26,10.29,196400.0,116600.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,182,2026-02-01 12:29:06.526496,COMP,24.87,24.86,24.87,138900.0,139000.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,183,2026-02-01 12:29:07.561256,RITC,10.26,10.26,10.28,196400.0,14000.0,137800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,183,2026-02-01 12:29:07.561256,COMP,24.87,24.86,24.87,138200.0,,139000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,184,2026-02-01 12:29:08.591827,RITC,10.29,10.26,10.29,196400.0,146400.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,184,2026-02-01 12:29:08.591827,COMP,24.87,24.87,24.88,127800.0,139000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,185,2026-02-01 12:29:09.626262,RITC,10.29,10.26,10.29,192200.0,146400.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,185,2026-02-01 12:29:09.626262,COMP,24.89,24.87,24.89,127800.0,138000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,186,2026-02-01 12:29:10.660512,RITC,10.29,10.28,10.29,189500.0,146400.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,186,2026-02-01 12:29:10.660512,COMP,24.9,24.86,24.9,137900.0,140400.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,187,2026-02-01 12:29:11.676453,RITC,10.3,10.28,10.3,189500.0,12000.0,135200.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,187,2026-02-01 12:29:11.676453,COMP,24.87,24.86,24.87,137900.0,,138000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,188,2026-02-01 12:29:12.716325,RITC,10.31,10.28,10.31,189500.0,117800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,188,2026-02-01 12:29:12.716325,COMP,24.91,24.86,24.91,135800.0,140600.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,189,2026-02-01 12:29:13.761285,RITC,10.29,10.28,10.29,189500.0,129300.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,189,2026-02-01 12:29:13.761285,COMP,24.91,24.86,24.91,133800.0,140600.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,190,2026-02-01 12:29:14.795594,RITC,10.29,10.28,10.29,187900.0,138400.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,190,2026-02-01 12:29:14.795594,COMP,24.91,24.87,24.91,128600.0,140600.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,191,2026-02-01 12:29:15.824668,RITC,10.28,10.28,10.29,189300.0,146800.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,191,2026-02-01 12:29:15.824668,COMP,24.91,24.87,24.91,129500.0,141000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,192,2026-02-01 12:29:16.843523,RITC,10.28,10.27,10.28,189400.0,155600.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,192,2026-02-01 12:29:16.843523,COMP,24.91,24.87,24.91,129500.0,141000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,193,2026-02-01 12:29:17.876474,RITC,10.26,10.26,10.28,192300.0,154300.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,193,2026-02-01 12:29:17.876474,COMP,24.91,24.88,24.91,129200.0,141000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,194,2026-02-01 12:29:18.908693,RITC,10.26,10.26,10.28,192300.0,153700.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,194,2026-02-01 12:29:18.908693,COMP,24.91,24.88,24.91,129200.0,138900.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,195,2026-02-01 12:29:19.926782,RITC,10.26,10.26,10.27,192900.0,4000.0,173500.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,195,2026-02-01 12:29:19.926782,COMP,24.91,24.89,24.91,126600.0,,138900.0,10000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,195,2026-02-01 12:29:20.946685,RITC,10.26,10.26,10.27,192900.0,14000.0,153100.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,195,2026-02-01 12:29:20.946685,COMP,24.91,24.89,24.91,126600.0,,138900.0,10000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,197,2026-02-01 12:29:21.968477,RITC,10.26,10.26,10.27,190600.0,14000.0,155100.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,197,2026-02-01 12:29:21.968477,COMP,24.91,24.89,24.91,124700.0,,138700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,198,2026-02-01 12:29:22.996150,RITC,10.26,10.26,10.27,191600.0,14000.0,158200.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,198,2026-02-01 12:29:22.996150,COMP,24.89,24.88,24.89,131700.0,,137600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,199,2026-02-01 12:29:24.026502,RITC,10.26,10.26,10.27,189900.0,14000.0,158200.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,199,2026-02-01 12:29:24.026502,COMP,24.89,24.89,24.91,130600.0,,138700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,200,2026-02-01 12:29:25.058750,RITC,10.25,10.25,10.27,194200.0,14000.0,158200.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,200,2026-02-01 12:29:25.058750,COMP,24.93,24.89,24.93,130600.0,,137500.0,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,201,2026-02-01 12:29:26.096336,RITC,10.25,10.25,10.26,197300.0,14000.0,158200.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,201,2026-02-01 12:29:26.096336,COMP,24.93,24.89,24.93,130600.0,,135400.0,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,202,2026-02-01 12:29:27.126442,RITC,10.24,10.24,10.26,199200.0,14000.0,158200.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,202,2026-02-01 12:29:27.126442,COMP,24.93,24.89,24.93,130300.0,,135400.0,5000.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,203,2026-02-01 12:29:28.146416,RITC,10.24,10.24,10.26,202000.0,197200.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,203,2026-02-01 12:29:28.146416,COMP,24.94,24.89,24.94,129900.0,136800.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,203,2026-02-01 12:29:29.178293,RITC,10.24,10.24,10.26,202000.0,197200.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,203,2026-02-01 12:29:29.178293,COMP,24.94,24.89,24.94,129900.0,136800.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,203,2026-02-01 12:29:30.192231,RITC,10.24,10.24,10.26,202000.0,197200.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,203,2026-02-01 12:29:30.192231,COMP,24.94,24.89,24.94,129900.0,136800.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,206,2026-02-01 12:29:31.220154,RITC,10.21,10.21,10.22,200800.0,191300.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,206,2026-02-01 12:29:31.220154,COMP,24.94,24.93,24.95,129200.0,139200.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,207,2026-02-01 12:29:32.242950,RITC,10.2,10.2,10.22,199000.0,186200.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,207,2026-02-01 12:29:32.242950,COMP,24.94,24.94,24.95,122900.0,139200.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,208,2026-02-01 12:29:33.259824,RITC,10.19,10.19,10.2,199500.0,186900.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,208,2026-02-01 12:29:33.259824,COMP,24.95,24.94,24.95,122900.0,139200.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,209,2026-02-01 12:29:34.293517,RITC,10.17,10.17,10.19,198300.0,188700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,209,2026-02-01 12:29:34.293517,COMP,24.95,24.93,24.95,137400.0,139900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,210,2026-02-01 12:29:35.329494,RITC,10.17,10.16,10.17,192100.0,188500.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,210,2026-02-01 12:29:35.329494,COMP,24.95,24.94,24.95,131900.0,139900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,211,2026-02-01 12:29:36.359399,RITC,10.15,10.15,10.17,190800.0,190300.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,211,2026-02-01 12:29:36.359399,COMP,24.95,24.94,24.95,133400.0,139900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,212,2026-02-01 12:29:37.396187,RITC,10.14,10.14,10.17,188300.0,190300.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,212,2026-02-01 12:29:37.396187,COMP,24.95,24.94,24.95,134600.0,139300.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,213,2026-02-01 12:29:38.426174,RITC,10.17,10.14,10.15,188300.0,190900.0,,0,0,0,0,0,0,0,0,0,0,0,0
