news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-1,BUY_CHUL-2,SELL_CHUL-2,BUY_CNCD-1,SELL_CNCD-1,BUY_COLB-1,SELL_COLB-1,SELL_LUIS-1,SELL_BOST-3
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,163,2026-02-01 12:06:26.530588,RITC,9.85,9.85,9.86,135400.0,207900.0,0,0,0,0,0,0,0,0,0
,,,,,,163,2026-02-01 12:06:26.530588,COMP,25.04,25.03,25.04,148900.0,142200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,164,2026-02-01 12:06:27.566450,RITC,9.86,9.86,9.87,144100.0,210700.0,0,0,0,0,0,0,0,0,0
,,,,,,164,2026-02-01 12:06:27.566450,COMP,25.04,25.03,25.04,148900.0,142200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,165,2026-02-01 12:06:28.597368,RITC,9.87,9.86,9.87,144100.0,211100.0,0,0,0,0,0,0,0,0,0
,,,,,,165,2026-02-01 12:06:28.597368,COMP,25.04,25.03,25.04,148900.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,166,2026-02-01 12:06:29.631111,RITC,9.88,9.86,9.88,144100.0,211300.0,0,0,0,0,0,0,0,0,0
,,,,,,166,2026-02-01 12:06:29.631111,COMP,25.04,25.03,25.04,149500.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,167,2026-02-01 12:06:30.657515,RITC,9.86,9.85,9.86,135400.0,208800.0,0,0,0,0,0,0,0,0,0
,,,,,,167,2026-02-01 12:06:30.657515,COMP,25.0,25.01,25.04,150300.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,168,2026-02-01 12:06:31.685355,RITC,9.84,9.84,9.85,123400.0,210300.0,0,0,0,0,0,0,0,0,0
,,,,,,168,2026-02-01 12:06:31.685355,COMP,25.0,25.03,25.04,148000.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,169,2026-02-01 12:06:32.716657,RITC,9.89,9.84,9.85,112800.0,209000.0,0,0,0,0,0,0,0,0,0
,,,,,,169,2026-02-01 12:06:32.716657,COMP,25.01,25.01,25.04,150300.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,170,2026-02-01 12:06:33.747126,RITC,9.84,9.81,9.84,102400.0,209600.0,0,0,0,0,0,0,0,0,0
,,,,,,170,2026-02-01 12:06:33.747126,COMP,25.07,25.01,25.07,150300.0,142100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,171,2026-02-01 12:06:34.770367,RITC,9.84,9.83,9.84,111200.0,209600.0,0,0,0,0,0,0,0,0,0
,,,,,,171,2026-02-01 12:06:34.770367,COMP,25.07,25.01,25.07,150300.0,142200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,172,2026-02-01 12:06:35.800532,RITC,9.85,9.88,9.89,130700.0,211700.0,0,0,0,0,0,0,0,0,0
,,,,,,172,2026-02-01 12:06:35.800532,COMP,25.07,25.05,25.07,147800.0,139800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,173,2026-02-01 12:06:36.836335,RITC,9.88,9.86,9.88,122500.0,209800.0,0,0,0,0,0,0,0,0,0
,,,,,,173,2026-02-01 12:06:36.836335,COMP,25.07,25.05,25.07,145300.0,139800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,175,2026-02-01 12:06:37.868159,RITC,9.86,9.83,9.85,111200.0,207200.0,0,0,0,0,0,0,0,0,0
,,,,,,175,2026-02-01 12:06:37.868159,COMP,25.01,25.05,25.07,146400.0,139800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,176,2026-02-01 12:06:38.897637,RITC,9.85,9.81,9.85,102400.0,205700.0,0,0,0,0,0,0,0,0,0
,,,,,,176,2026-02-01 12:06:38.897637,COMP,25.01,25.06,25.07,147000.0,139800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,177,2026-02-01 12:06:39.916652,RITC,9.85,9.84,9.85,112400.0,205700.0,0,0,0,0,0,0,0,0,0
,,,,,,177,2026-02-01 12:06:39.916652,COMP,25.01,25.06,25.07,147300.0,139800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,178,2026-02-01 12:06:40.948326,RITC,9.84,9.84,9.85,121700.0,205700.0,0,0,0,0,0,0,0,0,0
,,,,,,178,2026-02-01 12:06:40.948326,COMP,25.08,25.07,25.08,148200.0,139900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,179,2026-02-01 12:06:41.967426,RITC,9.79,9.79,9.81,103500.0,206100.0,0,0,0,0,0,0,0,0,0
,,,,,,179,2026-02-01 12:06:41.967426,COMP,25.08,25.07,25.08,148000.0,139900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,180,2026-02-01 12:06:43.002072,RITC,9.81,9.84,9.85,125000.0,205700.0,0,0,0,0,0,0,0,0,0
,,,,,,180,2026-02-01 12:06:43.002072,COMP,25.07,25.07,25.08,149400.0,139900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,181,2026-02-01 12:06:44.054197,RITC,9.81,9.84,9.85,125000.0,202700.0,0,0,0,0,0,0,0,0,0
,,,,,,181,2026-02-01 12:06:44.054197,COMP,25.08,25.07,25.08,149400.0,139400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,182,2026-02-01 12:06:45.085162,RITC,9.84,9.8,9.84,112800.0,203100.0,0,0,0,0,0,0,0,0,0
,,,,,,182,2026-02-01 12:06:45.085162,COMP,25.06,25.06,25.08,150300.0,139400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,183,2026-02-01 12:06:46.118281,RITC,9.84,9.82,9.83,124400.0,203300.0,0,0,0,0,0,0,0,0,0
,,,,,,183,2026-02-01 12:06:46.118281,COMP,25.08,25.06,25.08,150300.0,138400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,184,2026-02-01 12:06:47.145431,RITC,9.84,9.82,9.83,124400.0,203800.0,0,0,0,0,0,0,0,0,0
,,,,,,184,2026-02-01 12:06:47.145431,COMP,25.08,25.06,25.08,150400.0,138400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,185,2026-02-01 12:06:48.172886,RITC,9.84,9.82,9.83,134800.0,203800.0,0,0,0,0,0,0,0,0,0
,,,,,,185,2026-02-01 12:06:48.172886,COMP,25.08,25.06,25.08,148900.0,138400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,186,2026-02-01 12:06:49.216514,RITC,9.8,9.8,9.83,123200.0,203800.0,0,0,0,0,0,0,0,0,0
,,,,,,186,2026-02-01 12:06:49.216514,COMP,25.12,25.06,25.12,148900.0,140100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,187,2026-02-01 12:06:50.252151,RITC,9.83,9.82,9.83,135300.0,204000.0,0,0,0,0,0,0,0,0,0
,,,,,,187,2026-02-01 12:06:50.252151,COMP,25.12,25.06,25.12,148600.0,140100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,188,2026-02-01 12:06:51.280939,RITC,9.83,9.82,9.83,147100.0,204000.0,0,0,0,0,0,0,0,0,0
,,,,,,188,2026-02-01 12:06:51.280939,COMP,25.12,25.13,25.14,148400.0,139500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,189,2026-02-01 12:06:52.316586,RITC,9.82,9.82,9.83,147100.0,200600.0,0,0,0,0,0,0,0,0,0
,,,,,,189,2026-02-01 12:06:52.316586,COMP,25.13,25.06,25.07,148600.0,140300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,190,2026-02-01 12:06:53.349939,RITC,9.83,9.82,9.83,147100.0,200200.0,0,0,0,0,0,0,0,0,0
,,,,,,190,2026-02-01 12:06:53.349939,COMP,25.12,25.1,25.12,148500.0,141400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,191,2026-02-01 12:06:54.383180,RITC,9.83,9.82,9.83,178800.0,200200.0,0,0,0,0,0,0,0,0,0
,,,,,,191,2026-02-01 12:06:54.383180,COMP,25.12,25.1,25.12,148400.0,141400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,192,2026-02-01 12:06:55.417006,RITC,9.84,9.84,9.85,188000.0,202200.0,0,0,0,0,0,0,0,0,0
,,,,,,192,2026-02-01 12:06:55.417006,COMP,25.12,25.1,25.12,149100.0,141400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,193,2026-02-01 12:06:56.434332,RITC,9.84,9.84,9.85,198500.0,202200.0,0,0,0,0,0,0,0,0,0
,,,,,,193,2026-02-01 12:06:56.434332,COMP,25.15,25.1,25.15,149100.0,140200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,194,2026-02-01 12:06:57.463999,RITC,9.86,9.85,9.86,210600.0,204600.0,0,0,0,0,0,0,0,0,0
,,,,,,194,2026-02-01 12:06:57.463999,COMP,25.15,25.12,25.15,146600.0,141000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,195,2026-02-01 12:06:58.485387,RITC,9.86,9.85,9.86,210300.0,204600.0,0,0,0,0,0,0,0,0,0
,,,,,,195,2026-02-01 12:06:58.485387,COMP,25.15,25.12,25.15,148500.0,141000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,196,2026-02-01 12:06:59.516940,RITC,9.86,9.85,9.86,207400.0,206800.0,0,0,0,0,0,0,0,0,0
,,,,,,196,2026-02-01 12:06:59.516940,COMP,25.16,25.12,25.16,146600.0,139200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,197,2026-02-01 12:07:00.550989,RITC,9.86,9.85,9.86,207400.0,200900.0,0,0,0,0,0,0,0,0,0
,,,,,,197,2026-02-01 12:07:00.550989,COMP,25.16,25.13,25.16,145300.0,139200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,198,2026-02-01 12:07:01.567742,RITC,9.86,9.85,9.86,207400.0,204000.0,0,0,0,0,0,0,0,0,0
,,,,,,198,2026-02-01 12:07:01.567742,COMP,25.16,25.13,25.16,145900.0,139200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,199,2026-02-01 12:07:02.602470,RITC,9.86,9.86,9.87,209100.0,202800.0,0,0,0,0,0,0,0,0,0
,,,,,,199,2026-02-01 12:07:02.602470,COMP,25.16,25.13,25.16,144300.0,139200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,200,2026-02-01 12:07:03.634450,RITC,9.87,9.86,9.87,209100.0,163200.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,200,2026-02-01 12:07:03.634450,COMP,25.17,25.13,25.17,143100.0,138900.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,201,2026-02-01 12:07:04.665695,RITC,9.87,9.86,9.87,210300.0,163200.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,201,2026-02-01 12:07:04.665695,COMP,25.17,25.13,25.17,145200.0,138900.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,202,2026-02-01 12:07:05.700694,RITC,9.86,9.85,9.86,207400.0,20000.0,141400.0,14000.0,0,0,0,0,0,0,0
,,,,,,202,2026-02-01 12:07:05.700694,COMP,25.19,25.15,25.19,146500.0,,139900.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,203,2026-02-01 12:07:06.734925,RITC,9.86,9.84,9.86,208600.0,10000.0,152900.0,14000.0,0,0,0,0,0,0,0
,,,,,,203,2026-02-01 12:07:06.734925,COMP,25.19,25.19,25.21,144400.0,,137700.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,204,2026-02-01 12:07:07.765728,RITC,9.84,9.84,9.86,208800.0,10000.0,151400.0,14000.0,0,0,0,0,0,0,0
,,,,,,204,2026-02-01 12:07:07.765728,COMP,25.19,25.19,25.21,144100.0,,137700.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,205,2026-02-01 12:07:08.784095,RITC,9.84,9.84,9.85,207500.0,2000.0,10000.0,180800.0,0,0,0,0,0,0,0
,,,,,,205,2026-02-01 12:07:08.784095,COMP,25.19,25.19,25.21,144300.0,,,137700.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,206,2026-02-01 12:07:09.813289,RITC,9.84,9.84,9.85,208300.0,14000.0,10000.0,152100.0,0,0,0,0,0,0,0
,,,,,,206,2026-02-01 12:07:09.813289,COMP,25.19,25.19,25.21,141900.0,,,137700.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,207,2026-02-01 12:07:10.852209,RITC,9.84,9.83,9.84,209500.0,152900.0,14000.0,10000.0,0,0,0,0,0,0,0
,,,,,,207,2026-02-01 12:07:10.852209,COMP,25.19,25.19,25.21,142400.0,137700.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,208,2026-02-01 12:07:11.885601,RITC,9.84,9.83,9.84,206600.0,154700.0,14000.0,10000.0,0,0,0,0,0,0,0
,,,,,,208,2026-02-01 12:07:11.885601,COMP,25.21,25.19,25.21,142400.0,137700.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,209,2026-02-01 12:07:12.920495,RITC,9.84,9.84,9.85,206200.0,14000.0,10000.0,154300.0,0,0,0,0,0,0,0
,,,,,,209,2026-02-01 12:07:12.920495,COMP,25.21,25.19,25.21,144000.0,,,137700.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,210,2026-02-01 12:07:13.952664,RITC,9.83,9.83,9.85,207500.0,14000.0,10000.0,154300.0,0,0,0,0,0,0,0
,,,,,,210,2026-02-01 12:07:13.952664,COMP,25.21,25.21,25.23,142500.0,,,129500.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,211,2026-02-01 12:07:14.970779,RITC,9.83,9.82,9.83,198800.0,176200.0,4000.0,10000.0,0,0,0,0,0,0,0
,,,,,,211,2026-02-01 12:07:14.970779,COMP,25.21,25.21,25.23,142300.0,129500.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,212,2026-02-01 12:07:15.989239,RITC,9.82,9.82,9.83,186700.0,154300.0,14000.0,10000.0,0,0,0,0,0,0,0
,,,,,,212,2026-02-01 12:07:15.989239,COMP,25.23,25.25,25.26,142100.0,115300.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,213,2026-02-01 12:07:17.018165,RITC,9.82,9.82,9.83,175100.0,151300.0,14000.0,10000.0,0,0,0,0,0,0,0
,,,,,,213,2026-02-01 12:07:17.018165,COMP,25.26,25.25,25.26,142600.0,115300.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,214,2026-02-01 12:07:18.036425,RITC,9.8,9.8,9.81,155100.0,153400.0,14000.0,10000.0,0,0,0,0,0,0,0
,,,,,,214,2026-02-01 12:07:18.036425,COMP,25.26,25.25,25.26,143800.0,115300.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,215,2026-02-01 12:07:19.067837,RITC,9.8,9.8,9.81,144700.0,154900.0,14000.0,10000.0,0,0,0,0,0,0,0
,,,,,,215,2026-02-01 12:07:19.067837,COMP,25.26,25.25,25.26,144400.0,115300.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,216,2026-02-01 12:07:20.103103,RITC,9.8,9.8,9.81,144700.0,155200.0,14000.0,10000.0,0,0,0,0,0,0,0
,,,,,,216,2026-02-01 12:07:20.103103,COMP,25.27,25.25,25.27,144400.0,107000.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,217,2026-02-01 12:07:21.123844,RITC,9.8,9.8,9.81,144700.0,159200.0,14000.0,10000.0,0,0,0,0,0,0,0
,,,,,,217,2026-02-01 12:07:21.123844,COMP,25.28,25.25,25.28,144400.0,100900.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,219,2026-02-01 12:07:22.150855,RITC,9.82,9.79,9.82,132900.0,10000.0,178800.0,10000.0,0,0,0,0,0,0,0
,,,,,,219,2026-02-01 12:07:22.150855,COMP,25.29,25.25,25.29,143900.0,,95100.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,220,2026-02-01 12:07:23.184832,RITC,9.83,9.79,9.82,132900.0,185600.0,5000.0,10000.0,0,0,0,0,0,0,0
,,,,,,220,2026-02-01 12:07:23.184832,COMP,25.29,25.28,25.29,143800.0,95100.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,221,2026-02-01 12:07:24.206342,RITC,9.83,9.79,9.81,132900.0,186000.0,5000.0,10000.0,0,0,0,0,0,0,0
,,,,,,221,2026-02-01 12:07:24.206342,COMP,25.33,25.32,25.33,143000.0,86900.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,222,2026-02-01 12:07:25.236239,RITC,9.81,9.79,9.81,132900.0,187700.0,5000.0,10000.0,0,0,0,0,0,0,0
,,,,,,222,2026-02-01 12:07:25.236239,COMP,25.34,25.32,25.34,143600.0,80000.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,223,2026-02-01 12:07:26.267923,RITC,9.79,9.79,9.81,132800.0,187700.0,5000.0,10000.0,0,0,0,0,0,0,0
,,,,,,223,2026-02-01 12:07:26.267923,COMP,25.34,25.33,25.34,144700.0,80000.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,224,2026-02-01 12:07:27.281803,RITC,9.79,9.79,9.8,132800.0,14000.0,154000.0,10000.0,0,0,0,0,0,0,0
,,,,,,224,2026-02-01 12:07:27.281803,COMP,25.39,25.33,25.39,145100.0,,71700.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,225,2026-02-01 12:07:28.301433,RITC,9.78,9.78,9.8,112200.0,14000.0,152600.0,10000.0,0,0,0,0,0,0,0
,,,,,,225,2026-02-01 12:07:28.301433,COMP,25.39,25.39,25.42,145100.0,,65800.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,226,2026-02-01 12:07:29.321169,RITC,9.94,9.77,9.78,103500.0,162100.0,12000.0,10000.0,0,0,0,0,0,0,0
,,,,,,226,2026-02-01 12:07:29.321169,COMP,25.39,25.39,25.42,145100.0,73100.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,227,2026-02-01 12:07:30.351914,RITC,9.77,9.77,9.78,104700.0,162100.0,12000.0,10000.0,0,0,0,0,0,0,0
,,,,,,227,2026-02-01 12:07:30.351914,COMP,25.39,25.41,25.42,145700.0,73100.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,228,2026-02-01 12:07:31.384524,RITC,9.77,9.75,9.76,104700.0,172100.0,12000.0,0,0,0,0,0,0,0,0
,,,,,,228,2026-02-01 12:07:31.384524,COMP,25.39,25.41,25.42,145900.0,79100.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,229,2026-02-01 12:07:32.420627,RITC,9.77,9.75,9.76,115900.0,168500.0,12000.0,0,0,0,0,0,0,0,0
,,,,,,229,2026-02-01 12:07:32.420627,COMP,25.42,25.41,25.42,145500.0,73500.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,230,2026-02-01 12:07:33.452905,RITC,9.75,9.75,9.76,117700.0,156500.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,230,2026-02-01 12:07:33.452905,COMP,25.42,25.41,25.42,145900.0,73500.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,231,2026-02-01 12:07:34.481609,RITC,9.75,9.75,9.76,108300.0,202100.0,0,0,0,0,0,0,0,0,0
,,,,,,231,2026-02-01 12:07:34.481609,COMP,25.42,25.41,25.42,145900.0,74800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,232,2026-02-01 12:07:35.516980,RITC,9.75,9.75,9.76,118000.0,166800.0,9000.0,0,0,0,0,0,0,0,0
,,,,,,232,2026-02-01 12:07:35.516980,COMP,25.42,25.41,25.42,145900.0,82300.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,233,2026-02-01 12:07:36.547913,RITC,9.75,9.75,9.76,118000.0,200600.0,0,0,0,0,0,0,0,0,0
,,,,,,233,2026-02-01 12:07:36.547913,COMP,25.42,25.41,25.42,145400.0,89200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,234,2026-02-01 12:07:37.571890,RITC,9.76,9.75,9.76,107400.0,202600.0,0,0,0,0,0,0,0,0,0
,,,,,,234,2026-02-01 12:07:37.571890,COMP,25.43,25.41,25.43,145400.0,83200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,235,2026-02-01 12:07:38.597998,RITC,9.75,9.75,9.76,107300.0,159500.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,235,2026-02-01 12:07:38.597998,COMP,25.43,25.41,25.43,145400.0,83200.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,236,2026-02-01 12:07:39.655406,RITC,9.76,9.74,9.76,106100.0,157700.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,236,2026-02-01 12:07:39.655406,COMP,25.45,25.41,25.45,144700.0,75700.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,237,2026-02-01 12:07:40.703163,RITC,9.76,9.75,9.76,128000.0,202600.0,0,0,0,0,0,0,0,0,0
,,,,,,237,2026-02-01 12:07:40.703163,COMP,25.45,25.41,25.45,142800.0,67400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,238,2026-02-01 12:07:41.732383,RITC,9.77,9.75,9.77,137500.0,200900.0,0,0,0,0,0,0,0,0,0
,,,,,,238,2026-02-01 12:07:41.732383,COMP,25.45,25.41,25.45,142800.0,73400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,239,2026-02-01 12:07:42.776432,RITC,9.77,9.75,9.76,159500.0,14000.0,157000.0,0,0,0,0,0,0,0,0
,,,,,,239,2026-02-01 12:07:42.776432,COMP,25.45,25.45,25.46,142600.0,,66100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,240,2026-02-01 12:07:43.799105,RITC,9.77,9.75,9.76,169000.0,14000.0,157700.0,0,0,0,0,0,0,0,0
,,,,,,240,2026-02-01 12:07:43.799105,COMP,25.46,25.45,25.46,142600.0,,66100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,241,2026-02-01 12:07:44.831130,RITC,9.74,9.74,9.76,147100.0,14000.0,157700.0,0,0,0,0,0,0,0,0
,,,,,,241,2026-02-01 12:07:44.831130,COMP,25.46,25.45,25.46,142600.0,,72700.0,0,0,0,0,0,0,0,0
