ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CITY-3,BUY_LUIS-1,BUY_COLA-6,BUY_UOTA-1,SELL_GIOT-1,SELL_OTWA-1,SELL_UEBR-2,SELL_LUIS-1,BUY_GIOT-1,BUY_DUBL-6,SELL_UOTA-1,BUY_OTWA-1,BUY_UEBR-2,BUY_CITY-3,tick,timestamp
TGX,44.24,44.23,44.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
PHR,51.05,51.04,51.06,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
BYL,62.11,62.1,62.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
CLD,97.89,97.88,97.9,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
GGD,30.66,30.65,30.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
PNR,57.74,57.73,57.75,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
FSR,29.52,29.51,29.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
ATB,63.19,63.18,63.2,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
SPK,53.32,53.31,53.33,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
EEC,47.77,47.76,47.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 13:23:25.693463
TGX,44.23,44.22,44.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
PHR,50.85,50.84,50.86,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
BYL,61.68,61.67,61.69,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
CLD,97.11,97.1,97.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
GGD,30.67,30.66,30.68,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
PNR,57.66,57.65,57.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
FSR,29.55,29.54,29.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
ATB,62.87,62.86,62.88,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
SPK,53.1,53.09,53.11,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
EEC,47.42,47.41,47.43,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 13:23:26.747957
TGX,44.31,44.3,44.32,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
PHR,50.92,50.91,50.93,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
BYL,61.61,61.6,61.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
CLD,97.04,97.03,97.05,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
GGD,30.67,30.66,30.68,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
PNR,57.59,57.58,57.6,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
FSR,29.58,29.57,29.59,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
ATB,62.86,62.85,62.87,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
SPK,53.13,53.12,53.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
EEC,47.51,47.5,47.52,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 13:23:27.816102
TGX,44.25,44.24,44.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
PHR,50.69,50.68,50.7,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
BYL,62.06,62.05,62.07,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
CLD,97.88,97.87,97.89,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
GGD,30.73,30.72,30.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
PNR,57.57,57.56,57.58,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
FSR,29.6,29.59,29.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
ATB,62.55,62.54,62.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
SPK,53.15,53.14,53.16,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
EEC,47.6,47.59,47.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 13:23:28.937362
TGX,44.3,44.29,44.31,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
PHR,50.83,50.82,50.84,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
BYL,62.13,62.12,62.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
CLD,97.97,97.96,97.98,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
GGD,30.78,30.77,30.79,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
PNR,57.66,57.65,57.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
FSR,29.63,29.62,29.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
ATB,62.96,62.95,62.97,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
SPK,53.16,53.15,53.17,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
EEC,47.67,47.66,47.68,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 13:23:29.978262
TGX,44.22,44.21,44.23,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
PHR,50.48,50.47,50.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
BYL,62.44,62.43,62.45,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
CLD,98.49,98.48,98.5,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
GGD,30.71,30.7,30.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
PNR,57.53,57.52,57.54,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
FSR,29.64,29.63,29.65,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
ATB,62.61,62.6,62.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
SPK,52.95,52.94,52.96,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
EEC,47.28,47.27,47.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 13:23:31.020669
TGX,44.11,44.1,44.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
PHR,50.41,50.4,50.42,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
BYL,61.87,61.86,61.88,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
CLD,97.54,97.53,97.55,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
GGD,30.74,30.73,30.75,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
PNR,57.44,57.43,57.45,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
FSR,29.67,29.66,29.68,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
ATB,62.88,62.87,62.89,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
SPK,52.74,52.73,52.75,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
EEC,46.97,46.96,46.98,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 13:23:32.075243
TGX,44.16,44.15,44.17,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
PHR,50.66,50.65,50.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
BYL,61.78,61.77,61.79,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
CLD,97.44,97.43,97.45,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
GGD,30.62,30.61,30.63,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
PNR,57.37,57.36,57.38,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
FSR,29.71,29.7,29.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
ATB,62.78,62.77,62.79,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
SPK,52.86,52.85,52.87,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
EEC,47.12,47.11,47.13,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 13:23:33.129810
TGX,44.16,44.15,44.17,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
PHR,50.98,50.97,50.99,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
BYL,61.52,61.51,61.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
CLD,96.92,96.91,96.93,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
GGD,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
PNR,57.37,57.36,57.38,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
FSR,29.67,29.66,29.68,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
ATB,62.7,62.69,62.71,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
SPK,52.89,52.88,52.9,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
EEC,47.2,47.19,47.21,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 13:23:33.710675
TGX,44.2,44.19,44.21,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
PHR,50.65,50.64,50.66,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
BYL,61.32,61.31,61.33,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
CLD,96.53,96.52,96.54,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
GGD,30.55,30.54,30.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
PNR,57.34,57.33,57.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
FSR,29.68,29.67,29.69,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
ATB,62.26,62.25,62.27,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
SPK,53.13,53.12,53.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
EEC,47.59,47.58,47.6,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 13:23:34.808526
TGX,44.17,44.16,44.18,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
PHR,50.23,50.22,50.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
BYL,61.8,61.79,61.81,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
CLD,97.32,97.31,97.33,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
GGD,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
PNR,57.34,57.33,57.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
FSR,29.75,29.74,29.76,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
ATB,62.33,62.32,62.34,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
SPK,53.24,53.23,53.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
EEC,47.79,47.78,47.8,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 13:23:35.866155
TGX,44.08,44.07,44.09,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
PHR,50.03,50.02,50.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
BYL,61.98,61.97,61.99,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
CLD,97.6,97.59,97.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
GGD,30.61,30.6,30.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
PNR,57.36,57.35,57.37,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
FSR,29.74,29.73,29.75,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
ATB,62.75,62.74,62.76,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
SPK,53.52,53.51,53.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
EEC,48.21,48.2,48.22,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 13:23:36.940053
TGX,44.05,44.04,44.06,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
PHR,50.02,50.01,50.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
BYL,61.77,61.76,61.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
CLD,97.28,97.27,97.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
GGD,30.57,30.56,30.58,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
PNR,57.2,57.19,57.21,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
FSR,29.75,29.74,29.76,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
ATB,62.49,62.48,62.5,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
SPK,53.59,53.58,53.6,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
EEC,48.35,48.34,48.36,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 13:23:37.990026
TGX,44.12,44.11,44.13,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
PHR,49.32,49.31,49.33,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
BYL,62.34,62.33,62.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
CLD,98.25,98.24,98.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
GGD,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
PNR,57.13,57.12,57.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
FSR,29.72,29.71,29.73,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
ATB,61.96,61.95,61.97,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
SPK,53.44,53.43,53.45,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
EEC,48.07,48.06,48.08,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 13:23:39.040343
TGX,44.24,44.23,44.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
PHR,49.05,49.04,49.06,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
BYL,62.68,62.67,62.69,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
CLD,98.88,98.87,98.89,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
GGD,30.6,30.59,30.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
PNR,57.18,57.17,57.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
FSR,29.75,29.74,29.76,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
ATB,61.4,61.39,61.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
SPK,53.52,53.51,53.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
EEC,48.25,48.24,48.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 13:23:40.090799
TGX,44.25,44.24,44.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
PHR,49.5,49.49,49.51,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
BYL,62.94,62.93,62.95,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
CLD,99.39,99.38,99.4,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
GGD,30.63,30.62,30.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
PNR,57.32,57.31,57.33,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
FSR,29.73,29.72,29.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
ATB,61.52,61.51,61.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
SPK,53.89,53.88,53.9,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
EEC,48.81,48.8,48.82,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 13:23:41.142393
TGX,44.18,44.17,44.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,27.0,1.0,247.0,D3-GGD/PNR,PetroNorth Management Provides Updated Market Outlook,"PetroNorth management has updated its forward guidance in a routine investor communication, revising certain operating assumptions while maintaining its overall strategic outlook. The revised projections reflect mixed conditions in the energy infrastructure sector, with some metrics trending above prior expectations and others showing softness. Market participants are debating whether the update strengthens or weakens the economic rationale for the proposed combination with GreenGrid."
PHR,49.79,49.78,49.8,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,,,,,,
BYL,63.06,63.05,63.07,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,,,,,,
CLD,99.66,99.65,99.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,,,,,,
GGD,30.57,30.56,30.58,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,,,,,,
PNR,57.27,57.26,57.28,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,,,,,,
FSR,29.73,29.72,29.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,,,,,,
ATB,61.37,61.36,61.38,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,,,,,,
SPK,53.77,53.76,53.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,,,,,,
EEC,48.62,48.61,48.63,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 13:23:41.718809,,,,,,
TGX,44.12,44.11,44.13,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
PHR,49.5,49.49,49.51,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
BYL,62.36,62.35,62.37,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
CLD,98.51,98.5,98.52,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
GGD,30.56,30.55,30.57,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
PNR,57.2,57.19,57.21,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
FSR,29.75,29.74,29.76,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
ATB,60.85,60.84,60.86,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
SPK,53.67,53.66,53.68,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
EEC,48.44,48.43,48.45,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 13:23:42.800413
TGX,44.15,44.14,44.16,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 13:23:43.889018
PHR,49.57,49.56,49.58,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 13:23:43.889018
BYL,63.0,62.99,63.01,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 13:23:43.889018
