ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_ZUAI-5,SELL_ZUAI-5,SELL_WRSW-6,BUY_WRSW-6,tick,timestamp
TGX,42.33,42.32,42.34,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
PHR,43.22,43.21,43.23,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
BYL,48.16,48.15,48.17,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
CLD,79.19,79.18,79.2,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
GGD,36.06,36.05,36.07,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
PNR,64.08,64.07,64.09,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
FSR,39.41,39.4,39.42,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
ATB,66.37,66.36,66.38,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
SPK,52.93,52.92,52.94,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
EEC,47.73,47.72,47.74,50000000.0,50000000.0,0,0,0,0,293,2026-02-03 08:05:53.361975
TGX,42.33,42.32,42.34,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
PHR,42.77,42.76,42.78,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
BYL,48.25,48.24,48.26,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
CLD,79.46,79.45,79.47,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
GGD,36.07,36.06,36.08,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
PNR,64.28,64.27,64.29,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
FSR,39.33,39.32,39.34,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
ATB,66.58,66.57,66.59,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
SPK,52.74,52.73,52.75,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
EEC,47.37,47.36,47.38,50000000.0,50000000.0,0,0,0,0,294,2026-02-03 08:05:54.400550
TGX,42.37,42.36,42.38,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,31.0,1.0,294.0,D3-GGD/PNR,Industry Conference Generates Transaction Speculation,"Attendees at a major energy infrastructure conference report heightened corridor discussion regarding the GreenGrid/PetroNorth transaction, with mixed signals from industry executives and advisors. Some sources describe renewed interest from potential strategic parties, while others characterize the speculation as routine conference chatter without substantive backing. No formal approaches have been confirmed through regulatory filings."
PHR,42.74,42.73,42.75,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,30.0,1.0,294.0,D2-BYL/CLD,Hart-Scott-Rodino Filing Submitted,Companies file HSR notification initiating mandatory waiting period for antitrust review.
BYL,48.13,48.12,48.14,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,,,,,,
CLD,79.14,79.13,79.15,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,,,,,,
GGD,36.09,36.08,36.1,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,,,,,,
PNR,64.35,64.34,64.36,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,,,,,,
FSR,39.41,39.4,39.42,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,,,,,,
ATB,66.53,66.52,66.54,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,,,,,,
SPK,53.01,53.0,53.02,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,,,,,,
EEC,47.91,47.9,47.92,50000000.0,50000000.0,0,0,0,0,295,2026-02-03 08:05:55.437552,,,,,,
TGX,42.36,42.35,42.37,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
PHR,42.69,42.68,42.7,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
BYL,48.03,48.02,48.04,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
CLD,78.79,78.78,78.8,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
GGD,36.02,36.01,36.03,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
PNR,64.1,64.09,64.11,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
FSR,39.37,39.36,39.38,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
ATB,66.29,66.28,66.3,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
SPK,52.83,52.82,52.84,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
EEC,47.67,47.66,47.68,50000000.0,50000000.0,0,0,0,0,296,2026-02-03 08:05:56.471205
TGX,42.33,42.32,42.34,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
PHR,42.72,42.71,42.73,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
BYL,48.21,48.2,48.22,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
CLD,79.12,79.11,79.13,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
GGD,36.03,36.02,36.04,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
PNR,63.84,63.83,63.85,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
FSR,39.28,39.27,39.29,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
ATB,66.25,66.24,66.26,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
SPK,52.95,52.94,52.96,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
EEC,47.94,47.93,47.95,50000000.0,50000000.0,0,0,0,0,297,2026-02-03 08:05:57.509171
TGX,42.27,42.26,42.28,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
PHR,42.83,42.82,42.84,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
BYL,48.2,48.19,48.21,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
CLD,79.05,79.04,79.06,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
GGD,35.96,35.95,35.97,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
PNR,63.38,63.37,63.39,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
FSR,39.32,39.31,39.33,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
ATB,66.25,66.24,66.26,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
SPK,53.08,53.07,53.09,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
EEC,48.2,48.19,48.21,50000000.0,50000000.0,0,0,0,0,298,2026-02-03 08:05:58.550761
TGX,42.24,42.23,42.25,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,32.0,1.0,298.0,D1-TGX/PHR,Bridge Loan Replaced with Term Facility,"The company successfully refinances its bridge facility with a longer-dated term loan, improving financial flexibility post-closing."
PHR,42.83,42.82,42.84,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,,,,,,
BYL,48.39,48.38,48.4,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,,,,,,
CLD,79.25,79.24,79.26,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,,,,,,
GGD,35.98,35.97,35.99,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,,,,,,
PNR,63.44,63.43,63.45,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,,,,,,
FSR,39.29,39.28,39.3,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,,,,,,
ATB,66.33,66.32,66.34,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,,,,,,
SPK,53.17,53.16,53.18,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,,,,,,
EEC,48.41,48.4,48.42,50000000.0,50000000.0,0,0,0,0,299,2026-02-03 08:05:59.608627,,,,,,
TGX,42.25,42.24,42.26,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
PHR,43.2,43.19,43.21,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
BYL,48.42,48.41,48.43,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
CLD,79.28,79.27,79.29,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
GGD,35.95,35.94,35.96,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
PNR,63.46,63.45,63.47,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
FSR,39.3,39.29,39.31,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
ATB,66.49,66.48,66.5,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
SPK,53.21,53.2,53.22,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
EEC,48.41,48.4,48.42,50000000.0,50000000.0,0,0,0,0,300,2026-02-03 08:06:00.679216
TGX,42.2,42.19,42.21,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
PHR,42.69,42.68,42.7,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
BYL,48.44,48.43,48.45,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
CLD,79.36,79.35,79.37,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
GGD,35.89,35.88,35.9,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
PNR,62.89,62.88,62.9,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
FSR,39.34,39.33,39.35,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
ATB,67.34,67.33,67.35,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
SPK,53.11,53.1,53.12,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
EEC,48.17,48.16,48.18,50000000.0,50000000.0,0,0,0,0,301,2026-02-03 08:06:01.717531
TGX,42.23,42.22,42.24,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
PHR,42.61,42.6,42.62,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
BYL,48.47,48.46,48.48,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
CLD,79.48,79.47,79.49,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
GGD,35.94,35.93,35.95,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
PNR,63.06,63.05,63.07,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
FSR,39.3,39.29,39.31,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
ATB,67.36,67.35,67.37,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
SPK,53.19,53.18,53.2,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
EEC,48.21,48.2,48.22,50000000.0,50000000.0,0,0,0,0,302,2026-02-03 08:06:02.256177
TGX,42.21,42.2,42.22,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
PHR,42.4,42.39,42.41,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
BYL,48.42,48.41,48.43,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
CLD,79.48,79.47,79.49,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
GGD,35.96,35.95,35.97,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
PNR,63.21,63.2,63.22,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
FSR,39.28,39.27,39.29,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
ATB,66.76,66.75,66.77,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
SPK,53.24,53.23,53.25,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
EEC,48.31,48.3,48.32,50000000.0,50000000.0,0,0,0,0,303,2026-02-03 08:06:03.291358
TGX,42.23,42.22,42.24,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,33.0,1.0,303.0,D2-BYL/CLD,Antitrust Experts Raise Competition Concerns,Independent antitrust economists publish analysis highlighting potential anti-competitive effects in enterprise software markets.
PHR,42.17,42.16,42.18,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,,,,,,
BYL,48.39,48.38,48.4,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,,,,,,
CLD,79.47,79.46,79.48,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,,,,,,
GGD,35.9,35.89,35.91,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,,,,,,
PNR,63.0,62.99,63.01,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,,,,,,
FSR,39.25,39.24,39.26,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,,,,,,
ATB,67.4,67.39,67.41,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,,,,,,
SPK,53.34,53.33,53.35,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,,,,,,
EEC,48.47,48.46,48.48,50000000.0,50000000.0,0,0,0,0,304,2026-02-03 08:06:04.330149,,,,,,
TGX,42.27,42.26,42.28,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
PHR,42.26,42.25,42.27,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
BYL,48.42,48.41,48.43,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
CLD,79.55,79.54,79.56,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
GGD,35.89,35.88,35.9,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
PNR,63.1,63.09,63.11,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
FSR,39.3,39.29,39.31,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
ATB,67.34,67.33,67.35,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
SPK,53.48,53.47,53.49,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
EEC,48.64,48.63,48.65,50000000.0,50000000.0,0,0,0,0,305,2026-02-03 08:06:05.368779
TGX,42.27,42.26,42.28,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,35.0,1.0,305.0,D4-FSR/ATB,State Banking Regulators Provide Clearance,Key state banking departments approve transaction across all relevant jurisdictions.
PHR,42.48,42.47,42.49,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,34.0,1.0,305.0,D2-BYL/CLD,CloudSys Reports Strong Revenue Growth,"Better-than-expected quarterly results strengthen CloudSys stock, increasing implied deal value for ByteLayer holders."
BYL,48.68,48.67,48.69,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,,,,,,
CLD,80.04,80.03,80.05,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,,,,,,
GGD,35.92,35.91,35.93,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,,,,,,
PNR,63.07,63.06,63.08,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,,,,,,
FSR,39.33,39.32,39.34,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,,,,,,
ATB,67.08,67.07,67.09,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,,,,,,
SPK,53.4,53.39,53.41,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,,,,,,
EEC,48.5,48.49,48.51,50000000.0,50000000.0,0,0,0,0,306,2026-02-03 08:06:06.405299,,,,,,
TGX,42.31,42.3,42.32,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
PHR,43.04,43.03,43.05,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
BYL,48.72,48.71,48.73,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
CLD,80.2,80.19,80.21,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
GGD,35.94,35.93,35.95,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
PNR,62.97,62.96,62.98,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
FSR,39.28,39.27,39.29,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
ATB,67.38,67.37,67.39,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
SPK,53.41,53.4,53.42,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
EEC,48.5,48.49,48.51,50000000.0,50000000.0,0,0,0,0,307,2026-02-03 08:06:07.444327
TGX,42.33,42.32,42.34,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,36.0,1.0,307.0,D5-SPK/EEC,Outside Date Extended to Year-End,Parties extend outside date to December 31 allowing additional time for state approvals.
PHR,42.96,42.95,42.97,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,,,,,,
BYL,48.79,48.78,48.8,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,,,,,,
CLD,80.32,80.31,80.33,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,,,,,,
GGD,35.97,35.96,35.98,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,,,,,,
PNR,62.86,62.85,62.87,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,,,,,,
FSR,39.28,39.27,39.29,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,,,,,,
ATB,67.08,67.07,67.09,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,,,,,,
SPK,53.59,53.58,53.6,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,,,,,,
EEC,48.87,48.86,48.88,50000000.0,50000000.0,0,0,0,0,308,2026-02-03 08:06:08.475421,,,,,,
TGX,42.34,42.33,42.35,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
PHR,43.06,43.05,43.07,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
BYL,48.74,48.73,48.75,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
CLD,80.22,80.21,80.23,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
GGD,36.04,36.03,36.05,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
PNR,62.95,62.94,62.96,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
FSR,39.21,39.2,39.22,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
ATB,66.61,66.6,66.62,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
SPK,53.43,53.42,53.44,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
EEC,48.6,48.59,48.61,50000000.0,50000000.0,0,0,0,0,309,2026-02-03 08:06:09.509699
TGX,42.35,42.34,42.36,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
PHR,43.32,43.31,43.33,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
BYL,48.64,48.63,48.65,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
CLD,80.08,80.07,80.09,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
GGD,36.08,36.07,36.09,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
PNR,63.12,63.11,63.13,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
FSR,39.17,39.16,39.18,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
ATB,66.57,66.56,66.58,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
SPK,53.47,53.46,53.48,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
EEC,48.73,48.72,48.74,50000000.0,50000000.0,0,0,0,0,310,2026-02-03 08:06:10.542131
TGX,42.33,42.32,42.34,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
PHR,43.8,43.79,43.81,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
BYL,48.42,48.41,48.43,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
CLD,79.75,79.74,79.76,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
GGD,36.06,36.05,36.07,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
PNR,62.97,62.96,62.98,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
FSR,39.23,39.22,39.24,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
ATB,66.17,66.16,66.18,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
SPK,53.56,53.55,53.57,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
EEC,48.93,48.92,48.94,50000000.0,50000000.0,0,0,0,0,311,2026-02-03 08:06:11.572865
TGX,42.33,42.32,42.34,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
PHR,43.94,43.93,43.95,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
BYL,48.43,48.42,48.44,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
CLD,79.75,79.74,79.76,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
GGD,36.04,36.03,36.05,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
PNR,62.83,62.82,62.84,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
FSR,39.28,39.27,39.29,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
ATB,66.63,66.62,66.64,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
SPK,53.39,53.38,53.4,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
EEC,48.58,48.57,48.59,50000000.0,50000000.0,0,0,0,0,312,2026-02-03 08:06:12.605974
TGX,42.35,42.34,42.36,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
PHR,44.48,44.47,44.49,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
BYL,48.41,48.4,48.42,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
CLD,79.73,79.72,79.74,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
GGD,36.01,36.0,36.02,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
PNR,62.65,62.64,62.66,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
FSR,39.24,39.23,39.25,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
ATB,66.61,66.6,66.62,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
SPK,53.29,53.28,53.3,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
EEC,48.45,48.44,48.46,50000000.0,50000000.0,0,0,0,0,313,2026-02-03 08:06:13.653483
TGX,42.35,42.34,42.36,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
PHR,44.36,44.35,44.37,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
BYL,48.26,48.25,48.27,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
CLD,79.53,79.52,79.54,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
GGD,35.96,35.95,35.97,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
PNR,62.4,62.39,62.41,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
FSR,39.23,39.22,39.24,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
ATB,66.79,66.78,66.8,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
SPK,53.4,53.39,53.41,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
EEC,48.66,48.65,48.67,50000000.0,50000000.0,0,0,0,0,314,2026-02-03 08:06:14.726033
TGX,42.38,42.37,42.39,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
PHR,44.23,44.22,44.24,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
BYL,48.28,48.27,48.29,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
CLD,79.56,79.55,79.57,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
GGD,35.92,35.91,35.93,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
PNR,62.59,62.58,62.6,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
FSR,39.23,39.22,39.24,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
ATB,67.31,67.3,67.32,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
SPK,53.56,53.55,53.57,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
EEC,48.94,48.93,48.95,50000000.0,50000000.0,0,0,0,0,315,2026-02-03 08:06:15.777540
TGX,42.43,42.42,42.44,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
PHR,43.81,43.8,43.82,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
BYL,48.0,47.99,48.01,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
CLD,79.04,79.03,79.05,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
GGD,35.88,35.87,35.89,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
PNR,62.45,62.44,62.46,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
FSR,39.27,39.26,39.28,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
ATB,66.55,66.54,66.56,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
SPK,53.55,53.54,53.56,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
EEC,48.88,48.87,48.89,50000000.0,50000000.0,0,0,0,0,316,2026-02-03 08:06:16.315601
