ticker,last_price,bid_price,ask_price,SELL_UOTB-T1,SELL_ANON,BUY_ANON,SELL_UOTB-P,BUY_UOTB-D,SELL_BABS-P,SELL_UOTB-D,BUY_UOTB-P,tick,timestamp
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,65,2026-02-04 17:17:20.905173
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,65,2026-02-04 17:17:20.905173
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,65,2026-02-04 17:17:20.905173
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,65,2026-02-04 17:17:20.905173
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,65,2026-02-04 17:17:20.905173
ELEC-F,20.0,0.0,20.0,,,10.0,0,0,0,0,0,0,0,0,65,2026-02-04 17:17:20.905173
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,66,2026-02-04 17:17:21.982369
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,66,2026-02-04 17:17:21.982369
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,66,2026-02-04 17:17:21.982369
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,66,2026-02-04 17:17:21.982369
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,66,2026-02-04 17:17:21.982369
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,66,2026-02-04 17:17:21.982369
ELEC-F,20.0,0.0,20.0,,,10.0,0,0,0,0,0,0,0,0,66,2026-02-04 17:17:21.982369
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:17:22.517436
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:17:22.517436
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:17:22.517436
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:17:22.517436
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:17:22.517436
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:17:22.517436
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:17:22.517436
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,68,2026-02-04 17:17:23.615035
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,68,2026-02-04 17:17:23.615035
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,68,2026-02-04 17:17:23.615035
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,68,2026-02-04 17:17:23.615035
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,68,2026-02-04 17:17:23.615035
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,68,2026-02-04 17:17:23.615035
ELEC-F,20.0,0.0,0.0,,,10.0,0,0,0,0,0,0,0,0,68,2026-02-04 17:17:23.615035
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,69,2026-02-04 17:17:24.748827
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,69,2026-02-04 17:17:24.748827
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,69,2026-02-04 17:17:24.748827
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,69,2026-02-04 17:17:24.748827
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,69,2026-02-04 17:17:24.748827
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,69,2026-02-04 17:17:24.748827
ELEC-F,20.0,0.0,20.0,,,30.0,0,0,0,0,0,0,0,0,69,2026-02-04 17:17:24.748827
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,70,2026-02-04 17:17:25.789434
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,70,2026-02-04 17:17:25.789434
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,70,2026-02-04 17:17:25.789434
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,70,2026-02-04 17:17:25.789434
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,70,2026-02-04 17:17:25.789434
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,70,2026-02-04 17:17:25.789434
ELEC-F,20.0,0.0,20.0,,,30.0,0,0,0,0,0,0,0,0,70,2026-02-04 17:17:25.789434
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:17:26.825262
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:17:26.825262
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:17:26.825262
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:17:26.825262
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:17:26.825262
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:17:26.825262
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:17:26.825262
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:17:27.873282
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:17:27.873282
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:17:27.873282
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:17:27.873282
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:17:27.873282
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:17:27.873282
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,72,2026-02-04 17:17:27.873282
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:17:28.916541
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:17:28.916541
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:17:28.916541
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:17:28.916541
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:17:28.916541
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:17:28.916541
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,73,2026-02-04 17:17:28.916541
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:17:30.050419
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:17:30.050419
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:17:30.050419
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:17:30.050419
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:17:30.050419
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:17:30.050419
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,74,2026-02-04 17:17:30.050419
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,75,2026-02-04 17:17:30.602369
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,75,2026-02-04 17:17:30.602369
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,75,2026-02-04 17:17:30.602369
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,75,2026-02-04 17:17:30.602369
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,75,2026-02-04 17:17:30.602369
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,75,2026-02-04 17:17:30.602369
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,75,2026-02-04 17:17:30.602369
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,76,2026-02-04 17:17:31.726875
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,76,2026-02-04 17:17:31.726875
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,76,2026-02-04 17:17:31.726875
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,76,2026-02-04 17:17:31.726875
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,76,2026-02-04 17:17:31.726875
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,76,2026-02-04 17:17:31.726875
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,76,2026-02-04 17:17:31.726875
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,77,2026-02-04 17:17:32.770804
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,77,2026-02-04 17:17:32.770804
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,77,2026-02-04 17:17:32.770804
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,77,2026-02-04 17:17:32.770804
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,77,2026-02-04 17:17:32.770804
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,77,2026-02-04 17:17:32.770804
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,77,2026-02-04 17:17:32.770804
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,78,2026-02-04 17:17:33.846788
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,78,2026-02-04 17:17:33.846788
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,78,2026-02-04 17:17:33.846788
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,78,2026-02-04 17:17:33.846788
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,78,2026-02-04 17:17:33.846788
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,78,2026-02-04 17:17:33.846788
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,78,2026-02-04 17:17:33.846788
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:17:34.919932
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:17:34.919932
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:17:34.919932
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:17:34.919932
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:17:34.919932
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:17:34.919932
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,79,2026-02-04 17:17:34.919932
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:17:35.979248
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:17:35.979248
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:17:35.979248
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:17:35.979248
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:17:35.979248
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:17:35.979248
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,80,2026-02-04 17:17:35.979248
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:17:36.618884
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:17:36.618884
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:17:36.618884
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:17:36.618884
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:17:36.618884
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:17:36.618884
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,81,2026-02-04 17:17:36.618884
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:17:37.854583
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:17:37.854583
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:17:37.854583
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:17:37.854583
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:17:37.854583
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:17:37.854583
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,82,2026-02-04 17:17:37.854583
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:17:38.909672
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:17:38.909672
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:17:38.909672
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:17:38.909672
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:17:38.909672
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:17:38.909672
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,83,2026-02-04 17:17:38.909672
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:17:39.972964
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:17:39.972964
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:17:39.972964
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:17:39.972964
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:17:39.972964
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:17:39.972964
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,84,2026-02-04 17:17:39.972964
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:17:40.623512
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:17:40.623512
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:17:40.623512
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:17:40.623512
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:17:40.623512
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:17:40.623512
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,85,2026-02-04 17:17:40.623512
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:17:41.807145
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:17:41.807145
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:17:41.807145
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:17:41.807145
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:17:41.807145
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:17:41.807145
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,86,2026-02-04 17:17:41.807145
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:17:42.851702
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:17:42.851702
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:17:42.851702
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:17:42.851702
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:17:42.851702
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:17:42.851702
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,87,2026-02-04 17:17:42.851702
NG,2.0,1.98,2.02,800000.0,800000.0,,0,0,0,0,0,0,0,0,88,2026-02-04 17:17:43.898116
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:17:43.898116
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:17:43.898116
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:17:43.898116
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,88,2026-02-04 17:17:43.898116
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,88,2026-02-04 17:17:43.898116
ELEC-F,20.0,0.0,20.0,,,30.0,0,0,0,0,0,0,0,0,88,2026-02-04 17:17:43.898116
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:17:44.944613
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:17:44.944613
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:17:44.944613
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:17:44.944613
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:17:44.944613
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:17:44.944613
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,89,2026-02-04 17:17:44.944613
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:17:45.985956,25.0,5.0,89.0,,SUNLIGHT Forecast for DAY 6,The weather forecasts call for between 13 and 15 hours of sunlight tomorrow.
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:17:45.985956,,,,,,
ELEC-day3,19.58,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:17:45.985956,,,,,,
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:17:45.985956,,,,,,
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:17:45.985956,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:17:45.985956,,,,,,
ELEC-F,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,90,2026-02-04 17:17:45.985956,,,,,,
NG,2.0,1.98,2.02,800000.0,800000.0,,0,0,0,0,0,0,0,0,91,2026-02-04 17:17:47.137870
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:17:47.137870
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:17:47.137870
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:17:47.137870
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,91,2026-02-04 17:17:47.137870
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,91,2026-02-04 17:17:47.137870
ELEC-F,20.0,20.0,0.0,,,60.0,0,0,0,0,0,0,0,0,91,2026-02-04 17:17:47.137870
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,92,2026-02-04 17:17:47.719984
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:17:47.719984
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:17:47.719984
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:17:47.719984
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,92,2026-02-04 17:17:47.719984
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,92,2026-02-04 17:17:47.719984
ELEC-F,20.0,20.0,0.0,,,60.0,0,0,0,0,0,0,0,0,92,2026-02-04 17:17:47.719984
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,93,2026-02-04 17:17:48.763730
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:17:48.763730
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:17:48.763730
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:17:48.763730
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,93,2026-02-04 17:17:48.763730
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,93,2026-02-04 17:17:48.763730
ELEC-F,20.0,20.0,0.0,,,60.0,0,0,0,0,0,0,0,0,93,2026-02-04 17:17:48.763730
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,94,2026-02-04 17:17:49.816035
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:17:49.816035
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:17:49.816035
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:17:49.816035
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,94,2026-02-04 17:17:49.816035
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,94,2026-02-04 17:17:49.816035
ELEC-F,20.0,20.0,0.0,,,60.0,0,0,0,0,0,0,0,0,94,2026-02-04 17:17:49.816035
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,95,2026-02-04 17:17:50.855189
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:17:50.855189
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:17:50.855189
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:17:50.855189
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,95,2026-02-04 17:17:50.855189
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,95,2026-02-04 17:17:50.855189
ELEC-F,20.0,20.0,0.0,,,60.0,0,0,0,0,0,0,0,0,95,2026-02-04 17:17:50.855189
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,96,2026-02-04 17:17:51.892538
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:17:51.892538
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:17:51.892538
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:17:51.892538
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,96,2026-02-04 17:17:51.892538
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,96,2026-02-04 17:17:51.892538
ELEC-F,20.0,20.0,0.0,,,60.0,0,0,0,0,0,0,0,0,96,2026-02-04 17:17:51.892538
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,97,2026-02-04 17:17:52.938284
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:17:52.938284
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:17:52.938284
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:17:52.938284
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,97,2026-02-04 17:17:52.938284
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,97,2026-02-04 17:17:52.938284
ELEC-F,20.0,20.0,0.0,,,60.0,0,0,0,0,0,0,0,0,97,2026-02-04 17:17:52.938284
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,98,2026-02-04 17:17:53.978853
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:17:53.978853
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:17:53.978853
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,98,2026-02-04 17:17:53.978853
