ticker,last_price,bid_price,ask_price,SELL_ANON,SELL_DUBL-T1,BUY_CITY-D,BUY_CITY-T1,BUY_CITY-P,SELL_CITY-T1,BUY_ANON,BUY_UOTB-D,SELL_CITY-P,SELL_CITY-T2,SELL_LAVL-D,BUY_CHUL-P,SELL_CITY-D,SELL_UOTB-D,BUY_DUBL-T1,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 10:00:55.945463
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 10:00:55.945463
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 10:00:56.998351
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 10:00:56.998351
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 10:00:56.998351
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 10:00:56.998351
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 10:00:56.998351
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 10:00:56.998351
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 10:00:56.998351
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 10:00:58.090897,16.0,5.0,11.0,,FACTORY TENDER REPORT,There is increased speculation of small sized factory tenders to BUY electricity from the local market.
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 10:00:58.090897,,,,,,
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 10:00:58.090897,,,,,,
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 10:00:58.090897,,,,,,
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 10:00:58.090897,,,,,,
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 10:00:58.090897,,,,,,
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 10:00:58.090897,,,,,,
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 10:00:59.142425
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 10:00:59.142425
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 10:00:59.142425
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 10:00:59.142425
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 10:00:59.142425
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 10:00:59.142425
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 10:00:59.142425
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 10:00:59.966121
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 10:00:59.966121
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 10:00:59.966121
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 10:00:59.966121
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 10:00:59.966121
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 10:00:59.966121
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 10:00:59.966121
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 10:01:01.215960
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 10:01:01.215960
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 10:01:01.215960
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 10:01:01.215960
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 10:01:01.215960
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 10:01:01.215960
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 10:01:01.215960
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 10:01:01.883207
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 10:01:01.883207
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 10:01:01.883207
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 10:01:01.883207
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 10:01:01.883207
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 10:01:01.883207
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 10:01:01.883207
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 10:01:02.964123
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 10:01:02.964123
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 10:01:02.964123
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 10:01:02.964123
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 10:01:02.964123
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 10:01:02.964123
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 10:01:02.964123
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 10:01:04.048714
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 10:01:04.048714
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 10:01:04.048714
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 10:01:04.048714
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 10:01:04.048714
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 10:01:04.048714
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 10:01:04.048714
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 10:01:05.131716
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 10:01:05.131716
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 10:01:05.131716
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 10:01:05.131716
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 10:01:05.131716
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 10:01:05.131716
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 10:01:05.131716
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 10:01:06.189107
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 10:01:06.189107
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 10:01:06.189107
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 10:01:06.189107
ELEC-day5,0.0,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 10:01:06.189107
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 10:01:06.189107
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 10:01:06.189107
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 10:01:07.305067
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 10:01:07.305067
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 10:01:07.305067
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 10:01:07.305067
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 10:01:07.305067
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 10:01:07.305067
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 10:01:07.305067
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 10:01:07.905279
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 10:01:07.905279
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 10:01:07.905279
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 10:01:07.905279
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 10:01:07.905279
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 10:01:07.905279
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 10:01:07.905279
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 10:01:08.949338
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 10:01:08.949338
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 10:01:08.949338
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 10:01:08.949338
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 10:01:08.949338
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 10:01:08.949338
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 10:01:08.949338
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 10:01:10.005165
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 10:01:10.005165
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 10:01:10.005165
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 10:01:10.005165
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 10:01:10.005165
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 10:01:10.005165
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 10:01:10.005165
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 10:01:11.049425
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 10:01:11.049425
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 10:01:11.049425
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 10:01:11.049425
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 10:01:11.049425
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 10:01:11.049425
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 10:01:11.049425
NG,2.09,2.07,2.11,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 10:01:12.103440
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 10:01:12.103440
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 10:01:12.103440
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 10:01:12.103440
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 10:01:12.103440
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 10:01:12.103440
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 10:01:12.103440
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 10:01:13.155780
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 10:01:13.155780
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 10:01:13.155780
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 10:01:13.155780
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 10:01:13.155780
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 10:01:13.155780
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 10:01:13.155780
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 10:01:14.200915
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 10:01:14.200915
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 10:01:14.200915
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 10:01:14.200915
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 10:01:14.200915
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 10:01:14.200915
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 10:01:14.200915
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 10:01:15.244796
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 10:01:15.244796
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 10:01:15.244796
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 10:01:15.244796
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 10:01:15.244796
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 10:01:15.244796
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 10:01:15.244796
NG,2.09,2.07,2.11,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 10:01:16.356480
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 10:01:16.356480
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 10:01:16.356480
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 10:01:16.356480
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 10:01:16.356480
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 10:01:16.356480
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 10:01:16.356480
NG,2.09,2.07,2.11,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 10:01:16.910901
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 10:01:16.910901
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 10:01:16.910901
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 10:01:16.910901
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 10:01:16.910901
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 10:01:16.910901
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 10:01:16.910901
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 10:01:18.023043
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 10:01:18.023043
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 10:01:18.023043
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 10:01:18.023043
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 10:01:18.023043
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 10:01:18.023043
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 10:01:18.023043
NG,2.09,2.07,2.11,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 10:01:19.061431
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 10:01:19.061431
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 10:01:19.061431
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 10:01:19.061431
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 10:01:19.061431
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 10:01:19.061431
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 10:01:19.061431
NG,2.09,2.07,2.11,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 10:01:20.112825
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 10:01:20.112825
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 10:01:20.112825
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 10:01:20.112825
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 10:01:20.112825
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 10:01:20.112825
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 10:01:20.112825
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 10:01:21.158262
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 10:01:21.158262
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 10:01:21.158262
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 10:01:21.158262
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 10:01:21.158262
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 10:01:21.158262
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 10:01:21.158262
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 10:01:22.201638
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 10:01:22.201638
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 10:01:22.201638
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 10:01:22.201638
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 10:01:22.201638
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 10:01:22.201638
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 10:01:22.201638
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 10:01:23.241254
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 10:01:23.241254
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 10:01:23.241254
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 10:01:23.241254
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 10:01:23.241254
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 10:01:23.241254
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 10:01:23.241254
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 10:01:24.280614
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 10:01:24.280614
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 10:01:24.280614
ELEC-day4,18.72,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 10:01:24.280614
ELEC-day5,19.57,19.57,19.58,288.0,288.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 10:01:24.280614
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 10:01:24.280614
ELEC-F,0.0,100.0,0.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 10:01:24.280614
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 10:01:25.319107
ELEC-day2,19.15,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 10:01:25.319107
