ticker,last_price,bid_price,ask_price,SELL_CITY-T2,SELL_ANON,BUY_CITY-D,BUY_CITY-T1,SELL_CITY-D,BUY_CITY-P,SELL_CITY-T1,BUY_ANON,SELL_CITY-P,tick,timestamp
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,66,2026-02-03 00:12:07.004107
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-03 00:12:07.004107
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-03 00:12:07.004107
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,67,2026-02-03 00:12:08.036018
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:12:08.036018
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:12:08.036018
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:12:08.036018
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,67,2026-02-03 00:12:08.036018
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:12:08.036018
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:12:08.036018
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,68,2026-02-03 00:12:09.069131
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:12:09.069131
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:12:09.069131
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:12:09.069131
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,68,2026-02-03 00:12:09.069131
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:12:09.069131
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:12:09.069131
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.097901
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.097901
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.097901
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.097901
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.097901
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.097901
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.097901
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.132851
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.132851
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.132851
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.132851
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.132851
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.132851
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.132851
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.157722
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.157722
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.157722
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.157722
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.157722
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.157722
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.157722
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.183514
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.183514
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.183514
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.183514
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.183514
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.183514
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.183514
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.208395
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.208395
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.208395
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.208395
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.208395
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.208395
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.208395
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.237998
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.237998
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.237998
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.237998
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.237998
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.237998
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.237998
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.266374
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.266374
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.266374
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.266374
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.266374
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.266374
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.266374
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.302157
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.302157
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.302157
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.302157
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.302157
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.302157
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.302157
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.336229
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.336229
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.336229
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.336229
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.336229
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.336229
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.336229
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.372431
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.372431
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.372431
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.372431
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.372431
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.372431
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.372431
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.454410
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.454410
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.454410
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.454410
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.454410
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.454410
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.454410
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.045978
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.045978
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.045978
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.045978
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.045978
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.045978
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.045978
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.082046
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.082046
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.082046
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.082046
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.082046
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.082046
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.082046
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.115138
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.115138
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.115138
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.115138
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.115138
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.115138
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.115138
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.145415
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.145415
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.145415
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.145415
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.145415
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.145415
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.145415
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.175320
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.175320
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.175320
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.175320
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.175320
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.175320
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.175320
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.208305
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.208305
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.208305
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.208305
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.208305
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.208305
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.208305
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.236470
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.236470
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.236470
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.236470
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.236470
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.236470
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.236470
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.276213
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.276213
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.276213
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.276213
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.276213
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.276213
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.276213
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.316835
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.316835
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.316835
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.316835
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.316835
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.316835
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.316835
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.350885
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.350885
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.350885
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.350885
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.350885
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.350885
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.350885
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.502737
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.502737
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.502737
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.502737
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.502737
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.502737
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.502737
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.028455
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.028455
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.028455
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.028455
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.028455
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.028455
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.028455
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.168353
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.168353
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.168353
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.168353
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.168353
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.168353
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.168353
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.213196
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.213196
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.213196
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.213196
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.213196
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.213196
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.213196
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.259285
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.259285
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.259285
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.259285
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.259285
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.259285
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.259285
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.296747
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.296747
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.296747
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.296747
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.296747
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.296747
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.296747
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.332093
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.332093
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.332093
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.332093
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.332093
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.332093
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.332093
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.368005
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.368005
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.368005
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.368005
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.368005
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.368005
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.368005
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.406358
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.406358
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.406358
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.406358
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.406358
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.406358
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.406358
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.444724
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.444724
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.444724
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.444724
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.444724
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.444724
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.444724
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.535327
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.535327
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.535327
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.535327
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.535327
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.535327
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.535327
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.073383
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.073383
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.073383
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.073383
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.073383
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.073383
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.073383
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.213287
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.213287
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.213287
