ticker,last_price,bid_price,ask_price,SELL_CITY-T2,SELL_ANON,SELL_DUBL-T1,BUY_CITY-D,SELL_LAVL-D,BUY_CITY-T1,BUY_CHUL-P,SELL_CITY-D,BUY_DUBL-T1,BUY_CITY-P,SELL_CITY-T1,BUY_ANON,SELL_CITY-P,tick,timestamp
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:26:40.396027
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:26:40.396027
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:26:40.396027
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:26:41.429045
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:26:41.429045
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:26:41.429045
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:26:41.429045
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:26:41.429045
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:26:41.429045
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:26:41.429045
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:26:42.475324
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:26:42.475324
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:26:42.475324
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:26:42.475324
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:26:42.475324
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:26:42.475324
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:26:42.475324
NG,1.98,1.96,2.0,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:26:43.526211
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:26:43.526211
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:26:43.526211
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:26:43.526211
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:26:43.526211
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:26:43.526211
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:26:43.526211
NG,1.98,1.96,2.0,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:26:44.562755
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:26:44.562755
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:26:44.562755
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:26:44.562755
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:26:44.562755
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:26:44.562755
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:26:44.562755
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:26:45.597961
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:26:45.597961
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:26:45.597961
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:26:45.597961
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:26:45.597961
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:26:45.597961
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:26:45.597961
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:26:46.693061
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:26:46.693061
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:26:46.693061
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:26:46.693061
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:26:46.693061
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:26:46.693061
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:26:46.693061
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:26:47.265441
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:26:47.265441
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:26:47.265441
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:26:47.265441
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:26:47.265441
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:26:47.265441
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:26:47.265441
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:26:48.297538
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:26:48.297538
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:26:48.297538
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:26:48.297538
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:26:48.297538
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:26:48.297538
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:26:48.297538
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:26:49.329639
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:26:49.329639
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:26:49.329639
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:26:49.329639
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:26:49.329639
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:26:49.329639
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:26:49.329639
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:26:50.366096
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:26:50.366096
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:26:50.366096
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:26:50.366096
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:26:50.366096
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:26:50.366096
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:26:50.366096
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:26:51.402337
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:26:51.402337
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:26:51.402337
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:26:51.402337
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:26:51.402337
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:26:51.402337
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:26:51.402337
NG,1.95,1.93,1.97,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:26:52.439050
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:26:52.439050
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:26:52.439050
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:26:52.439050
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:26:52.439050
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:26:52.439050
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:26:52.439050
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-03 09:26:53.479850
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-03 09:26:53.479850
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-03 09:26:53.479850
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-03 09:26:53.479850
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-03 09:26:53.479850
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-03 09:26:53.479850
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-03 09:26:53.479850
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-03 09:26:54.516833
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-03 09:26:54.516833
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-03 09:26:54.516833
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-03 09:26:54.516833
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-03 09:26:54.516833
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-03 09:26:54.516833
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-03 09:26:54.516833
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-03 09:26:55.560043
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-03 09:26:55.560043
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-03 09:26:55.560043
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-03 09:26:55.560043
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-03 09:26:55.560043
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-03 09:26:55.560043
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-03 09:26:55.560043
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-03 09:26:56.600057
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-03 09:26:56.600057
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-03 09:26:56.600057
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-03 09:26:56.600057
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-03 09:26:56.600057
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-03 09:26:56.600057
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-03 09:26:56.600057
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-03 09:26:57.646905
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-03 09:26:57.646905
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-03 09:26:57.646905
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-03 09:26:57.646905
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-03 09:26:57.646905
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-03 09:26:57.646905
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-03 09:26:57.646905
NG,1.95,1.93,1.97,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-03 09:26:58.740811
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-03 09:26:58.740811
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-03 09:26:58.740811
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-03 09:26:58.740811
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-03 09:26:58.740811
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-03 09:26:58.740811
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-03 09:26:58.740811
NG,1.95,1.93,1.97,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-03 09:26:59.321183
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-03 09:26:59.321183
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-03 09:26:59.321183
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-03 09:26:59.321183
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-03 09:26:59.321183
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-03 09:26:59.321183
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-03 09:26:59.321183
NG,1.95,1.93,1.97,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-03 09:27:00.358507
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-03 09:27:00.358507
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-03 09:27:00.358507
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-03 09:27:00.358507
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-03 09:27:00.358507
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-03 09:27:00.358507
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-03 09:27:00.358507
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-03 09:27:01.400707
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-03 09:27:01.400707
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-03 09:27:01.400707
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-03 09:27:01.400707
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-03 09:27:01.400707
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-03 09:27:01.400707
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-03 09:27:01.400707
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-03 09:27:02.440799
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-03 09:27:02.440799
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-03 09:27:02.440799
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-03 09:27:02.440799
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-03 09:27:02.440799
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-03 09:27:02.440799
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-03 09:27:02.440799
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-03 09:27:03.483126
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-03 09:27:03.483126
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-03 09:27:03.483126
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-03 09:27:03.483126
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-03 09:27:03.483126
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-03 09:27:03.483126
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-03 09:27:03.483126
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-03 09:27:04.548579
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-03 09:27:04.548579
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-03 09:27:04.548579
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-03 09:27:04.548579
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-03 09:27:04.548579
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-03 09:27:04.548579
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-03 09:27:04.548579
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-03 09:27:05.594054
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-03 09:27:05.594054
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-03 09:27:05.594054
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-03 09:27:05.594054
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-03 09:27:05.594054
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-03 09:27:05.594054
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-03 09:27:05.594054
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-03 09:27:06.647574
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-03 09:27:06.647574
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-03 09:27:06.647574
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-03 09:27:06.647574
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-03 09:27:06.647574
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-03 09:27:06.647574
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-03 09:27:06.647574
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-03 09:27:07.687671
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-03 09:27:07.687671
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-03 09:27:07.687671
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-03 09:27:07.687671
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-03 09:27:07.687671
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-03 09:27:07.687671
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-03 09:27:07.687671
NG,1.97,1.95,1.99,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-03 09:27:08.731177
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-03 09:27:08.731177
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-03 09:27:08.731177
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-03 09:27:08.731177
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-03 09:27:08.731177
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-03 09:27:08.731177
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-03 09:27:08.731177
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-03 09:27:09.829660
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-03 09:27:09.829660
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-03 09:27:09.829660
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-03 09:27:09.829660
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-03 09:27:09.829660
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-03 09:27:09.829660
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-03 09:27:09.829660
NG,1.96,1.94,1.98,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-03 09:27:10.414797
