ticker,last_price,bid_price,ask_price,SELL_UOTB-T1,SELL_ANON,BUY_ANON,SELL_UOTB-P,BUY_UOTB-D,SELL_BABS-P,SELL_UOTB-D,BUY_UOTB-P,tick,timestamp
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:44:30.657537
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,84,2026-02-04 16:44:31.696262
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:44:31.696262
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:44:31.696262
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:44:31.696262
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,84,2026-02-04 16:44:31.696262
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:44:31.696262
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:44:31.696262
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,85,2026-02-04 16:44:32.726486
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:44:32.726486
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:44:32.726486
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:44:32.726486
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,85,2026-02-04 16:44:32.726486
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:44:32.726486
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:44:32.726486
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,86,2026-02-04 16:44:33.823600
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:44:33.823600
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:44:33.823600
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:44:33.823600
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,86,2026-02-04 16:44:33.823600
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:44:33.823600
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:44:33.823600
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,87,2026-02-04 16:44:34.358519
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:44:34.358519
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:44:34.358519
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:44:34.358519
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,87,2026-02-04 16:44:34.358519
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:44:34.358519
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:44:34.358519
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,88,2026-02-04 16:44:35.484222
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:44:35.484222
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:44:35.484222
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:44:35.484222
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,88,2026-02-04 16:44:35.484222
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:44:35.484222
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:44:35.484222
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,89,2026-02-04 16:44:36.510681
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:44:36.510681
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:44:36.510681
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:44:36.510681
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,89,2026-02-04 16:44:36.510681
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:44:36.510681
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:44:36.510681
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,90,2026-02-04 16:44:37.536125,25.0,5.0,89.0,,SUNLIGHT Forecast for DAY 6,The weather forecasts call for between 5 and 7 hours of sunlight tomorrow.
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:44:37.536125,,,,,,
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:44:37.536125,,,,,,
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:44:37.536125,,,,,,
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,90,2026-02-04 16:44:37.536125,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:44:37.536125,,,,,,
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:44:37.536125,,,,,,
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,91,2026-02-04 16:44:38.569753
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:44:38.569753
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:44:38.569753
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:44:38.569753
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,91,2026-02-04 16:44:38.569753
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:44:38.569753
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:44:38.569753
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,92,2026-02-04 16:44:39.603314
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:44:39.603314
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:44:39.603314
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:44:39.603314
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,92,2026-02-04 16:44:39.603314
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:44:39.603314
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:44:39.603314
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,93,2026-02-04 16:44:40.642854
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:44:40.642854
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:44:40.642854
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:44:40.642854
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,93,2026-02-04 16:44:40.642854
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:44:40.642854
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:44:40.642854
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,94,2026-02-04 16:44:41.693101
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:44:41.693101
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:44:41.693101
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:44:41.693101
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,94,2026-02-04 16:44:41.693101
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:44:41.693101
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:44:41.693101
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,95,2026-02-04 16:44:42.729854
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:44:42.729854
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:44:42.729854
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:44:42.729854
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,95,2026-02-04 16:44:42.729854
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:44:42.729854
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:44:42.729854
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,96,2026-02-04 16:44:43.769318
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:44:43.769318
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:44:43.769318
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:44:43.769318
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,96,2026-02-04 16:44:43.769318
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:44:43.769318
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:44:43.769318
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,97,2026-02-04 16:44:44.918194
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:44:44.918194
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:44:44.918194
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:44:44.918194
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,97,2026-02-04 16:44:44.918194
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:44:44.918194
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:44:44.918194
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,98,2026-02-04 16:44:45.489616
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:44:45.489616
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:44:45.489616
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:44:45.489616
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,98,2026-02-04 16:44:45.489616
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:44:45.489616
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:44:45.489616
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,99,2026-02-04 16:44:46.533961
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:44:46.533961
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:44:46.533961
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:44:46.533961
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,99,2026-02-04 16:44:46.533961
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:44:46.533961
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:44:46.533961
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,100,2026-02-04 16:44:47.571108
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:44:47.571108
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:44:47.571108
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:44:47.571108
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,100,2026-02-04 16:44:47.571108
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:44:47.571108
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:44:47.571108
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,101,2026-02-04 16:44:48.631358
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:44:48.631358
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:44:48.631358
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:44:48.631358
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,101,2026-02-04 16:44:48.631358
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:44:48.631358
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:44:48.631358
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,102,2026-02-04 16:44:49.678771
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:44:49.678771
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:44:49.678771
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:44:49.678771
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,102,2026-02-04 16:44:49.678771
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:44:49.678771
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:44:49.678771
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,103,2026-02-04 16:44:50.721576
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:44:50.721576
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:44:50.721576
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:44:50.721576
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,103,2026-02-04 16:44:50.721576
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:44:50.721576
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:44:50.721576
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,104,2026-02-04 16:44:51.762213
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:44:51.762213
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:44:51.762213
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:44:51.762213
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,104,2026-02-04 16:44:51.762213
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:44:51.762213
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:44:51.762213
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,105,2026-02-04 16:44:52.804597
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:44:52.804597
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:44:52.804597
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:44:52.804597
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,105,2026-02-04 16:44:52.804597
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:44:52.804597
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:44:52.804597
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,106,2026-02-04 16:44:53.927807
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:44:53.927807
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:44:53.927807
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:44:53.927807
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,106,2026-02-04 16:44:53.927807
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:44:53.927807
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,106,2026-02-04 16:44:53.927807
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,107,2026-02-04 16:44:54.468877
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:44:54.468877
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:44:54.468877
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:44:54.468877
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,107,2026-02-04 16:44:54.468877
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:44:54.468877
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,107,2026-02-04 16:44:54.468877
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,108,2026-02-04 16:44:55.578879
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:44:55.578879
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:44:55.578879
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:44:55.578879
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,108,2026-02-04 16:44:55.578879
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:44:55.578879
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,108,2026-02-04 16:44:55.578879
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,109,2026-02-04 16:44:56.628653
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:44:56.628653
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:44:56.628653
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:44:56.628653
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,109,2026-02-04 16:44:56.628653
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:44:56.628653
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,109,2026-02-04 16:44:56.628653
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,110,2026-02-04 16:44:57.668477
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:44:57.668477
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:44:57.668477
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:44:57.668477
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,110,2026-02-04 16:44:57.668477
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:44:57.668477
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,110,2026-02-04 16:44:57.668477
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,111,2026-02-04 16:44:58.742005
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:44:58.742005
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:44:58.742005
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:44:58.742005
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,111,2026-02-04 16:44:58.742005
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:44:58.742005
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,111,2026-02-04 16:44:58.742005
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,112,2026-02-04 16:44:59.813864
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:44:59.813864
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:44:59.813864
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:44:59.813864
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,112,2026-02-04 16:44:59.813864
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:44:59.813864
ELEC-F,25.0,0.0,0.0,,,0,0,0,0,0,0,112,2026-02-04 16:44:59.813864
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,113,2026-02-04 16:45:00.849902
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:45:00.849902
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:45:00.849902
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:45:00.849902
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,113,2026-02-04 16:45:00.849902
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:45:00.849902
ELEC-F,25.0,0.0,0.0,,,0,0,0,0,0,0,113,2026-02-04 16:45:00.849902
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,114,2026-02-04 16:45:01.965901
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:45:01.965901
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:45:01.965901
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:45:01.965901
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,114,2026-02-04 16:45:01.965901
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:45:01.965901
ELEC-F,25.0,0.0,0.0,,,0,0,0,0,0,0,114,2026-02-04 16:45:01.965901
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,115,2026-02-04 16:45:02.576140
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:45:02.576140
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:45:02.576140
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:45:02.576140
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,115,2026-02-04 16:45:02.576140
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:45:02.576140
ELEC-F,25.0,0.0,0.0,,,0,0,0,0,0,0,115,2026-02-04 16:45:02.576140
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,116,2026-02-04 16:45:03.613538
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:45:03.613538
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:45:03.613538
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:45:03.613538
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,116,2026-02-04 16:45:03.613538
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:45:03.613538
ELEC-F,25.0,0.0,0.0,,,0,0,0,0,0,0,116,2026-02-04 16:45:03.613538
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,117,2026-02-04 16:45:04.641240
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:45:04.641240
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:45:04.641240
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:45:04.641240
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,117,2026-02-04 16:45:04.641240
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:45:04.641240
ELEC-F,25.0,0.0,0.0,,,0,0,0,0,0,0,117,2026-02-04 16:45:04.641240
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,118,2026-02-04 16:45:05.677596
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:45:05.677596
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:45:05.677596
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:45:05.677596
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,118,2026-02-04 16:45:05.677596
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:45:05.677596
ELEC-F,25.0,0.0,0.0,,,0,0,0,0,0,0,118,2026-02-04 16:45:05.677596
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,119,2026-02-04 16:45:06.705618
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:45:06.705618
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:45:06.705618
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:45:06.705618
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,119,2026-02-04 16:45:06.705618
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:45:06.705618
ELEC-F,25.0,0.0,0.0,,,0,0,0,0,0,0,119,2026-02-04 16:45:06.705618
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,120,2026-02-04 16:45:07.738161
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:45:07.738161
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:45:07.738161
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:45:07.738161
ELEC-day5,19.6,19.59,19.6,288.0,288.0,0,0,0,0,0,0,120,2026-02-04 16:45:07.738161
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,120,2026-02-04 16:45:07.738161
