ticker,last_price,bid_price,ask_price,BUY_LUIS-1,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_GIOT-3,SELL_WRSW-3,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,SELL_GIOT-3,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SPNG,25.85,25.85,26.05,1814900.0,4500.0,1681400.0,2500.0,2088.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 06:41:22.174842
SMMR,25.2,25.2,25.27,2157800.0,,2000800.0,,4028.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 06:41:22.174842
ATMN,23.87,23.83,23.87,2055200.0,2250.0,1768000.0,,1509.0,,1509.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 06:41:22.174842
WNTR,24.37,24.37,24.62,1858400.0,,1738300.0,10000.0,2820.0,,4146.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 06:41:22.174842
SPNG,26.05,26.21,26.36,1578100.0,6750.0,2500.0,2250.0,1705200.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 06:41:23.222331
SMMR,25.17,25.17,25.21,2294600.0,,,,1937700.0,4028.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 06:41:23.222331
ATMN,23.83,23.4,23.59,2264600.0,,,9000.0,1391900.0,3018.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 06:41:23.222331
WNTR,24.62,24.37,24.55,1748700.0,,2000.0,,1524000.0,6606.0,10000.0,4146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 06:41:23.222331
SPNG,26.21,25.9,26.09,3646.0,1365300.0,9000.0,1597700.0,4500.0,2088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 06:41:24.266664
SMMR,25.37,25.24,25.37,2690.0,2034700.0,,2251600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 06:41:24.266664
ATMN,23.84,23.4,23.72,,2139600.0,2250.0,1412100.0,11250.0,3018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 06:41:24.266664
WNTR,24.55,24.38,24.54,4146.0,1841300.0,,1631700.0,,6606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 06:41:24.266664
SPNG,26.37,25.85,26.37,1691600.0,6750.0,1704600.0,2088.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 06:41:25.329709
SMMR,25.39,25.24,25.32,2034700.0,,2266500.0,,,2690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 06:41:25.329709
ATMN,23.51,23.4,23.48,2033500.0,4500.0,1386700.0,1509.0,13500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 06:41:25.329709
WNTR,24.55,24.38,24.42,1848300.0,,1628500.0,6606.0,,4146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 06:41:25.329709
SPNG,25.85,26.04,26.19,1658000.0,6750.0,1701200.0,2088.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 06:41:26.375033
SMMR,25.4,25.24,25.3,2019400.0,,2243700.0,,,2690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 06:41:26.375033
ATMN,23.72,23.4,23.72,1911100.0,6750.0,1412100.0,1509.0,13500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 06:41:26.375033
WNTR,24.51,24.51,24.54,1628800.0,,1720500.0,4713.0,,7712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 06:41:26.375033
SPNG,26.19,26.19,26.37,1394000.0,3646.0,9000.0,1684500.0,2088.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 06:41:27.415283
SMMR,25.3,25.24,25.26,2136500.0,1345.0,,2227200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 06:41:27.415283
ATMN,23.8,23.8,23.85,1920300.0,,6750.0,1393100.0,1509.0,13500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 06:41:27.415283
WNTR,24.54,24.51,24.54,1517800.0,7712.0,,1715700.0,4713.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 06:41:27.415283
SPNG,26.19,26.19,26.28,1301700.0,3646.0,11250.0,1625200.0,2088.0,4500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 06:41:28.505741
SMMR,25.26,25.28,25.3,1944600.0,5509.0,,2030300.0,4164.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 06:41:28.505741
ATMN,23.38,23.63,23.66,2147500.0,,2250.0,968500.0,5493.0,15750.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 06:41:28.505741
WNTR,24.57,24.43,24.57,1615700.0,5929.0,,1592200.0,4713.0,,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 06:41:28.505741
SPNG,26.04,26.06,26.21,1823.0,1389400.0,11250.0,1434800.0,10000.0,6750.0,2088.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 06:41:29.586855
SMMR,25.32,25.24,25.32,1345.0,2145500.0,,2225600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 06:41:29.586855
ATMN,23.66,23.77,23.85,,2247100.0,,1042800.0,10000.0,18000.0,1509.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 06:41:29.586855
WNTR,24.48,24.38,24.41,5929.0,1616800.0,,1423200.0,10000.0,,9135.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 06:41:29.586855
SPNG,26.04,26.06,26.1,3646.0,1105800.0,13500.0,100.0,3911.0,1271300.0,10000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 06:41:30.155312
SMMR,25.17,25.17,25.32,1345.0,2134600.0,,,,2124400.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 06:41:30.155312
ATMN,23.77,23.38,23.46,,2241300.0,,,1509.0,1034500.0,10000.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 06:41:30.155312
WNTR,24.48,24.38,24.41,5929.0,1601900.0,,2500.0,9135.0,1437000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 06:41:30.155312
SPNG,25.86,25.86,26.1,1587200.0,9000.0,5734.0,10000.0,1172100.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 06:41:31.196861
SMMR,25.18,25.17,25.18,2008500.0,,4164.0,10000.0,1920900.0,,1345.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 06:41:31.196861
ATMN,23.88,23.38,23.88,1997800.0,,,,2072800.0,2250.0,1992.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 06:41:31.196861
WNTR,24.38,24.38,24.51,1601900.0,,9135.0,,1528600.0,,5929.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 06:41:31.196861
SPNG,25.86,25.94,26.1,1440300.0,11250.0,100.0,5734.0,10000.0,11250.0,1069400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 06:41:32.229040
SMMR,25.38,25.17,25.27,2008500.0,,10000.0,,,,2205800.0,1345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 06:41:32.229040
ATMN,23.41,23.55,23.88,1903700.0,,2500.0,,10000.0,4500.0,1855600.0,3984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 06:41:32.229040
WNTR,24.46,24.46,24.51,1407900.0,,10000.0,6924.0,5000.0,,1546500.0,9085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 06:41:32.229040
SPNG,26.21,25.94,26.21,1318300.0,2500.0,13500.0,1434800.0,9000.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 06:41:33.273314
SMMR,25.21,25.17,25.21,2008500.0,10000.0,,2224500.0,,,1345.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 06:41:33.273314
ATMN,23.72,23.85,23.88,1811300.0,10000.0,2250.0,2038700.0,,,3984.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 06:41:33.273314
WNTR,24.47,24.46,24.47,1407900.0,10000.0,,1523000.0,,6924.0,9085.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 06:41:33.273314
SPNG,26.28,25.94,26.21,1234100.0,10000.0,15750.0,100.0,1433300.0,2088.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 06:41:34.310061
SMMR,25.25,25.2,25.25,2246300.0,,,,2029500.0,4164.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 06:41:34.310061
ATMN,23.88,23.87,23.88,1912400.0,,2250.0,10000.0,1948000.0,1728.0,,3720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 06:41:34.310061
WNTR,24.46,24.46,24.47,1413600.0,10000.0,,5000.0,1523000.0,6924.0,,9085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 06:41:34.310061
SPNG,25.94,25.87,25.92,18000.0,1220700.0,1484800.0,2088.0,6750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 06:41:35.338856
SMMR,25.2,25.2,25.31,,2129200.0,2029400.0,4164.0,,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 06:41:35.338856
ATMN,23.37,23.31,23.34,,2243100.0,1796800.0,3456.0,,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 06:41:35.338856
WNTR,24.44,24.44,24.47,,1413400.0,1505200.0,9383.0,,,,12177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 06:41:35.338856
SPNG,26.14,26.35,26.36,1630200.0,9000.0,9000.0,1405400.0,2088.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 06:41:36.373238
SMMR,25.15,25.15,25.31,2297300.0,,,1924100.0,4164.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 06:41:36.373238
ATMN,23.37,23.32,23.34,1990100.0,2250.0,2250.0,1695500.0,3456.0,10000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 06:41:36.373238
WNTR,24.6,24.57,24.6,1288700.0,,,1810200.0,2820.0,,10000.0,12177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 06:41:36.373238
SPNG,26.09,25.86,26.09,1542800.0,11250.0,1270200.0,11250.0,10000.0,2088.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 06:41:37.406054
SMMR,25.23,25.23,25.31,2060000.0,,2024000.0,,10000.0,2082.0,1635.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 06:41:37.406054
ATMN,23.64,23.34,23.35,1999400.0,2250.0,1822000.0,4500.0,,1728.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 06:41:37.406054
WNTR,24.69,24.57,24.69,1304400.0,,1902700.0,,,1260.0,12177.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 06:41:37.406054
SPNG,26.13,25.86,26.03,1429100.0,13500.0,1260400.0,13500.0,2088.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 06:41:38.444504
SMMR,25.25,25.25,25.3,2061600.0,,2130200.0,,2082.0,2000.0,1635.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 06:41:38.444504
ATMN,23.34,23.34,23.35,2013500.0,4500.0,1628100.0,4500.0,6690.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 06:41:38.444504
WNTR,24.57,24.5,24.57,1392800.0,,1798200.0,,1260.0,3000.0,9842.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 06:41:38.444504
SPNG,25.84,25.9,25.94,1991.0,1530600.0,9000.0,6070.0,11250.0,1159100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 06:41:39.492027
SMMR,25.3,25.3,25.31,1635.0,2046600.0,,2082.0,,2137100.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 06:41:39.492027
ATMN,23.33,23.33,23.77,,2001500.0,4500.0,6690.0,4500.0,1600400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 06:41:39.492027
WNTR,24.6,24.55,24.57,7507.0,1475800.0,,5606.0,,1603100.0,2000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 06:41:39.492027
SPNG,25.84,25.9,25.94,1991.0,1913900.0,6070.0,13500.0,1073600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 06:41:40.604679
SMMR,25.23,25.19,25.21,,2127000.0,6138.0,,1917900.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 06:41:40.604679
ATMN,23.33,23.58,23.77,,2039400.0,4209.0,4500.0,1698800.0,,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 06:41:40.604679
WNTR,24.73,24.39,24.5,7507.0,1494800.0,1260.0,,1796400.0,2000.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 06:41:40.604679
SPNG,25.83,25.83,26.41,1910600.0,2250.0,1762100.0,2250.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 06:41:41.664956
SMMR,25.27,25.19,25.24,2222000.0,,1841200.0,,6138.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 06:41:41.664956
ATMN,23.92,23.59,23.9,1880600.0,6750.0,2043500.0,,1728.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 06:41:41.664956
WNTR,24.73,24.46,24.49,1261500.0,,1714800.0,,3087.0,2000.0,11161.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 06:41:41.664956
SPNG,25.83,25.83,26.41,1826700.0,2000.0,2250.0,1685500.0,2000.0,2250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 06:41:42.206084
SMMR,25.27,25.19,25.24,2227800.0,,,1946800.0,1000.0,,4110.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 06:41:42.206084
ATMN,23.92,23.59,23.75,1692000.0,3000.0,9000.0,1951100.0,1000.0,,1728.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 06:41:42.206084
WNTR,24.74,24.46,24.6,1366100.0,2000.0,,1898700.0,,,1260.0,9334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 06:41:42.206084
SPNG,26.04,25.84,26.02,4500.0,1849200.0,1699200.0,4500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 06:41:43.256776
SMMR,25.24,25.24,25.31,,2243100.0,2024000.0,,4110.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 06:41:43.256776
ATMN,23.69,23.65,23.69,11250.0,1681900.0,2051800.0,,1728.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 06:41:43.256776
WNTR,24.6,24.49,24.6,,1488900.0,1898700.0,,1260.0,9334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 06:41:43.256776
SPNG,26.5,25.92,26.5,1704500.0,6750.0,1870800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 06:41:44.311621
SMMR,25.4,25.31,25.4,2229500.0,,2212700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 06:41:44.311621
ATMN,23.75,23.81,23.9,1583800.0,13500.0,2135300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 06:41:44.311621
WNTR,24.59,24.49,24.59,2030400.0,,2039700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 06:41:44.311621
SPNG,25.92,25.92,26.34,1704500.0,6750.0,1848100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 06:41:45.367454
SMMR,25.28,25.28,25.41,2203600.0,,2216800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 06:41:45.367454
ATMN,23.81,23.66,23.7,1494100.0,15750.0,2104000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 06:41:45.367454
WNTR,24.72,24.55,24.72,1990400.0,,2002800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 06:41:45.367454
SPNG,26.34,25.83,26.34,1935400.0,2250.0,1848100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 06:41:46.426281
SMMR,25.28,25.28,25.4,2203600.0,,2242600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 06:41:46.426281
ATMN,23.7,23.89,23.92,1356000.0,18000.0,2142600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 06:41:46.426281
WNTR,24.72,24.63,24.69,1978400.0,,2019900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 06:41:46.426281
SPNG,26.34,26.3,26.34,4500.0,1622900.0,232.0,1793500.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 06:41:47.491813
SMMR,25.24,25.24,25.4,,2209500.0,,2242600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 06:41:47.491813
ATMN,23.55,23.55,23.92,4500.0,2011700.0,,2142600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 06:41:47.491813
WNTR,24.69,24.68,24.69,,1964700.0,,2032300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 06:41:47.491813
SPNG,26.34,26.3,26.34,6750.0,1622900.0,116.0,1697500.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 06:41:48.592082
SMMR,25.21,25.16,25.21,,2249900.0,,2247000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 06:41:48.592082
ATMN,23.55,23.61,23.65,9000.0,1800200.0,,1961400.0,,4224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 06:41:48.592082
WNTR,24.63,24.6,24.61,,1778100.0,2228.0,2039200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 06:41:48.592082
SPNG,25.81,25.81,26.34,2003200.0,1868400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 06:41:49.677034
SMMR,25.21,25.22,25.4,2217300.0,2257200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 06:41:49.677034
ATMN,23.72,23.6,23.72,2225100.0,2159200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 06:41:49.677034
WNTR,24.63,24.58,24.61,1986100.0,2052900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 06:41:49.677034
SPNG,26.17,25.94,26.17,2000500.0,1883300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 06:41:50.731472
SMMR,25.41,25.22,25.4,2217300.0,2258100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 06:41:50.731472
ATMN,23.62,23.64,23.89,2220700.0,2143900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 06:41:50.731472
WNTR,24.53,24.57,24.61,1986300.0,2052900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 06:41:50.731472
SPNG,26.17,23.17,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 06:41:51.285855
SMMR,25.41,25.52,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 06:41:51.285855
ATMN,23.6,25.79,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 06:41:51.285855
WNTR,24.72,25.66,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 06:41:51.285855
SPNG,23.61,23.61,24.41,925900.0,818000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 06:41:52.386805
SMMR,25.88,25.72,25.88,1122600.0,907400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 06:41:52.386805
