ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
WNTR,25.78,25.78,25.82,220.0,2041600.0,,2024500.0,220.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-05 20:14:38.219357
SPNG,25.42,25.64,25.68,1960800.0,210.0,24000.0,1088200.0,210.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-05 20:14:39.295120
SMMR,24.55,24.47,24.55,2156200.0,180.0,,2159300.0,180.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-05 20:14:39.295120
ATMN,24.72,24.65,24.72,1300600.0,,,2051300.0,,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-05 20:14:39.295120
WNTR,25.78,25.7,25.73,2114300.0,,,2074900.0,220.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-05 20:14:39.295120
SPNG,25.63,25.25,25.53,1986000.0,220.0,1096800.0,27000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-05 20:14:39.895378
SMMR,24.55,24.47,24.55,2151900.0,180.0,2159300.0,,180.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-05 20:14:39.895378
ATMN,24.73,24.6,24.73,1524600.0,,2035800.0,,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-05 20:14:39.895378
WNTR,25.78,25.7,25.73,2026000.0,230.0,2063000.0,,230.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-05 20:14:39.895378
SPNG,25.18,25.24,25.53,220.0,2017900.0,893500.0,220.0,30000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-05 20:14:40.975769
SMMR,24.58,24.47,24.58,180.0,2183000.0,2278400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-05 20:14:40.975769
ATMN,24.8,24.6,24.8,232.0,1318700.0,2006600.0,,,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-05 20:14:40.975769
WNTR,25.82,25.69,25.82,,2121800.0,2163700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-05 20:14:40.975769
SPNG,25.34,25.34,25.53,2007400.0,231.0,880500.0,231.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-05 20:14:42.026434
SMMR,24.58,24.47,24.53,2183000.0,180.0,2147000.0,180.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-05 20:14:42.026434
ATMN,24.52,24.52,24.79,2206000.0,,1922400.0,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-05 20:14:42.026434
WNTR,25.82,25.69,25.74,2023900.0,230.0,2090500.0,230.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-05 20:14:42.026434
SPNG,25.17,25.17,25.64,2020800.0,237.0,30000.0,1000100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 20:14:43.100854
SMMR,24.58,24.47,24.53,2195700.0,180.0,,2147000.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 20:14:43.100854
ATMN,24.85,24.74,24.85,2068900.0,232.0,2250.0,1952900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 20:14:43.100854
WNTR,25.74,25.67,25.74,2120000.0,,,2090500.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 20:14:43.100854
SPNG,25.17,25.44,25.45,1808200.0,4000.0,231.0,30000.0,675200.0,800.0,231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 20:14:44.164931
SMMR,24.58,24.46,24.58,2287700.0,,,,2284700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 20:14:44.164931
ATMN,24.74,24.74,24.85,2194600.0,,,4500.0,1779400.0,,221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 20:14:44.164931
WNTR,25.66,25.66,25.74,2105100.0,,,,2099400.0,,238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 20:14:44.164931
SPNG,25.65,25.45,25.65,3000.0,1267000.0,12000.0,231.0,1085900.0,800.0,21000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 20:14:45.240904
SMMR,24.46,24.46,24.58,,2170600.0,,180.0,2159200.0,,,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 20:14:45.240904
ATMN,24.87,24.53,24.87,2250.0,2082500.0,,,1978600.0,,,231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 20:14:45.240904
WNTR,25.62,25.62,25.74,,2054400.0,,226.0,2191600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 20:14:45.240904
SPNG,25.43,25.28,25.43,1693600.0,8000.0,793700.0,7200.0,15000.0,220.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 20:14:46.300564
SMMR,24.6,24.44,24.6,2263100.0,,2169800.0,,,180.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 20:14:46.300564
ATMN,24.87,24.53,24.87,1834500.0,,2100100.0,,,,4500.0,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 20:14:46.300564
WNTR,25.74,25.62,25.74,2044000.0,,2099400.0,,,237.0,,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 20:14:46.300564
SPNG,25.29,25.29,25.44,3000.0,1248800.0,14000.0,6400.0,15000.0,1095600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 20:14:47.343772
SMMR,24.6,24.49,24.6,,2144500.0,,,,2152500.0,812.0,180.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 20:14:47.343772
ATMN,24.46,24.46,24.86,,2169300.0,,,4500.0,1936700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 20:14:47.343772
WNTR,25.73,25.73,25.74,,2043400.0,,,,2026600.0,,237.0,237.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 20:14:47.343772
SPNG,25.29,25.29,25.45,1137900.0,18000.0,2000.0,3000.0,1755600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 20:14:47.917520
SMMR,24.47,24.49,24.6,2247000.0,,,,2152500.0,180.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 20:14:47.917520
ATMN,24.46,24.81,24.9,2080100.0,,,,2102600.0,,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 20:14:47.917520
WNTR,25.75,25.73,25.75,2011200.0,,,,2192700.0,,,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 20:14:47.917520
SPNG,25.47,25.32,25.47,820200.0,24000.0,1753500.0,800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 20:14:48.980634
SMMR,24.47,24.56,24.6,2115300.0,,2152500.0,,406.0,180.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 20:14:48.980634
ATMN,24.91,24.81,24.87,2202400.0,,2126800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 20:14:48.980634
WNTR,25.82,25.74,25.82,1999000.0,,2157700.0,,,,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 20:14:48.980634
SPNG,25.47,25.32,25.47,716500.0,26000.0,1540700.0,1600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 20:14:50.049930
SMMR,24.61,24.49,24.61,2247200.0,,2225400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 20:14:50.049930
ATMN,24.91,24.46,24.91,2169300.0,,2128700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 20:14:50.049930
WNTR,25.73,25.73,25.81,2011200.0,,2184700.0,,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 20:14:50.049930
SPNG,25.31,25.31,25.5,22000.0,934800.0,742800.0,800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 20:14:51.115784
SMMR,24.62,24.88,0.0,,200000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 20:14:51.115784
ATMN,24.96,23.12,23.65,,966000.0,768700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 20:14:51.115784
WNTR,25.83,25.62,0.0,,200000.0,,,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 20:14:51.115784
SPNG,25.28,25.27,25.28,6800.0,240.0,934800.0,965200.0,240.0,5200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 20:14:52.171636
SMMR,24.74,24.71,24.74,,240.0,1077700.0,886400.0,240.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 20:14:52.171636
ATMN,23.12,23.1,23.39,,240.0,1012300.0,969400.0,240.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 20:14:52.171636
WNTR,24.36,24.47,24.66,,228.0,880600.0,974700.0,228.0,,1180.0,7586.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 20:14:52.171636
SPNG,24.34,23.95,24.34,1078800.0,945300.0,11200.0,1180.0,228.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 20:14:53.223885
SMMR,24.78,24.84,25.0,1385400.0,881500.0,,,,2360.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 20:14:53.223885
ATMN,23.12,23.12,23.21,1012300.0,1277600.0,,1180.0,240.0,1180.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 20:14:53.223885
WNTR,24.36,24.36,24.37,880600.0,1293800.0,,13992.0,217.0,295.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 20:14:53.223885
SPNG,24.35,24.35,25.12,1400900.0,1200.0,16800.0,217.0,749900.0,15200.0,16800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 20:14:54.299306
SMMR,24.78,24.89,24.96,1490700.0,,,228.0,1091200.0,,,590.0,228.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 20:14:54.299306
ATMN,23.23,23.31,23.39,1216000.0,,19200.0,240.0,1406200.0,,19200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 20:14:54.299306
WNTR,24.27,24.12,24.26,884400.0,,,,1642900.0,,,,207.0,4952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 20:14:54.299306
SPNG,25.13,24.87,25.0,997700.0,2800.0,295.0,6000.0,227.0,13200.0,847100.0,227.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 20:14:55.379757
SMMR,24.78,24.9,24.94,1601100.0,,1180.0,,228.0,,1331200.0,228.0,,590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 20:14:55.379757
ATMN,22.28,22.81,23.12,1254900.0,,,2250.0,,,1509700.0,228.0,2250.0,590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 20:14:55.379757
WNTR,24.12,24.12,24.13,886400.0,,295.0,,197.0,,1758300.0,197.0,,11063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 20:14:55.379757
SPNG,24.88,24.35,24.87,1575700.0,2400.0,571700.0,16800.0,295.0,6000.0,227.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 20:14:55.988850
SMMR,24.96,24.9,24.96,1601100.0,,1449000.0,,295.0,,,1180.0,228.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 20:14:55.988850
ATMN,23.15,22.81,23.03,1254900.0,,1517100.0,,590.0,6750.0,239.0,295.0,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 20:14:55.988850
WNTR,24.25,24.12,24.16,886400.0,,1758900.0,,4952.0,,206.0,295.0,206.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 20:14:55.988850
SPNG,24.87,24.51,24.87,6000.0,975200.0,1896.0,2800.0,217.0,851500.0,16000.0,217.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 20:14:57.039478
SMMR,25.0,24.91,25.0,,1601100.0,3792.0,,217.0,1313400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 20:14:57.039478
ATMN,23.02,23.09,23.39,6750.0,1356200.0,1896.0,,239.0,1519400.0,,239.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 20:14:57.039478
WNTR,24.1,24.09,24.1,,1011000.0,1896.0,,206.0,1962400.0,,206.0,,3792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 20:14:57.039478
SPNG,24.87,24.76,24.87,715500.0,12000.0,2400.0,2514.0,217.0,649900.0,217.0,16000.0,309.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 20:14:58.105803
SMMR,24.91,24.89,24.9,1601100.0,,,,,1456400.0,207.0,,309.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 20:14:58.105803
ATMN,22.81,23.15,23.38,1254900.0,4500.0,,2514.0,239.0,1677400.0,239.0,,309.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 20:14:58.105803
WNTR,24.16,24.08,24.16,1123000.0,,,309.0,187.0,1858400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 20:14:58.105803
SPNG,24.72,24.72,24.8,12000.0,708800.0,3600.0,15000.0,605200.0,16000.0,1476.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 20:14:59.169601
SMMR,24.89,24.89,24.9,,1732000.0,,,1576500.0,,1476.0,1476.0,217.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 20:14:59.169601
ATMN,22.81,23.2,23.38,9000.0,1254900.0,,9000.0,1552300.0,,1476.0,2952.0,239.0,239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 20:14:59.169601
WNTR,24.0,24.0,24.12,,1006800.0,,,2000300.0,,1476.0,,,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 20:14:59.169601
SPNG,24.68,24.68,24.81,1305000.0,2000.0,9000.0,493500.0,18000.0,206.0,15000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 20:15:00.224809
SMMR,24.71,24.71,24.9,1522000.0,,,1692400.0,,227.0,,4448.0,227.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 20:15:00.224809
ATMN,21.95,23.19,23.38,1120700.0,,,1577700.0,,,13500.0,,229.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 20:15:00.224809
WNTR,24.12,24.0,24.12,1465900.0,,,2087800.0,,,,9497.0,186.0,7824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 20:15:00.224809
SPNG,24.79,24.8,24.81,727500.0,1557.0,2000.0,196.0,15000.0,418800.0,18000.0,196.0,18000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 20:15:01.403962
SMMR,25.05,25.05,25.06,1678800.0,3110.0,,238.0,,1564600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 20:15:01.403962
ATMN,22.62,21.95,22.62,1120700.0,,,,,996200.0,,229.0,18000.0,5930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 20:15:01.403962
WNTR,24.15,24.06,24.14,1465900.0,18631.0,,195.0,,2101000.0,,,,1476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 20:15:01.403962
SPNG,24.82,24.81,24.82,6000.0,15000.0,504100.0,1557.0,196.0,570300.0,196.0,12000.0,21000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2026-02-05 20:15:02.498541
SMMR,25.05,25.05,25.06,,,1678800.0,3110.0,226.0,1802300.0,226.0,,,3997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2026-02-05 20:15:02.498541
ATMN,22.64,22.64,23.21,,,1601600.0,3340.0,207.0,1246800.0,,,15750.0,5930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2026-02-05 20:15:02.498541
WNTR,24.14,24.13,24.14,,,1817200.0,18631.0,204.0,2089300.0,,,,1476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2026-02-05 20:15:02.498541
SPNG,24.82,24.81,24.82,9600.0,15000.0,418400.0,1557.0,196.0,317500.0,16000.0,100.0,196.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2026-02-05 20:15:03.031290
SMMR,25.05,25.05,25.06,,,1678800.0,3110.0,226.0,1922200.0,,3997.0,226.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2026-02-05 20:15:03.031290
ATMN,23.22,22.64,23.21,,2250.0,1734700.0,3340.0,207.0,1573900.0,,100.0,,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2026-02-05 20:15:03.031290
WNTR,24.24,24.13,24.24,,,1817200.0,18631.0,204.0,2170800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2026-02-05 20:15:03.031290
SPNG,24.8,24.81,24.82,100.0,15000.0,504100.0,9600.0,196.0,317500.0,100.0,16000.0,196.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2026-02-05 20:15:04.080888
SMMR,25.05,24.67,24.98,,,1684700.0,,237.0,2019300.0,8154.0,,237.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2026-02-05 20:15:04.080888
