ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_BRCH-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,SELL_GIOT-3,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SPNG,25.75,25.44,25.75,2136900.0,700.0,2247600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 08:31:37.067810
SMMR,24.07,24.0,24.03,2247300.0,500.0,2286800.0,5000.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 08:31:37.067810
ATMN,26.72,26.57,26.72,2178500.0,,2123400.0,,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 08:31:37.067810
WNTR,24.48,24.36,24.46,2060400.0,,1943400.0,,2500.0,2500.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 08:31:37.067810
SPNG,24.82,24.82,25.51,1920800.0,5800.0,2500.0,1997100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 08:31:38.126058
SMMR,24.07,24.0,24.04,2101300.0,6000.0,,2264800.0,6000.0,1250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 08:31:38.126058
ATMN,26.56,26.43,26.5,2039900.0,,2500.0,2002900.0,6000.0,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 08:31:38.126058
WNTR,24.5,24.38,24.45,1970600.0,,,2034100.0,6000.0,,2500.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 08:31:38.126058
SPNG,24.84,25.35,25.48,2316200.0,2500.0,6000.0,2500.0,1997100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 08:31:39.184831
SMMR,23.95,23.96,24.03,2318000.0,,6000.0,,2182300.0,2500.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 08:31:39.184831
ATMN,26.71,26.43,26.54,2144000.0,,,,2128100.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 08:31:39.184831
WNTR,24.35,24.33,24.35,2088500.0,,,,2043800.0,,2000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 08:31:39.184831
SPNG,24.82,25.36,25.4,2500.0,2184100.0,1915900.0,6000.0,750.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 08:31:39.751508
SMMR,23.95,23.98,24.03,,2255900.0,2182300.0,6000.0,10000.0,,500.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 08:31:39.751508
ATMN,26.56,26.56,26.72,,2144000.0,2020600.0,,1375.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 08:31:39.751508
WNTR,24.43,24.45,24.52,,2087400.0,2129500.0,,,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 08:31:39.751508
SPNG,25.19,24.82,25.19,2184100.0,2029200.0,100.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 08:31:40.809995
SMMR,23.95,23.95,24.02,2315300.0,2182300.0,100.0,,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 08:31:40.809995
ATMN,26.43,26.44,26.53,2144000.0,1782100.0,100.0,4550.0,2500.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 08:31:40.809995
WNTR,24.5,24.5,24.51,1967500.0,1932400.0,500.0,,2500.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 08:31:40.809995
SPNG,25.19,24.98,25.15,2524700.0,100.0,100.0,2500.0,1937600.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 08:31:41.854
SMMR,23.94,23.94,24.0,2315900.0,,10000.0,2500.0,2052800.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 08:31:41.854
ATMN,26.68,26.7,26.72,2017000.0,100.0,,,2132500.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 08:31:41.854
WNTR,24.5,24.34,24.39,1973700.0,,100.0,2500.0,1911000.0,,6000.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 08:31:41.854
SPNG,25.51,25.19,25.39,6000.0,2524700.0,2141800.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 08:31:42.893750
SMMR,23.91,23.91,24.02,,1979500.0,2182300.0,2500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 08:31:42.893750
ATMN,26.56,26.56,26.67,6000.0,2030300.0,2029000.0,2500.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 08:31:42.893750
WNTR,24.39,24.35,24.43,6000.0,1988500.0,2049700.0,2500.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 08:31:42.893750
SPNG,25.39,25.64,25.77,2500.0,2333200.0,6000.0,2500.0,2123200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 08:31:43.977029
SMMR,23.89,23.89,24.0,,1722600.0,,2500.0,2193000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 08:31:43.977029
ATMN,26.66,26.44,26.66,2500.0,2164700.0,,,2146600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 08:31:43.977029
WNTR,24.44,24.46,24.51,2500.0,1981700.0,6000.0,2500.0,2050400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 08:31:43.977029
SPNG,25.63,25.63,25.68,2485200.0,6000.0,2500.0,2136100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 08:31:45.100574
SMMR,23.83,23.83,24.01,1611400.0,,2500.0,2193000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 08:31:45.100574
ATMN,26.56,26.49,26.66,2290900.0,,,2146600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 08:31:45.100574
WNTR,24.52,24.46,24.49,1971600.0,6000.0,2500.0,2046500.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 08:31:45.100574
SPNG,25.44,25.23,25.43,2582000.0,2500.0,2146800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 08:31:46.154923
SMMR,24.02,23.82,24.01,1456100.0,2500.0,2193000.0,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 08:31:46.154923
ATMN,26.47,26.48,26.65,1855900.0,2500.0,1931700.0,100.0,6000.0,100.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 08:31:46.154923
WNTR,24.35,24.35,24.49,2101400.0,2500.0,1922700.0,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 08:31:46.154923
SPNG,25.44,25.39,25.43,6000.0,2384700.0,2500.0,2155300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 08:31:47.214650
SMMR,23.8,23.87,23.91,,1555000.0,2500.0,2037400.0,100.0,5000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 08:31:47.214650
ATMN,26.44,26.54,26.56,500.0,1904700.0,2500.0,1783700.0,100.0,1375.0,6000.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 08:31:47.214650
WNTR,24.3,24.3,24.31,,2061700.0,,1940800.0,,2000.0,6000.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 08:31:47.214650
SPNG,24.98,24.98,25.43,2547000.0,100.0,2155300.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 08:31:47.763097
SMMR,23.86,23.8,23.84,1456100.0,5000.0,2160500.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 08:31:47.763097
ATMN,26.44,26.54,26.55,1870600.0,1375.0,1783700.0,6000.0,100.0,500.0,2500.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 08:31:47.763097
WNTR,24.31,24.3,24.31,2181900.0,2000.0,1940800.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 08:31:47.763097
SPNG,25.78,25.23,25.68,6000.0,100.0,2214600.0,2500.0,2153800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 08:31:48.827444
SMMR,23.84,23.88,23.91,,1000.0,1556100.0,,2291300.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 08:31:48.827444
ATMN,26.44,26.36,26.44,,,2171200.0,,2020700.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 08:31:48.827444
WNTR,24.49,24.51,24.52,,,2134900.0,,2164300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 08:31:48.827444
SPNG,25.51,25.51,25.63,2074500.0,100.0,2500.0,6000.0,750.0,2500.0,2040200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 08:31:49.865238
SMMR,23.88,23.88,23.91,1556100.0,100.0,,6000.0,5000.0,2500.0,2038400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 08:31:49.865238
ATMN,26.58,26.36,26.58,2275200.0,,,,,,2150900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 08:31:49.865238
WNTR,24.48,24.47,24.48,2031100.0,,,6000.0,1000.0,2500.0,1789200.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 08:31:49.865238
SPNG,24.87,25.39,25.44,2228600.0,6000.0,2500.0,6000.0,100.0,2500.0,1911100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 08:31:50.907923
SMMR,23.88,23.87,23.88,1562400.0,6000.0,,6000.0,100.0,,2179100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 08:31:50.907923
ATMN,26.58,26.48,26.51,1828300.0,6000.0,2500.0,6000.0,100.0,2500.0,1799600.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 08:31:50.907923
WNTR,24.47,24.45,24.46,2056400.0,6000.0,,,,2500.0,2005600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 08:31:50.907923
SPNG,25.79,25.39,25.4,2334900.0,4300.0,6000.0,750.0,2028800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 08:31:51.962212
SMMR,23.8,23.86,23.88,1794700.0,6000.0,6000.0,5000.0,2179100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 08:31:51.962212
ATMN,26.47,26.47,26.51,2035700.0,6000.0,6000.0,2750.0,1899200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 08:31:51.962212
WNTR,24.53,24.46,24.53,1834100.0,6000.0,,,2161800.0,2600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 08:31:51.962212
SPNG,25.79,25.4,25.44,2500.0,2114300.0,6000.0,2200.0,2500.0,2017200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 08:31:53.049015
SMMR,23.95,23.89,23.94,,2047300.0,,,,2295500.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 08:31:53.049015
ATMN,26.47,26.47,26.48,,2065000.0,6000.0,6000.0,,2014000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 08:31:53.049015
WNTR,24.3,24.3,24.44,,2176400.0,,,2500.0,2051500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 08:31:53.049015
SPNG,25.79,25.4,25.44,2500.0,2138400.0,6000.0,2200.0,2500.0,2017200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 08:31:54.124321
SMMR,23.84,23.83,23.84,,2038000.0,,6000.0,2500.0,2143400.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 08:31:54.124321
ATMN,26.72,26.47,26.72,2500.0,1970000.0,6000.0,,,2116800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 08:31:54.124321
WNTR,24.38,24.39,24.43,2500.0,1935400.0,6000.0,6000.0,2500.0,1860300.0,,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 08:31:54.124321
SPNG,25.39,25.39,25.47,2381100.0,2200.0,2500.0,2061000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 08:31:55.166207
SMMR,23.8,23.95,23.96,1923800.0,,,2404000.0,500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 08:31:55.166207
ATMN,26.72,26.47,26.72,2065000.0,,,2120200.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 08:31:55.166207
WNTR,24.38,24.34,24.38,2152800.0,6000.0,,1957300.0,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 08:31:55.166207
SPNG,25.4,25.4,25.44,2432200.0,6000.0,2500.0,2061000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 08:31:56.211241
SMMR,23.79,23.79,23.93,1905000.0,6000.0,2500.0,2118100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 08:31:56.211241
ATMN,26.75,26.48,26.49,1970000.0,,,2119800.0,2500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 08:31:56.211241
WNTR,24.45,24.4,24.44,1799500.0,6000.0,2500.0,1966500.0,2400.0,500.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 08:31:56.211241
SPNG,25.2,25.2,25.31,2419200.0,2500.0,6000.0,2061000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 08:31:57.248825
SMMR,23.92,23.8,23.91,1905000.0,2500.0,6000.0,1979600.0,500.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 08:31:57.248825
ATMN,26.75,26.48,26.49,1972500.0,,,2028400.0,2500.0,100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 08:31:57.248825
WNTR,24.32,24.3,24.32,2122700.0,,,2139800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 08:31:57.248825
SPNG,25.68,25.21,25.24,2500.0,2316200.0,2085600.0,6000.0,2500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 08:31:58.290855
SMMR,23.94,23.94,23.96,,2042700.0,2230600.0,,,650.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 08:31:58.290855
ATMN,26.53,26.48,26.52,2500.0,1971000.0,2022000.0,,2500.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 08:31:58.290855
WNTR,24.51,24.34,24.51,,1874800.0,2127900.0,,,,6000.0,6050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 08:31:58.290855
SPNG,25.68,25.2,25.24,2455200.0,2274700.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 08:31:58.822694
SMMR,23.94,23.94,23.96,2042700.0,2229900.0,6000.0,650.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 08:31:58.822694
ATMN,26.53,26.48,26.52,2092400.0,2022000.0,,,2500.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 08:31:58.822694
WNTR,24.3,24.35,24.45,2114100.0,1918000.0,,,,2500.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 08:31:58.822694
SPNG,25.44,25.49,25.67,2429400.0,2500.0,2151900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 08:31:59.881077
SMMR,23.94,23.83,23.84,1905000.0,2500.0,2278500.0,2500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 08:31:59.881077
ATMN,26.53,26.42,26.53,2096500.0,,2146300.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 08:31:59.881077
WNTR,24.3,24.36,24.44,1977800.0,2500.0,1820200.0,,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 08:31:59.881077
SPNG,25.47,25.49,25.68,2311300.0,6000.0,2264900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 08:32:00.946927
SMMR,23.84,23.82,23.84,2041300.0,,2379200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 08:32:00.946927
ATMN,26.53,26.42,26.5,2096500.0,,1897300.0,2500.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 08:32:00.946927
WNTR,24.53,24.52,24.53,2011100.0,,2134400.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 08:32:00.946927
SPNG,25.19,25.19,25.5,2453900.0,500.0,2046900.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 08:32:02.034038
SMMR,23.79,23.78,23.79,1773200.0,6000.0,2283000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 08:32:02.034038
ATMN,26.36,26.36,26.49,2180700.0,6000.0,1897300.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 08:32:02.034038
WNTR,24.53,24.52,24.53,1984300.0,,2109100.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 08:32:02.034038
SPNG,25.62,25.27,25.53,6000.0,2345300.0,2272600.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 08:32:03.130677
SMMR,23.84,23.76,23.83,,1790600.0,2145400.0,500.0,2500.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 08:32:03.130677
ATMN,26.34,26.34,26.43,,2061200.0,2029900.0,,,6000.0,9500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 08:32:03.130677
WNTR,24.43,24.43,24.53,6000.0,1856900.0,1901600.0,2500.0,2500.0,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 08:32:03.130677
SPNG,25.27,25.19,25.24,2453900.0,2200200.0,2500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 08:32:04.284370
SMMR,23.79,23.79,23.84,2075100.0,2253700.0,,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 08:32:04.284370
ATMN,26.55,26.43,26.54,2076100.0,1898500.0,2500.0,6000.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 08:32:04.284370
WNTR,24.53,24.38,24.53,1887500.0,2150000.0,,,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 08:32:04.284370
SPNG,25.72,25.2,25.28,2500.0,2345300.0,2176500.0,2500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 08:32:05.333129
SMMR,23.74,23.75,23.8,,1834600.0,2020500.0,2500.0,8000.0,10000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 08:32:05.333129
ATMN,26.42,26.44,26.5,,2077200.0,1788500.0,2500.0,9500.0,5500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 08:32:05.333129
WNTR,24.53,24.49,24.51,,1975800.0,1865500.0,2500.0,,2000.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 08:32:05.333129
SPNG,25.72,25.27,25.72,6000.0,7000.0,2203600.0,2295800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 08:32:05.883961
SMMR,23.74,23.75,23.79,,8000.0,1834600.0,2100800.0,2500.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 08:32:05.883961
