ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_COLA-1,SELL_ANON,BUY_COLA-1,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,25.58,25.57,25.63,10000.0,2623.0,1760000.0,1910500.0,2623.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:07:36.050302
WNTR,25.47,25.36,25.47,10000.0,3386.0,1863100.0,1913100.0,3386.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 21:07:36.050302
SPNG,24.86,24.36,24.78,2052200.0,1461.0,1461.0,1642000.0,20000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 21:07:37.104414
SMMR,25.85,25.85,25.92,2006600.0,2301.0,2301.0,2171100.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 21:07:37.104414
ATMN,25.63,25.57,25.63,1782800.0,4800.0,4800.0,1824500.0,,,2677.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 21:07:37.104414
WNTR,25.51,25.41,25.51,1748100.0,4654.0,4654.0,1814200.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-04 21:07:37.104414
SPNG,24.33,24.33,24.86,1944900.0,2210.0,1642000.0,2210.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 21:07:38.166645
SMMR,25.92,25.85,25.92,1978700.0,2030.0,2046600.0,2030.0,,10000.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 21:07:38.166645
ATMN,25.51,25.51,25.63,1886400.0,1398.0,1911200.0,1398.0,,,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 21:07:38.166645
WNTR,25.37,25.36,25.37,2065400.0,,1928000.0,,,,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-04 21:07:38.166645
SPNG,24.28,24.28,24.86,2210200.0,6862.0,1637100.0,971.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 21:07:39.211079
SMMR,25.92,25.85,25.92,2010400.0,5815.0,2042600.0,1957.0,,323.0,1957.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 21:07:39.211079
ATMN,25.69,25.5,25.64,1903700.0,,1901800.0,1347.0,,,1347.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 21:07:39.211079
WNTR,25.37,25.36,25.37,1860200.0,5000.0,1835200.0,2617.0,,10000.0,2617.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-04 21:07:39.211079
SPNG,24.25,24.39,24.89,2052300.0,1485.0,1741500.0,1485.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 21:07:40.261159
SMMR,25.83,25.82,25.83,2073100.0,,2020400.0,2316.0,,5000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 21:07:40.261159
ATMN,25.7,25.52,25.7,1900600.0,2139.0,1895400.0,2139.0,,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 21:07:40.261159
WNTR,25.51,25.36,25.49,1860200.0,2712.0,1795300.0,2712.0,,,2000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-04 21:07:40.261159
SPNG,24.36,24.36,24.62,2220900.0,1863000.0,1589.0,5000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 21:07:41.313820
SMMR,25.89,25.89,25.91,2089000.0,2282400.0,,,2829.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 21:07:41.313820
ATMN,25.52,25.51,25.64,1801100.0,1803100.0,4578.0,,4578.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 21:07:41.313820
WNTR,25.52,25.36,25.49,1775300.0,1669800.0,5804.0,,5804.0,,3323.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-04 21:07:41.313820
SPNG,24.25,24.34,24.62,4094.0,1935100.0,1873200.0,4094.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 21:07:42.358980
SMMR,25.99,25.82,25.99,5604.0,1847000.0,2061800.0,5604.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 21:07:42.358980
ATMN,25.7,25.51,25.65,4830.0,1790100.0,1895400.0,2415.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 21:07:42.358980
WNTR,25.36,25.41,25.47,6124.0,1766500.0,1698100.0,6124.0,10000.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-04 21:07:42.358980
SPNG,24.46,24.25,24.26,2200500.0,1967500.0,1478.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 21:07:43.399531
SMMR,25.92,25.82,25.92,1968700.0,2175400.0,2665.0,4015.0,2665.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 21:07:43.399531
ATMN,25.7,25.51,25.53,1898700.0,1909000.0,2601.0,,2601.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 21:07:43.399531
WNTR,25.38,25.38,25.47,2068900.0,1804100.0,2912.0,,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-04 21:07:43.399531
SPNG,24.46,24.25,24.26,2071900.0,1787.0,1967500.0,1787.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 21:07:43.963954
SMMR,25.98,25.82,25.96,1968700.0,3171.0,2181700.0,3171.0,4015.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 21:07:43.963954
ATMN,25.71,25.51,25.71,1988100.0,2897.0,1979900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 21:07:43.963954
WNTR,25.38,25.38,25.47,1979500.0,3748.0,1737500.0,7496.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-04 21:07:43.963954
SPNG,24.5,24.5,24.83,1992500.0,1466.0,2000.0,1942900.0,1466.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 21:07:45.012640
SMMR,25.78,25.78,25.88,2117500.0,2602.0,,2082800.0,2602.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 21:07:45.012640
ATMN,25.71,25.51,25.52,1882900.0,2044.0,10000.0,1834200.0,2044.0,7985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 21:07:45.012640
WNTR,25.34,25.34,25.47,2041300.0,,,1904300.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-04 21:07:45.012640
SPNG,24.34,24.28,24.34,1984900.0,3804.0,1871400.0,3804.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 21:07:46.061740
SMMR,25.95,25.95,25.96,1839900.0,5658.0,2270100.0,,2015.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 21:07:46.061740
ATMN,25.51,25.51,25.52,1908100.0,4444.0,1739400.0,4444.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 21:07:46.061740
WNTR,25.34,25.34,25.36,1721100.0,4236.0,1687800.0,4236.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-04 21:07:46.061740
SPNG,24.34,24.28,24.34,2214100.0,2064400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 21:07:47.182486
SMMR,25.96,25.99,26.02,2112200.0,2266900.0,1906.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 21:07:47.182486
ATMN,25.51,25.51,25.52,1998800.0,1939000.0,2091.0,2091.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 21:07:47.182486
WNTR,25.5,25.29,25.38,1796100.0,1938800.0,2522.0,2522.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-04 21:07:47.182486
SPNG,24.28,24.28,24.83,2214100.0,1942900.0,1323.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 21:07:48.233185
SMMR,25.92,25.99,26.03,2120500.0,2287900.0,,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 21:07:48.233185
ATMN,25.51,25.51,25.52,1991200.0,1939000.0,1927.0,,1927.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 21:07:48.233185
WNTR,25.38,25.32,25.38,1990600.0,2059900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-04 21:07:48.233185
SPNG,24.83,24.25,24.57,2090600.0,2512.0,2512.0,1969800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 21:07:49.294734
SMMR,26.03,25.98,26.03,2120500.0,2619.0,2619.0,2187800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 21:07:49.294734
ATMN,25.52,25.51,25.52,1991200.0,2561.0,2561.0,1931100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 21:07:49.294734
WNTR,25.5,25.32,25.5,1714100.0,6960.0,6960.0,1723800.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-04 21:07:49.294734
SPNG,24.22,24.33,24.83,2163.0,2099200.0,1969800.0,2163.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 21:07:50.336921
SMMR,26.07,25.92,26.07,2829.0,2101400.0,2153600.0,2829.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 21:07:50.336921
ATMN,25.46,25.49,25.51,2510.0,1942000.0,1930900.0,2510.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 21:07:50.336921
WNTR,25.32,25.32,25.33,3621.0,1815200.0,1843500.0,3621.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-04 21:07:50.336921
SPNG,24.84,24.87,24.88,2055600.0,2459.0,1962400.0,2459.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 21:07:51.380754
SMMR,25.92,25.92,26.1,2223100.0,,2150200.0,3066.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 21:07:51.380754
ATMN,25.36,25.45,25.51,1924500.0,3105.0,1930900.0,3105.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 21:07:51.380754
WNTR,25.32,25.32,25.33,1849200.0,3924.0,1833900.0,3924.0,4700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-04 21:07:51.380754
SPNG,24.19,24.57,24.86,3420.0,1970500.0,1870500.0,3420.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 21:07:52.440851
SMMR,26.03,25.92,26.03,5354.0,1897500.0,2037800.0,5354.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 21:07:52.440851
ATMN,25.36,25.5,25.51,3582.0,1810700.0,1930200.0,1791.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 21:07:52.440851
WNTR,25.36,25.32,25.36,1851.0,1849200.0,1816600.0,1851.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-04 21:07:52.440851
SPNG,24.19,24.33,24.84,3274.0,1970500.0,1856600.0,3274.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 21:07:53.046118
SMMR,26.07,25.92,26.03,3854.0,1897500.0,2028900.0,3854.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 21:07:53.046118
ATMN,25.39,25.41,25.45,3430.0,1818100.0,1800100.0,3430.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 21:07:53.046118
WNTR,25.29,25.33,25.36,4574.0,1858000.0,1727900.0,4574.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-04 21:07:53.046118
SPNG,24.35,24.19,24.35,2103000.0,1709.0,1870700.0,1709.0,8300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 21:07:54.098999
SMMR,26.11,25.99,26.08,2099200.0,2012.0,2141800.0,2012.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 21:07:54.098999
ATMN,25.39,25.41,25.45,1924700.0,1790.0,1813200.0,1790.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 21:07:54.098999
WNTR,25.27,25.27,25.36,1960100.0,2594.0,1840200.0,2594.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-04 21:07:54.098999
SPNG,24.35,24.19,24.35,2009300.0,3494.0,1870700.0,3494.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 21:07:55.140259
SMMR,25.95,25.92,25.95,2223100.0,,1921000.0,4114.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 21:07:55.140259
ATMN,25.36,25.36,25.45,1808400.0,3662.0,1735200.0,3662.0,2700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 21:07:55.140259
WNTR,25.27,25.32,25.41,1772600.0,5528.0,1836100.0,5528.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-04 21:07:55.140259
SPNG,24.56,24.56,24.84,2131600.0,1971.0,1954400.0,1971.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 21:07:56.182741
SMMR,25.97,25.92,25.97,2223100.0,,2221700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 21:07:56.182741
ATMN,25.36,25.36,25.45,1915000.0,1971.0,1853400.0,1971.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 21:07:56.182741
WNTR,25.41,25.42,25.44,1855800.0,2604.0,1937600.0,2604.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-04 21:07:56.182741
SPNG,24.84,24.16,24.58,2100800.0,1968.0,1968.0,1954400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-04 21:07:57.225997
SMMR,26.11,25.92,26.11,1989400.0,1807.0,1807.0,2130700.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-04 21:07:57.225997
ATMN,25.33,25.36,25.45,1700400.0,1778.0,1778.0,1874200.0,2000.0,5000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-04 21:07:57.225997
WNTR,25.51,25.42,25.51,1855800.0,2349.0,2349.0,1911100.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-04 21:07:57.225997
SPNG,24.52,24.16,24.49,2202800.0,1929600.0,1484.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-04 21:07:58.267879
SMMR,26.04,25.92,26.04,2101400.0,2259000.0,,1728.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-04 21:07:58.267879
ATMN,25.27,25.27,25.34,1793800.0,1991300.0,1238.0,1238.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-04 21:07:58.267879
WNTR,25.55,25.42,25.55,1978800.0,1887600.0,2039.0,2039.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-04 21:07:58.267879
SPNG,24.49,24.5,24.83,2237000.0,2051200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-04 21:07:59.314736
SMMR,25.9,25.95,25.99,2102400.0,2151400.0,2803.0,2803.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-04 21:07:59.314736
ATMN,25.35,25.27,25.35,1800500.0,1992300.0,1517.0,1517.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-04 21:07:59.314736
WNTR,25.55,25.46,25.51,1985000.0,1887600.0,2498.0,2498.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-04 21:07:59.314736
SPNG,24.5,24.35,24.49,2106600.0,1864.0,1948100.0,1864.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-04 21:08:00.360121
SMMR,25.81,25.81,25.99,2107400.0,2151.0,2151400.0,2151.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-04 21:08:00.360121
ATMN,25.5,25.27,25.5,1800500.0,1659.0,1989700.0,1659.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-04 21:08:00.360121
WNTR,25.55,25.43,25.55,1980100.0,2364.0,1881300.0,2364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-04 21:08:00.360121
SPNG,24.5,24.35,24.49,2066500.0,1864.0,1948100.0,1864.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-04 21:08:01.405138
SMMR,25.8,25.8,25.81,2221500.0,,2275000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-04 21:08:01.405138
ATMN,25.25,25.25,25.51,1921800.0,,2072500.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-04 21:08:01.405138
WNTR,25.43,25.38,25.43,2087100.0,,1984700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-04 21:08:01.405138
SPNG,24.57,24.16,24.57,2213300.0,2030800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-04 21:08:02.447661
SMMR,25.89,25.89,25.99,2209300.0,2252200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-04 21:08:02.447661
ATMN,25.25,25.25,25.51,1929300.0,2072500.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-04 21:08:02.447661
WNTR,25.41,25.41,25.43,2084500.0,1993600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-04 21:08:02.447661
SPNG,24.83,24.57,24.83,2229800.0,2026800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-04 21:08:03.511370
SMMR,25.89,25.89,25.9,2179200.0,2234600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-04 21:08:03.511370
ATMN,25.24,25.24,25.51,1919600.0,2063200.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-04 21:08:03.511370
WNTR,25.37,25.37,25.51,2121300.0,1988500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-04 21:08:03.511370
SPNG,24.57,24.57,24.83,2229800.0,2026800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-04 21:08:04.093745
SMMR,25.9,25.89,25.9,2182800.0,2234600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-04 21:08:04.093745
ATMN,25.51,25.24,25.51,1919600.0,2077200.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-04 21:08:04.093745
WNTR,25.31,25.31,25.51,2105200.0,1988500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-04 21:08:04.093745
SPNG,24.16,24.16,24.83,2213300.0,2055300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 21:08:05.174790
SMMR,25.99,26.02,26.06,2204700.0,2252700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 21:08:05.174790
ATMN,25.51,25.24,25.51,1919600.0,2074000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 21:08:05.174790
WNTR,25.55,25.31,25.48,2094100.0,2006200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 21:08:05.174790
SPNG,25.46,25.98,0.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 21:08:06.222876
SMMR,26.02,25.69,0.0,200000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 21:08:06.222876
ATMN,25.17,26.25,0.0,200000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 21:08:06.222876
WNTR,25.55,26.69,0.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 21:08:06.222876
SPNG,25.98,25.98,26.3,20000.0,867700.0,3000.0,862300.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 21:08:07.270185
SMMR,25.75,25.69,25.75,5000.0,939900.0,4000.0,1177400.0,4000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 21:08:07.270185
ATMN,26.45,26.25,26.45,5000.0,884700.0,3500.0,788000.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 21:08:07.270185
WNTR,26.42,26.45,26.92,,791000.0,9000.0,773200.0,9000.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 21:08:07.270185
SPNG,25.19,25.51,26.3,1150400.0,4054.0,20000.0,862300.0,4054.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 21:08:08.322933
