ticker,last_price,bid_price,ask_price,BUY_COLA-1,BUY_ANON,SELL_ANON,SELL_COLA-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
WNTR,24.62,24.62,24.63,6234.0,1970100.0,,1932600.0,6234.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-05 19:43:43.480690
SPNG,24.67,24.08,24.36,2000300.0,6000.0,1866.0,2001800.0,1866.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-05 19:43:44.593579
SMMR,24.59,24.41,24.57,2254800.0,,2339.0,2162800.0,2339.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-05 19:43:44.593579
ATMN,24.3,24.3,24.68,2182500.0,,1832.0,1530300.0,1832.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-05 19:43:44.593579
WNTR,24.62,24.62,24.65,2098200.0,,3118.0,2056100.0,3118.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-05 19:43:44.593579
SPNG,24.36,24.13,24.36,12000.0,1667000.0,3732.0,1773300.0,3732.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-05 19:43:45.706526
SMMR,24.59,24.53,24.57,,2100100.0,4678.0,2062600.0,4678.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-05 19:43:45.706526
ATMN,24.49,24.49,24.68,,2014900.0,3664.0,1443700.0,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-05 19:43:45.706526
WNTR,24.62,24.53,24.6,,2097100.0,3118.0,2080900.0,3118.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-05 19:43:45.706526
SPNG,24.36,24.13,24.36,15000.0,1697100.0,2313.0,1574400.0,4626.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-05 19:43:46.267836
SMMR,24.65,24.53,24.59,,2100100.0,6904.0,2066100.0,6904.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-05 19:43:46.267836
ATMN,24.49,24.49,24.68,,2014900.0,5300.0,1132400.0,5300.0,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-05 19:43:46.267836
WNTR,24.53,24.53,24.6,,2097100.0,3864.0,2072200.0,3864.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-05 19:43:46.267836
SPNG,24.12,24.28,24.36,2105.0,12000.0,1829300.0,1449300.0,2105.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-05 19:43:47.317192
SMMR,24.65,24.53,24.62,3143.0,,2220200.0,2189600.0,3143.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-05 19:43:47.317192
ATMN,24.56,24.49,24.55,2413.0,,2152400.0,948400.0,2413.0,22500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-05 19:43:47.317192
WNTR,24.44,24.44,24.6,3050.0,,2083400.0,2072200.0,3050.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-05 19:43:47.317192
SPNG,24.38,24.28,24.35,2245.0,18000.0,1612100.0,27000.0,1209600.0,2245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 19:43:48.353109
SMMR,24.65,24.53,24.62,3351.0,,2219300.0,,2221000.0,3351.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 19:43:48.353109
ATMN,24.69,24.3,24.57,2835.0,,2182500.0,20250.0,1047900.0,2835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 19:43:48.353109
WNTR,24.38,24.38,24.58,3252.0,,2082700.0,,2065300.0,3252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-05 19:43:48.353109
SPNG,24.36,24.27,24.35,2066.0,24000.0,1378600.0,27000.0,1206800.0,2066.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 19:43:49.388927
SMMR,24.46,24.52,24.65,2729.0,,2230300.0,,2205900.0,2729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 19:43:49.388927
ATMN,24.69,24.35,24.67,2609.0,,2137800.0,22500.0,1046900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 19:43:49.388927
WNTR,24.38,24.38,24.4,2992.0,,2082700.0,,2040300.0,2992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-05 19:43:49.388927
SPNG,24.47,24.5,24.57,4296.0,27000.0,1120900.0,1317700.0,24000.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 19:43:50.432457
SMMR,24.52,24.45,24.52,2623.0,,2248700.0,2239600.0,,2623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 19:43:50.432457
ATMN,24.53,24.35,24.4,,,2275300.0,970000.0,22500.0,2479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 19:43:50.432457
WNTR,24.38,24.38,24.39,2843.0,,2082700.0,2098800.0,,2843.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-05 19:43:50.432457
SPNG,24.24,24.24,24.56,1819200.0,2283.0,12000.0,3241.0,1916900.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 19:43:51.472569
SMMR,24.41,24.43,24.51,2213900.0,3087.0,,3645.0,2137500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 19:43:51.472569
ATMN,24.55,24.55,24.67,2009700.0,4770.0,,2270.0,1145700.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 19:43:51.472569
WNTR,24.39,24.38,24.39,2093900.0,3054.0,,3054.0,2098800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-05 19:43:51.472569
SPNG,24.24,24.49,24.56,6000.0,2207000.0,958.0,2253200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 19:43:52.509167
SMMR,24.57,24.57,24.65,,2392400.0,,2297700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 19:43:52.509167
ATMN,24.41,24.42,24.53,,1978600.0,2863.0,1041000.0,3533.0,20250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 19:43:52.509167
WNTR,24.37,24.37,24.39,,2109100.0,3249.0,1966200.0,3249.0,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-05 19:43:52.509167
SPNG,24.22,24.22,24.23,6000.0,2167400.0,2239300.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 19:43:53.554131
SMMR,24.66,24.41,24.66,,2361500.0,2280600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 19:43:53.554131
ATMN,24.32,24.32,24.66,,2265000.0,1476000.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 19:43:53.554131
WNTR,24.37,24.37,24.4,,2215100.0,2148700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-05 19:43:53.554131
SPNG,24.21,24.21,24.41,2431800.0,2334000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 19:43:54.638526
SMMR,24.41,24.54,24.66,2376100.0,2280600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 19:43:54.638526
ATMN,24.73,24.32,24.73,2252400.0,2050500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 19:43:54.638526
WNTR,24.36,24.36,24.45,2184600.0,2136000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-05 19:43:54.638526
SPNG,24.2,24.2,24.41,2419400.0,2334000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 19:43:55.728446
SMMR,24.4,24.4,24.53,2378200.0,2296500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 19:43:55.728446
ATMN,24.62,24.62,24.73,2226500.0,2074800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 19:43:55.728446
WNTR,24.49,24.35,24.49,2154400.0,2155800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-05 19:43:55.728446
SPNG,24.2,25.13,25.28,2500.0,1027000.0,799000.0,2500.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 19:43:56.796638
SMMR,26.32,26.32,26.87,,871400.0,804200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 19:43:56.796638
ATMN,24.3,23.83,24.04,,1034000.0,883000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 19:43:56.796638
WNTR,26.7,26.7,26.94,,856400.0,822000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-05 19:43:56.796638
SPNG,25.28,25.14,25.27,2500.0,1141600.0,2500.0,799000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 19:43:57.350652
SMMR,26.32,25.66,26.19,,863100.0,2500.0,931500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 19:43:57.350652
ATMN,23.83,23.84,24.03,2500.0,1066300.0,2500.0,985700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 19:43:57.350652
WNTR,26.7,26.71,26.93,2500.0,856400.0,2500.0,929500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-05 19:43:57.350652
SPNG,25.12,25.12,25.25,1165900.0,2500.0,1000.0,924700.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 19:43:58.542095
SMMR,26.32,26.01,26.14,1317200.0,2500.0,1000.0,931500.0,,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 19:43:58.542095
ATMN,24.04,23.31,24.04,1179300.0,,,985700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 19:43:58.542095
WNTR,26.67,26.45,26.55,1006900.0,2500.0,8400.0,1208000.0,,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-05 19:43:58.542095
SPNG,24.82,24.74,24.82,4662.0,1090100.0,1296600.0,4662.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 19:43:59.631926
SMMR,26.19,26.34,26.49,6800.0,1539200.0,926200.0,6800.0,,2100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 19:43:59.631926
ATMN,23.31,23.78,24.04,2720.0,1286500.0,985700.0,2720.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 19:43:59.631926
WNTR,26.6,26.83,26.94,3497.0,1327500.0,1099900.0,3497.0,,1050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-05 19:43:59.631926
SPNG,24.81,24.81,24.82,3000.0,1407100.0,2625.0,1296600.0,2625.0,2100.0,6000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 19:44:00.822819
SMMR,26.38,26.38,26.41,,1666900.0,3368.0,1050100.0,3368.0,1843.0,,,2100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 19:44:00.822819
ATMN,23.78,23.81,23.84,2250.0,1286500.0,5723.0,1000200.0,5723.0,793.0,4500.0,,793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 19:44:00.822819
WNTR,26.53,26.72,26.88,,1217500.0,4144.0,1211600.0,4144.0,793.0,,,1050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-05 19:44:00.822819
SPNG,24.81,24.81,24.82,9000.0,1691400.0,793.0,2441.0,1296600.0,2441.0,2100.0,9000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 19:44:01.500388
SMMR,26.38,26.38,26.41,,1666900.0,2100.0,3132.0,1290100.0,3132.0,1843.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 19:44:01.500388
ATMN,23.56,23.32,23.56,2250.0,1179300.0,,2666.0,1119700.0,5889.0,793.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 19:44:01.500388
WNTR,26.53,26.53,26.88,,1217500.0,1050.0,3854.0,1318500.0,3854.0,793.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-05 19:44:01.500388
SPNG,25.11,25.11,25.21,1820600.0,2828.0,9000.0,1336.0,3000.0,1284600.0,2828.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 19:44:02.549569
SMMR,26.38,26.3,26.36,1647500.0,3878.0,,,,1376000.0,3878.0,,1336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 19:44:02.549569
ATMN,23.99,23.99,24.09,1513700.0,3310.0,6750.0,1336.0,4500.0,978000.0,3310.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 19:44:02.549569
WNTR,26.53,26.53,26.74,1330800.0,4363.0,,1336.0,,1530600.0,4363.0,,2672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-05 19:44:02.549569
SPNG,24.8,25.14,25.21,1758.0,3368.0,1832200.0,3000.0,9000.0,3368.0,1386900.0,879.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 19:44:03.606810
SMMR,26.21,26.21,26.33,,2547.0,1663100.0,,,2547.0,1376000.0,3094.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 19:44:03.606810
ATMN,23.83,23.39,23.83,1336.0,2161.0,1533200.0,9000.0,6750.0,2161.0,1161100.0,879.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 19:44:03.606810
WNTR,26.74,26.53,26.74,2215.0,,1452800.0,,,,1627500.0,2672.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-05 19:44:03.606810
SPNG,25.24,24.8,25.05,1941800.0,4470.0,6000.0,2235.0,1254600.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 19:44:04.669605
SMMR,26.41,26.37,26.4,1733300.0,5844.0,,5844.0,1290100.0,,2198.0,1221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 19:44:04.669605
ATMN,24.09,23.73,23.8,1161600.0,5414.0,13500.0,2707.0,1068700.0,,2198.0,977.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 19:44:04.669605
WNTR,26.54,26.54,26.74,1693800.0,,,3164.0,1725400.0,,,2198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-05 19:44:04.669605
SPNG,25.47,24.85,25.09,1868000.0,2496.0,12000.0,2496.0,6000.0,1053500.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 19:44:05.778791
SMMR,26.34,26.39,26.45,1862100.0,3593.0,,3593.0,,1286200.0,,9666.0,9666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 19:44:05.778791
ATMN,23.8,23.8,24.1,1524400.0,3219.0,13500.0,3219.0,,1178800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 19:44:05.778791
WNTR,26.54,26.66,26.71,1987400.0,4063.0,,8126.0,,1725400.0,,9551.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-05 19:44:05.778791
SPNG,25.68,25.03,25.16,1457600.0,3286.0,15000.0,100.0,1643.0,951200.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 19:44:06.894535
SMMR,26.21,26.37,26.39,1901500.0,4132.0,,314.0,6632.0,1286200.0,,19666.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 19:44:06.894535
ATMN,23.73,23.75,23.97,1427600.0,3332.0,11250.0,3196.0,5832.0,1295000.0,,15689.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 19:44:06.894535
WNTR,26.82,26.68,26.69,1739000.0,6746.0,,7669.0,4246.0,1616400.0,,7669.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-05 19:44:06.894535
SPNG,25.03,25.03,25.36,1300600.0,2914.0,2017.0,15000.0,2914.0,951200.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2026-02-05 19:44:07.502733
SMMR,26.21,26.37,26.39,1918100.0,3908.0,314.0,,3908.0,1286200.0,,19666.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2026-02-05 19:44:07.502733
ATMN,24.1,23.75,23.97,1397600.0,1924.0,3196.0,13500.0,1924.0,1295000.0,,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2026-02-05 19:44:07.502733
WNTR,26.83,26.68,26.83,1871800.0,2293.0,13140.0,,2293.0,1632000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2026-02-05 19:44:07.502733
SPNG,25.08,25.08,25.36,1394100.0,21000.0,1855.0,1076800.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2026-02-05 19:44:08.543699
SMMR,26.21,26.37,26.4,2132600.0,,2245.0,1508400.0,,2245.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2026-02-05 19:44:08.543699
ATMN,24.1,23.96,23.98,1268400.0,18000.0,1935.0,1655700.0,,1935.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2026-02-05 19:44:08.543699
WNTR,26.7,26.68,26.7,2004400.0,,,1617700.0,,2306.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2026-02-05 19:44:08.543699
SPNG,25.08,25.08,25.24,1106400.0,1676.0,24000.0,100.0,1309800.0,1676.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2026-02-05 19:44:09.590163
SMMR,26.39,26.37,26.39,2132600.0,,,228.0,1723100.0,2162.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2026-02-05 19:44:09.590163
ATMN,23.75,23.73,23.75,1296500.0,1301.0,18000.0,,1678200.0,1301.0,,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2026-02-05 19:44:09.590163
WNTR,26.7,26.79,26.81,1967400.0,2314.0,,8238.0,1723400.0,2314.0,,,11807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2026-02-05 19:44:09.590163
SPNG,25.08,25.03,25.05,1810.0,21000.0,100.0,1255700.0,1505700.0,1810.0,7002.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2026-02-05 19:44:10.627802
