word,avg_effect,std_effect,count,total_impact
across,0.0008095254642772773,0.02709954704992931,312,0.2525719448545105
branch,0.0008072026161693716,0.024257624763947033,154,0.12430920289008324
describe,0.0007760775031642517,0.023409618471711836,247,0.19169114328157016
retail,0.0007476973713583556,0.0171817741239034,130,0.09720065827658622
standards,0.0007362417465470507,0.016048174373035455,60,0.04417450479282305
portfolio,0.0007362417465470507,0.016048174373035455,60,0.04417450479282305
termination,0.0007353165056363758,0.026246186016533692,474,0.34854002367164216
phr,0.0007219906923432895,0.017459453382788027,130,0.09385879000462764
effect,0.0006850259116065736,0.02449333465000975,40,0.027401036464262944
mae,0.0006850259116065736,0.02449333465000975,40,0.027401036464262944
sale,0.0006549639247188904,0.01742283111255273,84,0.05501696967638679
pledges,0.0006548803056497701,0.011611105843271073,23,0.015062247029944712
solarpeak,0.0006241702295345506,0.017541655201933334,698,0.43567082021511633
issuance,0.0006208874853327887,0.014740185132303272,77,0.04780833637062473
remain,0.0006192625143356286,0.017661186875145687,252,0.1560541536125784
leading,0.0005835339681335267,0.026299609872004755,113,0.06593933839908851
transfer,0.0005824503496374991,0.015896950445697666,50,0.02912251748187495
mechanics,0.0005824503496374986,0.015896950445697666,25,0.014561258740937466
rec,0.0005824503496374986,0.015896950445697666,25,0.014561258740937466
funding,0.0005446838523849621,0.01799866412197005,43,0.023421405652553372
oversubscription,0.0005446838523849621,0.01799866412197005,43,0.023421405652553372
environment,0.0005446838523849621,0.01799866412197005,43,0.023421405652553372
achieves,0.0005446838523849621,0.01799866412197005,43,0.023421405652553372
reflect,0.000543265038701945,0.020508032760525395,395,0.21458969028726826
spread,0.000537129603945129,0.04227985831678458,67,0.03598768346432364
stress,0.0005362398010671541,0.018404142622161154,106,0.056841418913118336
remedies,0.0004898566617867928,0.02139812611901366,274,0.13422072532958124
three,0.0004792961522378334,0.0357458745242915,71,0.03403002680888617
entered,0.0004743950462593626,0.011900658551756057,100,0.04743950462593626
divided,0.0004637035160008558,0.02035246599959635,211,0.09784144187618057
settlement,0.0004061716383525751,0.01630274247009093,28,0.011372805873872103
set,0.0004002351872319004,0.019842684271765373,95,0.03802234278703054
assumptions,0.0003913601069494697,0.02387034937639205,359,0.14049827839485962
specialists,0.00038642252403659014,0.019489567812886462,439,0.16963948805206308
synergies,0.0003846641151653857,0.021672308493613613,164,0.06308491488712326
identifying,0.0003846641151653857,0.021672308493613613,164,0.06308491488712326
alongside,0.0003846641151653857,0.021672308493613613,164,0.06308491488712326
alternatives,0.0003846641151653857,0.021672308493613613,164,0.06308491488712326
circulated,0.0003846641151653857,0.021672308493613613,164,0.06308491488712326
among,0.0003846641151653857,0.021672308493613613,164,0.06308491488712326
independent,0.00037513667791730945,0.02266551608058245,529,0.19844730261825672
additional,0.0003619754620193885,0.020617552827444607,1054,0.3815221369684355
speculation,0.00034434597033296743,0.02376510553710189,563,0.19386678129746066
culture,0.0003278553515460228,0.01585853884731944,49,0.016064912225755117
improved,0.00032711872124970915,0.030305042432225215,46,0.01504746117748662
models,0.00032711872124970915,0.030305042432225215,46,0.01504746117748662
market,0.0003175198321356001,0.025672713314016035,2169,0.6887005159021167
amid,0.0003037993526576358,0.01978949179673559,67,0.0203545566280616
premium,0.0002972566221180945,0.020264139665713235,129,0.03834610425323419
voting,0.00029689752650812314,0.017803414239128252,285,0.08461579505481509
such,0.00028498195091889605,0.021435437936763432,625,0.17811371932431003
pharmaco,0.0002620649129295483,0.01639773522670151,945,0.24765134271842315
applicable,0.00025655529215029327,0.020831875513673357,54,0.013853985776115837
applications,0.00025655529215029316,0.020831875513673357,108,0.02770797155223166
q2,0.0002374330824572513,0.01682477258712723,269,0.0638694991810006
proposed,0.0002283396090732861,0.021849840700648285,502,0.11462648375478962
information,0.00021509434839619846,0.0184682584210132,312,0.06710943669961392
formal,0.0002108585260042458,0.022306968622638236,688,0.1450706658909211
byl,0.00020811786695001117,0.02390226443827525,78,0.01623319362210087
second,0.00020633368428462587,0.02169601626184398,174,0.035902061065524904
scale,0.00020451613102462024,0.018525844017787545,19,0.0038858064894677843
reviews,0.0001484486518979732,0.02519744323435741,157,0.023306438347981795
activist,9.437131182184105e-05,0.022809199091876602,187,0.017647435310684276
risk,8.983152970543173e-05,0.02239021426873473,1100,0.0988146826759749
fund,6.613771553306159e-05,0.021381402754142798,675,0.04464295798481657
dynamics,6.517101816515313e-05,0.03267811371944458,160,0.0104273629064245
execute,2.812585303148094e-05,0.01918634715560956,147,0.004134500395627698
outflows,2.3913909496995595e-05,0.016776996229974226,62,0.001482662388813727
assessments,1.8479600242678424e-05,0.023868201829874505,266,0.004915573664552461
targenix,-2.3220508520710464e-06,0.016620722961945587,702,-0.0016300796981538745
renewable,-5.86366762324771e-06,0.016883683368638568,495,-0.0029025154735076164
note,-4.187074120473326e-05,0.02383281304535801,603,-0.025248056946454156
monetary,-9.312605479847526e-05,0.017928908141665614,9,-0.0008381344931862773
governor,-0.00010550357098322794,0.01859464476433163,18,-0.001899064277698103
too,-0.00010550357098322833,0.01859464476433163,9,-0.000949532138849055
fail,-0.00010550357098322833,0.01859464476433163,9,-0.000949532138849055
big,-0.00010550357098322833,0.01859464476433163,9,-0.000949532138849055
diligence,-0.00011243298528514533,0.020856607174745998,338,-0.03800234902637912
feedback,-0.00014263035391076274,0.020276534849607154,12,-0.001711564246929153
manufacturing,-0.00014263035391076274,0.020276534849607154,12,-0.001711564246929153
candidates,-0.00014263035391076274,0.020276534849607154,12,-0.001711564246929153
offers,-0.00014263035391076274,0.020276534849607154,12,-0.001711564246929153
divesting,-0.00014263035391076274,0.020276534849607154,12,-0.001711564246929153
pharmaceutical,-0.0001707213349454705,0.017188934045535086,180,-0.03072984029018469
intrinsic,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
before,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
other,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
engage,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
creates,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
patterns,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
split,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
based,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
encourage,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
relative,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
actively,-0.00017431917209975573,0.014592180391070264,44,-0.007670043572389252
recommendation,-0.0002033917700892529,0.017121179505763008,68,-0.013830640366069197
combination,-0.00021315552127431207,0.02307038021513501,268,-0.057125679701515636
increased,-0.000217478407149559,0.015386281145833035,69,-0.015006010093319571
payment,-0.00022359390624436635,0.018500328675077,23,-0.005142659843620426
amended,-0.0002564613256985125,0.01830541048699633,251,-0.06437179275032665
all,-0.00026178530737922624,0.02286745164889133,448,-0.11727981770589335
commission,-0.00027252471283748545,0.024348421490399376,425,-0.11582300295593131
reached,-0.0003074660964595818,0.018858053035852154,14,-0.004304525350434145
modifications,-0.0003074660964595818,0.018858053035852154,14,-0.004304525350434145
resolved,-0.0003074660964595818,0.018858053035852154,14,-0.004304525350434145
consent,-0.0003074660964595818,0.018858053035852154,14,-0.004304525350434145
third,-0.00031098090095559787,0.02109623771029681,195,-0.06064127568634159
stake,-0.00032785242303951347,0.022523644431673852,265,-0.08688089210547106
amendments,-0.00034210890971739114,0.020184357555878326,553,-0.1891862270737173
overhang,-0.00036170989448560553,0.015354142144053033,51,-0.01844720461876588
refinanced,-0.00036170989448560553,0.015354142144053033,51,-0.01844720461876588
pure,-0.0003667654988899831,0.0171895205921194,49,-0.01797150944560917
eliminates,-0.0003667654988899832,0.0171895205921194,98,-0.035943018891218356
reverse,-0.0003829435052197891,0.01709971797337741,85,-0.03255019794368207
ongoing,-0.0003904948442988522,0.031847147287993295,68,-0.02655364941232195
acquisition,-0.00039520466111549435,0.020447560013979477,389,-0.1537346131739273
swaps,-0.0004029778549377366,0.013734610874792448,49,-0.019745914891949094
discipline,-0.0004029778549377366,0.013734610874792448,49,-0.019745914891949094
variable,-0.0004029778549377366,0.013734610874792448,49,-0.019745914891949094
portion,-0.0004029778549377366,0.013734610874792448,49,-0.019745914891949094
enters,-0.0004029778549377366,0.013734610874792448,49,-0.019745914891949094
potential,-0.0004156708144326346,0.0216770778246105,868,-0.3608022669275268
markets,-0.00041755362645068595,0.02510696500745337,394,-0.16451612882157027
shares,-0.0004788748432651182,0.021497099750195068,490,-0.23464867319990793
metrics,-0.00048582480437052645,0.023986700558740883,226,-0.10979640578773897
tgx,-0.0005148481568640413,0.01625102114906783,222,-0.11429629082381718
could,-0.0005265343647615239,0.02229272380722981,207,-0.10899261350563545
pnr,-0.0005296246865022063,0.02836862526643424,72,-0.038132977428158854
compliance,-0.0005310204839924586,0.02428818405351061,141,-0.07487388824293667
extend,-0.0005624717808950363,0.024009865811168003,226,-0.1271186224822782
adjustment,-0.0005736471149902417,0.014140104148615896,39,-0.022372237484619424
adjusted,-0.0005736471149902417,0.014140104148615896,39,-0.022372237484619424
q3,-0.0005737359408904289,0.021761582704320367,275,-0.15777738374486794
sessions,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
providers,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
intentions,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
speculating,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
repositioning,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
pools,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
dark,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
arbitrage,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
them,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
direction,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
attributing,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
flagged,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
orders,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
past,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
unclear,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
unusual,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
motivation,-0.0005766062415185481,0.017314890071421875,202,-0.11647446078674671
activity,-0.0005766062415185484,0.017314890071421875,404,-0.2329489215734936
rise,-0.0005875366798259951,0.01836463080767804,25,-0.014688416995649878
compression,-0.0005875366798259951,0.01836463080767804,25,-0.014688416995649878
compress,-0.0005875366798259951,0.01836463080767804,25,-0.014688416995649878
moderate,-0.0005875366798259951,0.01836463080767804,25,-0.014688416995649878
expedited,-0.0005888828353971975,0.026503476839163216,100,-0.05888828353971975
policy,-0.0006039678211930671,0.021786343418227185,213,-0.1286451459141233
hedge,-0.0006299226798232862,0.01929912630488366,246,-0.1549609792365284
deal,-0.0006577259932672083,0.025481416002381716,1153,-0.7583580702370912
working,-0.0006635339859545566,0.0205408137823341,465,-0.3085433034688688
convertible,-0.0006762177299428247,0.026682875196286777,176,-0.11901432046993715
attention,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
include,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
factors,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
newly,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
downward,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
revisions,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
previously,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
warrant,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
evolving,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
believes,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
containing,-0.0007031808281271542,0.019074100188482764,215,-0.15118387804733815
factor,-0.0007031808281271545,0.019074100188482764,430,-0.3023677560946764
conflicts,-0.0007270226638588346,0.027119723643297577,78,-0.0567077677809891
time,-0.0007679726608472471,0.015684113520149007,123,-0.09446063728421139
can,-0.0007745105548831643,0.022952676100550556,658,-0.5096279451131221
materially,-0.0008191941369586338,0.025847061099428068,253,-0.20725611665053434
observed,-0.0008254498981893724,0.017147340871026286,219,-0.18077352770347255
risks,-0.0008327978305120334,0.01892272202329869,267,-0.22235702074671293
seek,-0.0008687498734723911,0.03082604826278954,67,-0.05820624152265021
ggd,-0.0008899816897585778,0.018803433994605472,51,-0.04538906617768747
scientists,-0.0008908880555282606,0.011696363832452613,41,-0.036526410276658684
disclosures,-0.0008929656337153875,0.021819409734129963,295,-0.2634248619460393
counsel,-0.0009353274047995674,0.01892720470487454,678,-0.6341519804541067
competitive,-0.0009528967450561529,0.02619657879529072,565,-0.5383866609567264
precede,-0.0009918031309057156,0.0218243289606853,256,-0.2539016015118632
concentration,-0.0010017316101983778,0.025777808027612575,239,-0.2394138548374123
clean,-0.0010352146928113122,0.01864297950072063,80,-0.08281717542490498
larger,-0.001048480878085234,0.016755055347916426,70,-0.07339366146596638
detailed,-0.0011926302907732725,0.025731077551367654,342,-0.4078795594444592
commitments,-0.0012107668581883189,0.02781682805888203,162,-0.19614423102650766
arguing,-0.0012647385179378877,0.017463488255029427,92,-0.11635594365028568
downgrades,-0.0012811029499388757,0.016821002396903414,110,-0.14092132449327632
reduced,-0.001292376061995023,0.022013579360019797,190,-0.24555145177905438
75m,-0.0012972522587900972,0.017331836481968142,41,-0.05318734261039399
150m,-0.0012972522587900972,0.017331836481968142,41,-0.05318734261039399
unanimously,-0.0013137205447120042,0.010852714374589381,26,-0.03415673416251211
certainty,-0.0013137205447120047,0.010852714374589383,13,-0.01707836708125606
filed,-0.0013340556646677885,0.020996104237632405,722,-0.9631881898901433
oncology,-0.0013539924452335389,0.018960656542015904,113,-0.1530011463113899
affirm,-0.0013642949037919946,0.016855315984074738,40,-0.054571796151679786
affirmed,-0.0013642949037919946,0.016855315984074738,40,-0.054571796151679786
competition,-0.0013675073583361201,0.025309330517500152,311,-0.4252947884425334
file,-0.001380232812862356,0.028288752949380953,105,-0.14492444535054738
whether,-0.001385849744018515,0.025342218446511265,490,-0.6790663745690724
statement,-0.0013964332968098997,0.022076209683366814,351,-0.4901480871802748
timing,-0.001412200555074527,0.02535037344192994,67,-0.09461743718999331
fee,-0.0014223536413117061,0.022826592082529254,417,-0.5931214684269814
california,-0.0014345118803894023,0.020604008672506717,72,-0.10328485538803696
puc,-0.0014517263235027575,0.014346723327457163,85,-0.12339673749773439
therapeutics,-0.0014979166541035714,0.018793004494124226,101,-0.15128958206446072
transactions,-0.00151528368540067,0.01602042652516993,51,-0.07727946795543417
procedure,-0.00151528368540067,0.01602042652516993,51,-0.07727946795543417
national,-0.0015202306994721766,0.029694513429111134,95,-0.14442191644985677
terms,-0.0015843246194544387,0.026314282970544393,496,-0.7858250112494016
derivative,-0.0016452241643313522,0.021736889919297446,126,-0.20729824470575037
bbb,-0.001645912295300465,0.016000521992239926,74,-0.12179750985223442
strongly,-0.0016808975691043498,0.018168383727795133,50,-0.08404487845521749
buy,-0.0016808975691043498,0.018168383727795133,50,-0.08404487845521749
would,-0.0017558517944060003,0.021818442855617064,68,-0.11939792201960803
forma,-0.0017778087075004964,0.02973412649924473,71,-0.12622441823253525
court,-0.0017918902945377928,0.019060621356627245,66,-0.11826475943949433
increase,-0.0018114839071985025,0.01777547237385274,59,-0.10687755052471165
tech,-0.0018271149245899013,0.0348750585789417,217,-0.39648393863600856
environmental,-0.0018362499042791944,0.02718865667519947,278,-0.510477473389616
rating,-0.0018380942006385238,0.019572974525898207,317,-0.582675861602412
bidder,-0.0018535249393287442,0.020696842631501927,31,-0.05745927311919107
block,-0.0018645211730391417,0.018157796926633846,228,-0.4251108274529243
formally,-0.001865715912493877,0.020944463766528226,391,-0.7294949217851059
new,-0.001890526603466542,0.021365701197016012,51,-0.09641685677679364
several,-0.001902190664247195,0.02054014624739795,513,-0.9758238107588111
possible,-0.0019093392697398515,0.02350060449428158,89,-0.16993119500684678
citing,-0.001924416682329488,0.027887929539413516,748,-1.439463678382457
depth,-0.001969011086193493,0.029665315036289774,99,-0.19493209753315582
company,-0.0019701802350503995,0.023560032277442713,345,-0.6797121810923878
notch,-0.001977226873545726,0.014925564851630138,34,-0.06722571370055469
maintains,-0.001977226873545726,0.014925564851630138,34,-0.06722571370055469
manageable,-0.001977226873545726,0.014925564851630138,34,-0.06722571370055469
trajectory,-0.001977226873545726,0.014925564851630138,34,-0.06722571370055469
fiduciary,-0.002002889601766967,0.017613408047217775,83,-0.16623983694665825
logic,-0.00200546620440256,0.02246876365636169,45,-0.0902459791981152
antitrust,-0.002021360348904001,0.031234852796480694,247,-0.49927600617928825
analyst,-0.002036095238758769,0.026877663796657028,30,-0.06108285716276307
leads,-0.002036095238758769,0.026877663796657028,30,-0.06108285716276307
legal,-0.0020668909511421247,0.02133923101449076,500,-1.0334454755710625
trading,-0.0021068434462492578,0.020246605217181836,437,-0.9206905860109257
valuations,-0.00210804193432986,0.01623734769463381,62,-0.13069859992845134
ratings,-0.002137211595447876,0.024574931325895596,101,-0.21585837114023546
states,-0.0021557340311952364,0.023978596051827266,163,-0.35138464708482353
150bp,-0.002284922121584971,0.024902681653965628,40,-0.09139688486339884
outflow,-0.002284922121584971,0.024902681653965628,40,-0.09139688486339884
publish,-0.0023090505972089706,0.02935701360269884,120,-0.2770860716650765
extending,-0.0023354893973058797,0.021648608733731797,82,-0.19151013057908214
observers,-0.002387275947214081,0.020218766628032594,248,-0.5920444349090921
solar,-0.002426685683225713,0.01749911615589891,104,-0.25237531105547417
reaffirming,-0.0024277339814368923,0.016387062471107966,19,-0.04612694564730095
negative,-0.002451809807358139,0.019962377415401526,28,-0.06865067460602789
class,-0.0024562752015580705,0.023395500952950163,131,-0.32177205140410725
action,-0.0024562752015580705,0.023395500952950163,131,-0.32177205140410725
structures,-0.002514162637084613,0.020837767636040148,81,-0.20364717360385365
service,-0.0025269282007286966,0.027945840439091676,193,-0.48769714274063847
trade,-0.002549693543485477,0.02454545509587615,86,-0.21927364473975103
earnings,-0.002565772333957118,0.02200847960030742,144,-0.369471216089825
access,-0.0025881109249356465,0.018433222181482377,34,-0.08799577144781198
customer,-0.0026116916824763426,0.0256411742083303,132,-0.3447433020868772
producers,-0.0026976100817813118,0.01897488576290932,16,-0.04316176130850099
issued,-0.0028083446805612813,0.02315463988276797,171,-0.4802269403759791
risking,-0.0028499477973836173,0.01300235779884208,42,-0.11969780749011193
de,-0.0028499477973836173,0.01300235779884208,42,-0.11969780749011193
completion,-0.002878271602122962,0.03531616563126227,70,-0.20147901214860733
phase,-0.0029711099521567614,0.028542483821765382,271,-0.8051707970344824
generation,-0.0030442074422375727,0.016297864655988096,74,-0.22527135072558038
storage,-0.0030442074422375727,0.016297864655988096,74,-0.22527135072558038
litigation,-0.003085366312506268,0.0197803307831977,205,-0.6325000940637849
placed,-0.0030853968300100323,0.017605345610099275,33,-0.10181809539033107
watch,-0.0030853968300100323,0.017605345610099278,66,-0.20363619078066214
place,-0.0030853968300100323,0.017605345610099275,33,-0.10181809539033107
impacts,-0.0031354103495351755,0.014536113025166726,37,-0.11601018293280149
raised,-0.003157066902646334,0.023120821301113256,76,-0.23993708460112137
remains,-0.003170846444417812,0.026167543126232217,197,-0.624656749550309
requests,-0.0031771371548913914,0.02292565627986971,463,-1.4710145027147141
stakeholder,-0.0032149822248935993,0.0342710258179213,72,-0.23147872019233914
esg,-0.0032406728010752972,0.019045326500225775,84,-0.272216515290325
stocks,-0.0032667855327314843,0.017074880426648068,43,-0.14047177790745383
off,-0.0032667855327314843,0.017074880426648068,43,-0.14047177790745383
rising,-0.0032667855327314843,0.017074880426648068,43,-0.14047177790745383
subsidy,-0.0032667855327314843,0.017074880426648068,43,-0.14047177790745383
failure,-0.0033648299809505484,0.01796799355395053,82,-0.275916058437945
alleging,-0.0033699981101673404,0.022857755928869388,230,-0.7750995653384883
delaware,-0.0033933785353615666,0.023047420241366884,159,-0.5395471871224891
questions,-0.0034086740011189144,0.020863534300503996,525,-1.78955385058743
elevated,-0.0034136966969104945,0.022076564883073194,224,-0.7646680601079507
consumer,-0.003442276970841139,0.02200012602258928,258,-0.8881074584770139
express,-0.003499883114788863,0.021223951493589847,234,-0.818972648860594
decision,-0.0035530167216061485,0.03360899499610779,48,-0.17054480263709512
control,-0.003557194369510827,0.030332576036213466,80,-0.28457554956086617
york,-0.0035918405794573656,0.023867753283471592,37,-0.13289810143992253
privacy,-0.0035918405794573656,0.023867753283471592,37,-0.13289810143992253
offices,-0.0035918405794573656,0.023867753283471592,37,-0.13289810143992253
though,-0.0036507896498469312,0.024843554615829384,324,-1.1828558465504058
agency,-0.0036929408747235328,0.01953827910743256,62,-0.22896233423285903
dilution,-0.003694310088217827,0.017886515139380537,114,-0.42115135005683224
restrictions,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
emerged,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
connection,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
findings,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
decisions,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
pendency,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
evaluate,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
grounds,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
depending,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
center,-0.0037822980539250427,0.014694979833617016,17,-0.06429906691672573
dissenting,-0.0038104807225854778,0.01636306369170594,17,-0.06477817228395312
may,-0.003861024628917873,0.02409110759699772,350,-1.3513586201212555
operational,-0.003888581643300776,0.025622577511806688,350,-1.3610035751552716
expect,-0.003893027910570884,0.0143609978756344,34,-0.13236294895941006
originally,-0.003893027910570884,0.0143609978756344,34,-0.13236294895941006
back,-0.003893027910570884,0.0143609978756344,34,-0.13236294895941006
opens,-0.0039214876497832805,0.027170298299763765,123,-0.4823429809233435
projects,-0.003974075312063918,0.024945614364621147,16,-0.06358520499302268
samr,-0.003991167437853708,0.017280218056263823,31,-0.12372619057346493
regions,-0.003991167437853708,0.017280218056263823,31,-0.12372619057346493
china,-0.003991167437853708,0.017280218056263823,31,-0.12372619057346493
administration,-0.003991167437853708,0.017280218056263823,31,-0.12372619057346493
requesting,-0.003991167437853708,0.017280218056263823,31,-0.12372619057346493
regulation,-0.003991167437853708,0.017280218056263823,31,-0.12372619057346493
chinese,-0.003991167437853708,0.017280218056263823,31,-0.12372619057346493
asia,-0.003991167437853708,0.017280218056263823,31,-0.12372619057346493
pacific,-0.003991167437853708,0.017280218056263823,31,-0.12372619057346493
seeking,-0.004003957540229199,0.017306681785178097,42,-0.16816621668962636
lawsuit,-0.004015826827655389,0.0227029908279035,161,-0.6465481192525177
claims,-0.004058593281859592,0.01768803255602506,23,-0.09334764548277062
dissent,-0.004118164815397849,0.01681888336657686,16,-0.06589063704636558
current,-0.004244239349806513,0.028095483642897306,247,-1.0483271194022088
question,-0.004308086332812457,0.02374371177928897,131,-0.564359309598432
launches,-0.004310103617704691,0.018452709424275977,35,-0.1508536266196642
campaign,-0.004310103617704691,0.018452709424275977,35,-0.1508536266196642
bondholder,-0.004347721391142065,0.02210657382757835,57,-0.24782011929509767
bondholders,-0.004347721391142065,0.02210657382757835,57,-0.24782011929509767
inadequate,-0.004396807836154413,0.022817937943783645,187,-0.8222030653608752
data,-0.004419530768304227,0.02438869871922545,465,-2.0550818072614656
software,-0.004431392644303088,0.034323889331996996,112,-0.4963159761619458
leverage,-0.004492363730183101,0.019977535529028007,148,-0.6648698320670989
division,-0.004523082204328577,0.020894529477564112,60,-0.2713849322597146
proposals,-0.004523082204328578,0.020894529477564112,30,-0.13569246612985733
uncertainty,-0.004566418031331366,0.021619961596880007,220,-1.0046119668929006
judgment,-0.004577522517603161,0.008909855272604971,13,-0.059507792728841095
appropriately,-0.004577522517603161,0.008909855272604971,13,-0.059507792728841095
rule,-0.004577522517603161,0.008909855272604971,13,-0.059507792728841095
acted,-0.004577522517603161,0.008909855272604971,13,-0.059507792728841095
breached,-0.004615225537883876,0.01983128168026357,98,-0.4522921027126198
suit,-0.0046324212249331765,0.022073756407102216,89,-0.4122854890190527
fit,-0.004657436866318022,0.02235756740748675,77,-0.3586226387064877
signaling,-0.0047409498637235835,0.023715846527550027,82,-0.38875788882533385
performance,-0.004841429761007483,0.02422097331609154,6,-0.0290485785660449
allegations,-0.00489798826457636,0.014973492363957227,50,-0.244899413228818
opposition,-0.004908922944160161,0.023552695372628427,233,-1.1437790459893176
making,-0.004930243338526005,0.032755100619292196,38,-0.18734924686398818
asked,-0.005131229159242676,0.020363902406328464,57,-0.2924800620768325
close,-0.0051413260476300664,0.0240005704365256,133,-0.6837963643347988
broader,-0.005172193127298456,0.022208757247347267,21,-0.10861605567326757
levels,-0.005172193127298456,0.022208757247347267,21,-0.10861605567326757
decline,-0.005221726374437383,0.028615049615143325,120,-0.626607164932486
governance,-0.0052497339519334,0.023374386274516153,53,-0.2782358994524702
allowing,-0.005275709749584009,0.01731925555656865,75,-0.3956782312188007
community,-0.005294433902077128,0.027558686745879545,149,-0.7888706514094921
extension,-0.005346378664275791,0.015407123768375074,119,-0.6362190610488192
concern,-0.005357793150336845,0.021621917734736894,215,-1.1519255273224216
more,-0.005369333529941496,0.02331980781055794,90,-0.4832400176947346
claiming,-0.005385659279453402,0.015330417467794871,61,-0.3285252160466575
sharing,-0.005432407703111,0.018350892991829723,41,-0.222728715827551
reciprocal,-0.005432407703111,0.018350892991829723,41,-0.222728715827551
240m,-0.005432407703111,0.018350892991829723,41,-0.222728715827551
during,-0.0054727377670331,0.01508279193040452,33,-0.18060034631209232
materiality,-0.0054727377670331,0.01508279193040452,33,-0.18060034631209232
interim,-0.0054727377670331,0.01508279193040452,33,-0.18060034631209232
trial,-0.005516349001966607,0.018329954752950715,52,-0.28685014810226356
ag,-0.0055312809099362795,0.023064499944941246,70,-0.3871896636955396
downgrade,-0.0055441766206983595,0.0187209480121639,119,-0.6597570178631048
owns,-0.005596587985798573,0.013579618396436606,43,-0.24065328338933864
which,-0.005596587985798573,0.013579618396436606,43,-0.24065328338933864
pennant,-0.005596587985798573,0.013579618396436606,43,-0.24065328338933864
undervalues,-0.005596587985798573,0.013579618396436606,43,-0.24065328338933864
breach,-0.00563655376270076,0.015222112879720494,143,-0.8060271880662087
due,-0.005639779388529812,0.02132241847410764,115,-0.6485746296809284
cap,-0.005650875176400873,0.028247032509068647,50,-0.2825437588200436
ratios,-0.005650875176400874,0.028247032509068647,25,-0.14127187941002184
falls,-0.005650875176400874,0.028247032509068647,25,-0.14127187941002184
below,-0.005650875176400874,0.028247032509068647,25,-0.14127187941002184
sue,-0.005663153347550314,0.02291248844575523,43,-0.2435155939446635
insufficient,-0.005663153347550314,0.02291248844575523,43,-0.2435155939446635
scrutiny,-0.0056994787843070065,0.02320306081520968,97,-0.5528494420777796
judiciary,-0.005806947998036115,0.019735643140316686,27,-0.1567875959469751
testify,-0.005806947998036115,0.019735643140316686,27,-0.1567875959469751
naming,-0.005806947998036115,0.019735643140316686,27,-0.1567875959469751
specifically,-0.005806947998036115,0.019735643140316686,27,-0.1567875959469751
concerns,-0.005807655203866008,0.025866916157477722,1183,-6.870456106173488
covenant,-0.005914003988531914,0.019059653717820285,77,-0.4553783071169573
ran,-0.006005139752952996,0.015524697351339344,44,-0.2642261491299318
chancery,-0.006005139752952996,0.015524697351339344,44,-0.2642261491299318
duty,-0.006005139752952996,0.015524697351339344,44,-0.2642261491299318
putative,-0.006005139752952996,0.015524697351339344,44,-0.2642261491299318
